trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime
3668.0,1.3077e-08,2.3624e-09,1.3616e-08,1.9695e-09,1.2321e-07,7.1941e-09,2.7884e-06,1.8367e-07,3.31,0.295,-0.064,2.127,0.118,0.128,0.62,0.047,0.512,4B,950716,9914.0,82950.706,95.94,5.09,205.23,-3.81,2.41,63.8,N,N,2449914.5,1995-07-16 23:02:30.706
3671.0,9.833e-08,1.3734e-08,1.0094e-07,1.2136e-08,5.1046e-07,3.0543e-08,2.6747e-06,4.8017e-07,1.051,0.206,0.768,0.938,0.101,0.128,0.766,0.049,0.832,4B,950718,9916.0,64535.218,200.43,31.65,69.16,82.01,2.75,139.82,N,N,2449916.5,1995-07-18 17:55:35.218
3717.0,9.6259e-07,6.7274e-08,1.0254e-06,6.2005e-08,1.3327e-06,1.3481e-07,0.0,6.2493e-07,0.874,0.209,-0.128,0.772,0.102,0.0,0.702,0.05,0.448,4B,950730,9928.0,36089.522,251.81,25.34,45.2,37.59,2.68,146.86,N,N,2449928.5,1995-07-30 10:01:29.522
3722.0,2.9236e-08,4.889e-09,2.6881e-08,3.7224e-09,1.205e-07,9.4911e-09,2.3296e-07,1.0212e-07,2.479,0.224,0.0,1.947,0.108,0.0,0.66,0.047,0.512,4B,950801,9930.0,28578.994,138.12,7.52,223.05,34.68,4.0,133.56,N,N,2449930.5,1995-08-01 07:56:18.994
3728.0,4.3299e-09,2.7678e-09,1.5812e-08,3.3025e-09,6.4103e-08,9.3294e-09,2.6146e-08,6.5711e-08,1.626,0.2,-0.064,1.322,0.098,0.0,0.347,0.042,0.0,4B,950802,9931.0,20597.938,29.17,-6.79,163.18,-64.43,6.43,112.19,N,N,2449931.5,1995-08-02 05:43:17.938
3733.0,4.2337e-08,7.6974e-09,5.4537e-08,6.1722e-09,1.182e-07,2.0709e-08,2.6136e-08,1.6966e-07,0.621,0.173,-0.512,0.56,0.085,-0.448,0.318,0.041,-0.128,4B,950803,9932.0,65571.506,134.7,57.63,159.06,39.53,10.11,79.97,N,N,2449932.5,1995-08-03 18:12:51.506
3735.0,2.7136e-08,4.6444e-09,5.5077e-08,5.0549e-09,5.4575e-07,1.5797e-08,3.5387e-06,2.3075e-07,4.834,0.293,0.576,4.159,0.138,0.64,2.161,0.056,0.832,4B,950804B,9933.0,45376.69,186.67,24.94,233.06,84.03,1.46,133.77,N,N,2449933.5,1995-08-04 12:36:16.690
3736.0,8.3461e-08,4.5287e-09,1.4718e-07,5.181e-09,8.0545e-07,1.6612e-08,4.0209e-06,1.9437e-07,26.745,0.574,0.0,11.015,0.197,0.128,3.971,0.071,0.896,4B,950805,9934.0,13454.514,79.86,-39.38,243.9,-33.92,1.75,148.15,N,N,2449934.5,1995-08-05 03:44:14.514
3737.0,1.3097e-08,3.2813e-09,2.8638e-08,3.79e-09,1.4485e-07,1.1398e-08,7.6989e-07,1.4928e-07,4.759,0.308,0.064,2.463,0.124,0.128,0.726,0.05,0.448,4B,950805B,9934.0,37471.218,318.66,57.76,97.13,6.2,4.48,83.01,N,N,2449934.5,1995-08-05 10:24:31.218
3740.0,4.6777e-07,4.1714e-08,3.9628e-07,3.0069e-08,4.8917e-07,6.9955e-08,0.0,7.5996e-07,0.736,0.18,-0.448,0.558,0.088,-0.576,0.449,0.044,0.128,4B,950806,9935.0,848.562,272.75,-31.35,0.64,-5.96,4.26,104.14,N,N,2449935.5,1995-08-06 00:14:08.562
3742.0,2.7333e-09,3.2207e-09,6.0217e-09,3.6003e-09,1.0111e-07,1.1464e-08,7.0268e-07,1.884e-07,0.94,0.21,-0.064,0.874,0.104,0.0,0.378,0.048,0.0,4B,950806B,9935.0,72548.786,164.48,35.73,186.23,64.42,9.21,101.7,N,N,2449935.5,1995-08-06 20:09:08.786
3745.0,1.0323e-06,5.2983e-08,9.8107e-07,4.3253e-08,2.3993e-06,1.1452e-07,8.549e-07,8.7954e-07,2.674,0.258,78.528,2.211,0.122,78.528,1.535,0.057,78.784,4B,950808,9937.0,12974.77,149.7,80.36,130.87,33.94,1.52,91.36,N,N,2449937.5,1995-08-08 03:36:14.770
3751.0,4.8612e-09,2.8524e-09,3.2657e-08,3.9161e-09,1.9034e-07,1.1702e-08,3.8145e-07,8.9699e-08,2.486,0.232,-0.064,1.983,0.112,0.064,0.87,0.049,0.384,4B,950810,9939.0,10808.498,30.38,5.76,152.78,-53.0,4.27,167.92,N,N,2449939.5,1995-08-10 03:00:08.498
3765.0,4.2827e-06,3.5438e-08,6.2625e-06,3.6413e-08,1.9215e-05,9.5415e-08,1.9241e-05,8.6076e-07,25.956,0.543,66.048,25.289,0.27,66.24,22.809,0.128,66.752,4B,950818,9947.0,5002.93,278.65,33.87,62.42,17.96,0.35,109.02,N,N,2449947.5,1995-08-18 01:23:22.930
3766.0,4.2055e-07,4.0163e-08,5.4588e-07,3.8139e-08,1.6445e-06,9.6375e-08,1.665e-06,9.8318e-07,1.198,0.201,120.32,1.091,0.099,121.024,1.036,0.049,121.024,4B,950819,9948.0,84934.322,339.48,-61.25,326.84,-49.22,1.31,83.86,N,N,2449948.5,1995-08-19 23:35:34.322
3768.0,5.5802e-07,2.602e-08,5.9079e-07,2.1906e-08,7.0801e-07,5.8044e-08,0.0,5.7511e-07,0.954,0.214,1.92,0.827,0.105,1.92,0.725,0.051,1.92,4B,950822B,9951.0,33568.434,125.67,-17.24,239.1,11.21,1.71,141.73,N,N,2449951.5,1995-08-22 09:19:28.434
3770.0,1.3452e-08,3.0871e-09,4.0228e-08,3.7424e-09,2.8123e-07,1.1628e-08,7.1021e-07,1.1165e-07,5.157,0.277,0.064,2.811,0.116,0.192,1.259,0.049,0.64,4B,950830,9959.0,15244.594,323.1,-52.34,344.57,-45.42,3.2,95.33,N,N,2449959.5,1995-08-30 04:14:04.594
3771.0,3.8741e-07,3.7277e-08,6.8719e-07,3.6254e-08,1.7545e-06,9.2442e-08,1.9295e-06,8.0416e-07,1.751,0.214,25.344,1.425,0.104,25.728,1.195,0.051,26.112,4B,950830B,9959.0,37589.682,330.07,-64.67,326.65,-43.75,2.67,89.8,N,N,2449959.5,1995-08-30 10:26:29.682
3772.0,3.8852e-07,2.2799e-08,5.3875e-07,2.2272e-08,1.5637e-06,7.1233e-08,6.8499e-06,1.2445e-06,1.198,0.191,3.712,1.127,0.094,3.904,0.853,0.045,4.48,4B,950901B,9961.0,1545.906,131.38,46.22,173.95,38.55,3.6,84.7,N,N,2449961.5,1995-09-01 00:25:45.906
3773.0,2.1311e-06,1.3647e-07,7.8522e-07,4.2463e-08,2.2384e-07,7.7469e-08,8.3575e-06,3.0841e-06,0.507,0.159,0.768,0.384,0.079,0.832,0.252,0.039,-0.448,4B,950901,9961.0,40340.146,316.39,13.38,62.01,-21.89,6.11,114.52,N,N,2449961.5,1995-09-01 11:12:20.146
3774.0,1.1791e-08,2.0858e-09,1.1422e-08,1.7956e-09,2.9922e-08,5.2074e-09,0.0,5.5163e-08,1.665,0.216,-0.128,0.832,0.098,0.0,0.219,0.045,0.0,4B,950901C,9961.0,85165.49,264.2,69.35,99.78,31.81,7.15,71.14,N,N,2449961.5,1995-09-01 23:39:25.490
3776.0,2.7376e-06,5.5057e-08,2.5293e-06,4.0457e-08,7.2083e-06,9.76e-08,3.988e-06,7.594e-07,5.897,0.29,7.168,5.542,0.141,7.232,4.841,0.068,7.936,4B,950904,9964.0,52688.562,258.86,47.48,73.61,35.5,0.47,112.14,N,N,2449964.5,1995-09-04 14:38:08.562
3779.0,1.2376e-07,1.0263e-08,9.4404e-08,8.0155e-09,2.0715e-07,2.003e-08,2.8931e-08,1.4462e-07,0.783,0.182,-0.64,0.673,0.09,-0.448,0.575,0.045,-0.064,4B,950907,9967.0,16446.898,302.12,49.46,84.53,8.96,5.93,70.52,N,N,2449967.5,1995-09-07 04:34:06.898
3782.0,5.2929e-09,1.9222e-09,7.7021e-09,1.5208e-09,2.4249e-08,4.0009e-09,1.1744e-10,2.0502e-08,1.309,0.179,0.0,0.624,0.079,0.128,0.173,0.036,0.896,4B,950908B,9968.0,30382.002,178.7,6.95,266.68,65.75,9.95,130.3,N,N,2449968.5,1995-09-08 08:26:22.002
3788.0,4.3428e-06,4.3423e-08,5.3015e-06,3.7923e-08,1.5549e-05,9.8332e-08,1.7465e-05,9.4864e-07,5.277,0.292,27.264,5.201,0.146,27.392,4.954,0.071,27.52,4B,950909,9969.0,85452.466,216.36,-0.11,346.46,54.62,0.37,153.33,N,N,2449969.5,1995-09-09 23:44:12.466
3789.0,3.065e-07,1.5181e-08,3.2789e-07,1.3041e-08,1.0412e-06,3.4304e-08,1.287e-06,3.5785e-07,2.454,0.233,0.704,2.095,0.113,0.448,2.024,0.056,1.152,4B,950911,9971.0,23551.41,226.94,-10.73,348.66,39.74,1.87,116.05,N,N,2449971.5,1995-09-11 06:32:31.410
3791.0,1.86e-08,3.8276e-09,1.8386e-08,3.0832e-09,1.549e-07,1.0437e-08,1.466e-06,2.276e-07,3.418,0.259,0.256,2.122,0.11,0.384,0.687,0.044,0.64,4B,950911B,9971.0,53054.898,162.4,-14.52,263.83,38.93,6.71,86.27,N,N,2449971.5,1995-09-11 14:44:14.898
3792.0,2.0722e-07,2.3664e-08,2.3308e-07,2.0777e-08,4.9453e-07,5.2152e-08,0.0,5.7866e-07,0.834,0.176,-0.064,0.602,0.086,0.0,0.503,0.042,0.64,4B,950911D,9971.0,84050.866,69.7,54.03,152.5,4.77,5.81,141.48,N,N,2449971.5,1995-09-11 23:20:50.866
3799.0,8.0002e-09,1.792e-09,3.8098e-09,1.6827e-09,3.1792e-08,5.0526e-09,0.0,2.6639e-08,1.787,0.223,0.0,0.607,0.095,0.192,0.141,0.043,0.384,4B,950914C,9974.0,70821.042,57.86,-34.95,235.9,-50.99,9.32,118.01,N,N,2449974.5,1995-09-14 19:40:21.042
3800.0,1.852e-07,2.0588e-08,2.6379e-07,1.9609e-08,4.4321e-07,4.9452e-08,0.0,4.4883e-07,0.75,0.173,14.272,0.549,0.085,14.144,0.439,0.042,14.528,4B,950916B,9976.0,35466.93,13.18,-0.06,123.64,-62.93,4.43,94.48,N,N,2449976.5,1995-09-16 09:51:06.930
3801.0,1.7912e-07,3.1294e-08,3.2403e-07,2.4202e-08,9.8718e-07,7.0699e-08,2.4057e-07,4.8654e-07,1.398,0.217,1.664,1.105,0.105,1.856,0.697,0.05,1.92,4B,950916,9976.0,76996.274,192.72,24.17,300.49,87.04,1.95,78.46,N,N,2449976.5,1995-09-16 21:23:16.274
3805.0,1.8294e-07,1.6695e-08,3.5949e-07,1.7123e-08,8.0575e-07,4.3038e-08,6.0552e-07,3.9984e-07,0.941,0.168,1.216,0.815,0.082,1.408,0.692,0.04,1.536,4B,950918,9978.0,42515.634,39.27,53.62,138.32,-6.06,3.79,122.69,N,N,2449978.5,1995-09-18 11:48:35.634
3807.0,5.3506e-08,9.312e-09,9.3758e-08,9.3767e-09,4.3219e-07,2.4208e-08,5.2293e-07,2.2086e-07,1.223,0.216,0.0,0.828,0.102,0.0,0.663,0.05,0.256,4B,950919B,9979.0,85135.474,347.3,37.97,101.62,-20.64,2.85,166.45,N,N,2449979.5,1995-09-19 23:38:55.474
3810.0,1.4371e-09,1.4675e-09,8.0799e-09,1.9683e-09,5.5694e-08,6.8519e-09,1.7532e-07,7.1595e-08,2.253,0.251,0.0,0.972,0.108,0.064,0.316,0.05,0.832,4B,950920,9980.0,65086.45,350.71,-41.41,349.04,-66.9,6.06,107.59,N,N,2449980.5,1995-09-20 18:04:46.450
3811.0,1.4102e-06,2.2313e-08,6.9258e-07,1.4265e-08,7.9844e-07,3.3966e-08,5.4425e-07,3.492e-07,2.761,0.26,3.2,2.381,0.128,3.2,2.079,0.062,3.456,4B,950921,9981.0,20947.122,158.07,47.01,167.45,56.29,0.9,107.19,N,N,2449981.5,1995-09-21 05:49:07.122
3814.0,1.6051e-07,9.2395e-09,1.1649e-07,7.5651e-09,2.0541e-07,1.8895e-08,2.7347e-07,2.3141e-07,2.546,0.23,0.832,2.281,0.113,0.896,1.225,0.05,1.536,4B,950922B,9982.0,15494.322,244.65,39.77,63.21,45.63,3.86,121.11,N,N,2449982.5,1995-09-22 04:18:14.322
3815.0,5.5713e-07,1.6114e-08,3.2578e-07,1.0448e-08,3.8863e-07,2.3943e-08,1.0832e-07,1.8092e-07,2.591,0.23,2.048,2.321,0.112,2.24,1.639,0.052,2.496,4B,950922,9982.0,25930.674,160.79,37.21,184.34,61.21,1.58,80.07,N,N,2449982.5,1995-09-22 07:12:10.674
3819.0,7.4216e-07,3.6993e-08,6.6793e-07,2.6777e-08,1.2946e-06,7.6129e-08,0.0,7.1426e-07,1.102,0.193,0.384,0.93,0.096,0.896,0.85,0.047,1.728,4B,950926,9986.0,63919.282,167.65,46.69,161.64,62.14,2.83,89.53,N,N,2449986.5,1995-09-26 17:45:19.282
3840.0,1.6743e-08,7.9451e-09,2.4936e-08,5.7467e-09,5.0509e-08,1.4091e-08,1.7231e-10,7.7006e-08,1.042,0.189,-0.064,0.595,0.091,0.0,0.308,0.044,0.576,4B,951001,9991.0,80045.234,214.04,50.73,94.35,61.44,8.92,87.56,N,N,2449991.5,1995-10-01 22:14:05.234
3843.0,1.0604e-06,3.1862e-08,2.154e-06,3.5075e-08,6.8898e-06,9.2562e-08,3.0557e-06,6.8703e-07,2.514,0.224,9.792,2.332,0.11,9.984,2.213,0.054,9.984,4B,951002,9992.0,77586.098,46.05,-1.88,180.16,-49.41,0.63,78.77,N,N,2449992.5,1995-10-02 21:33:06.098
3853.0,3.8512e-07,4.7608e-08,5.3547e-07,4.3245e-08,8.9764e-07,1.0729e-07,2.8267e-06,1.3553e-06,3.306,0.354,0.768,3.075,0.177,0.768,2.093,0.081,0.832,4B,951007,9997.0,4568.754,204.22,8.66,335.23,68.63,2.42,167.41,N,N,2449997.5,1995-10-07 01:16:08.754
3860.0,9.6644e-07,2.2313e-08,1.9634e-06,2.6396e-08,1.1904e-05,8.0514e-08,5.3697e-05,9.8215e-07,4.731,0.288,20.16,4.443,0.141,20.288,3.805,0.067,20.544,4B,951011,10001.0,77679.282,40.86,-57.58,277.75,-53.73,0.46,73.78,N,N,2450001.5,1995-10-11 21:34:39.282
3864.0,2.3355e-08,4.6446e-09,3.6144e-08,5.0454e-09,2.7146e-07,1.5316e-08,2.0323e-06,2.6815e-07,1.338,0.191,-0.704,1.106,0.091,-0.704,0.802,0.043,0.064,4B,951013,10003.0,83889.33,252.68,48.61,75.02,39.64,5.68,89.57,N,N,2450003.5,1995-10-13 23:18:09.330
3866.0,2.3978e-07,1.1789e-08,2.5767e-07,8.9301e-09,1.2109e-06,2.5103e-08,2.6552e-06,2.662e-07,6.098,0.312,0.384,5.652,0.152,0.576,4.107,0.068,0.896,4B,951014B,10004.0,43564.21,167.85,-20.64,273.47,36.44,1.15,102.44,N,N,2450004.5,1995-10-14 12:06:04.210
3867.0,1.9492e-08,3.3638e-09,4.2905e-08,4.3285e-09,2.8301e-07,1.4175e-08,1.2036e-06,1.7498e-07,3.254,0.295,0.0,2.913,0.142,0.128,1.302,0.06,0.704,4B,951014,10004.0,82100.85,318.92,38.08,83.0,-7.54,2.78,81.84,N,N,2450004.5,1995-10-14 22:48:20.850
3868.0,5.8416e-09,1.9849e-09,9.0151e-09,1.5747e-09,2.6221e-08,4.3177e-09,1.0829e-07,5.6701e-08,1.75,0.196,0.0,0.675,0.081,0.128,0.215,0.037,0.128,4B,951015B,10005.0,46382.834,155.24,10.58,230.64,50.95,7.71,122.36,N,N,2450005.5,1995-10-15 12:53:02.834
3869.0,1.6039e-07,1.3197e-08,2.0184e-07,1.1696e-08,5.1302e-07,2.9335e-08,3.9311e-07,2.6123e-07,1.251,0.205,1.088,1.002,0.1,1.152,0.886,0.049,1.088,4B,951015,10005.0,59259.314,2.99,-12.3,89.05,-72.52,1.93,134.75,N,N,2450005.5,1995-10-15 16:27:39.314
3870.0,1.6063e-06,1.8774e-08,1.7633e-06,1.7256e-08,3.6776e-06,4.4185e-08,7.2931e-06,5.1946e-07,14.113,0.455,0.512,13.929,0.226,0.704,11.881,0.106,1.152,4B,951016,10006.0,2481.394,35.82,-24.36,210.45,-69.16,0.35,146.54,N,N,2450006.5,1995-10-16 00:41:21.394
3871.0,3.7366e-07,2.4957e-08,5.437e-07,2.3734e-08,1.2413e-06,6.7601e-08,3.6059e-06,9.4875e-07,1.347,0.203,2.624,1.105,0.098,2.624,1.005,0.048,2.816,4B,951016B,10006.0,71608.754,118.99,-49.09,263.15,-10.53,2.27,77.42,N,N,2450006.5,1995-10-16 19:53:28.754
3875.0,3.5286e-07,1.2759e-08,2.8148e-07,8.8741e-09,3.213e-07,1.9202e-08,1.2471e-07,1.4129e-07,3.023,0.226,0.128,2.802,0.112,0.32,2.161,0.053,0.96,4B,951019,10009.0,48244.722,161.51,-87.81,301.67,-25.25,1.8,90.6,N,N,2450009.5,1995-10-19 13:24:04.722
3879.0,4.7972e-07,1.6928e-08,5.4728e-07,1.5339e-08,9.6529e-07,3.6305e-08,4.0816e-07,2.9293e-07,1.761,0.206,0.96,1.508,0.101,0.96,1.372,0.049,1.536,4B,951020,10010.0,43073.714,356.43,6.64,95.33,-52.67,1.41,101.71,N,N,2450010.5,1995-10-20 11:57:53.714
3886.0,2.039e-07,1.2004e-08,2.2219e-07,1.1149e-08,5.9946e-07,2.9243e-08,9.0833e-07,3.3042e-07,2.268,0.208,0.192,2.11,0.102,0.384,1.48,0.047,0.896,4B,951030B,10020.0,19597.554,115.39,28.66,191.28,22.84,4.91,124.82,N,N,2450020.5,1995-10-30 05:26:37.554
3888.0,4.095e-08,7.6609e-09,4.3943e-08,5.912e-09,2.0513e-07,1.545e-08,1.3745e-06,2.4225e-07,4.651,0.261,0.064,2.903,0.115,0.128,0.971,0.047,0.64,4B,951030C,10020.0,41020.594,85.5,21.55,185.87,-4.56,3.83,159.78,N,N,2450020.5,1995-10-30 11:23:40.594
3889.0,3.2356e-09,1.0414e-09,6.71e-09,1.1783e-09,4.8663e-08,3.8668e-09,1.5971e-07,3.7987e-08,3.499,0.26,0.0,0.947,0.104,0.0,0.22,0.048,0.896,4B,951101,10022.0,36241.714,217.44,45.95,83.47,62.93,5.03,98.74,N,N,2450022.5,1995-11-01 10:04:01.714
3890.0,2.1632e-07,1.6613e-08,3.3638e-07,1.5969e-08,5.0579e-07,4.3209e-08,2.5865e-07,3.7551e-07,1.43,0.23,2.24,1.054,0.11,4.736,0.777,0.054,3.008,4B,951102C,10023.0,1910.45,337.48,-57.22,332.74,-50.92,3.1,101.67,N,N,2450023.5,1995-11-02 00:31:50.450
3891.0,1.2557e-06,3.1111e-08,1.6787e-06,2.6695e-08,4.798e-06,8.046e-08,6.3222e-06,8.9058e-07,15.48,0.468,33.28,13.693,0.223,33.408,9.175,0.094,33.984,4B,951102,10023.0,21175.986,138.57,46.99,172.66,43.46,0.53,92.67,N,N,2450023.5,1995-11-02 05:52:55.986
3892.0,4.2678e-07,1.4389e-08,1.8944e-07,8.6635e-09,3.9132e-07,2.144e-08,8.1449e-07,3.1181e-07,1.855,0.201,0.448,1.666,0.098,0.512,1.54,0.048,1.216,4B,951102B,10023.0,28696.498,189.64,-35.23,299.96,27.57,2.3,129.45,N,N,2450023.5,1995-11-02 07:58:16.498
3893.0,2.011e-06,2.715e-08,3.7423e-06,3.1086e-08,9.9005e-06,7.9054e-08,2.5602e-06,4.8945e-07,4.048,0.266,12.736,3.696,0.129,13.568,3.544,0.063,13.44,4B,951104,10025.0,5862.834,40.39,27.26,151.11,-29.52,0.42,139.32,N,N,2450025.5,1995-11-04 01:37:42.834
3894.0,1.1007e-08,6.088e-09,1.5298e-08,4.8651e-09,7.2026e-08,1.1948e-08,2.0175e-07,1.4192e-07,1.63,0.208,0.0,0.691,0.091,0.064,0.343,0.043,0.768,4B,951104B,10025.0,19986.93,264.53,-21.81,5.18,5.19,8.13,170.44,N,N,2450025.5,1995-11-04 05:33:06.930
3895.0,7.9631e-09,4.7634e-09,1.4285e-08,3.5637e-09,5.9184e-08,1.0079e-08,4.2483e-08,8.6494e-08,0.755,0.195,-0.192,0.604,0.096,0.0,0.327,0.046,0.512,4B,951104C,10025.0,63303.602,189.39,-47.72,300.51,15.09,6.99,148.73,N,N,2450025.5,1995-11-04 17:35:03.602
3899.0,3.415e-07,3.0341e-08,2.777e-07,2.1791e-08,5.2253e-07,6.7245e-08,2.2681e-06,1.2416e-06,0.512,0.175,2.944,0.467,0.088,0.256,0.343,0.043,0.256,4B,951107C,10028.0,26270.386,180.0,-12.82,283.95,48.15,5.79,75.49,N,N,2450028.5,1995-11-07 07:17:50.386
3900.0,5.6627e-07,2.7532e-08,7.1918e-07,2.7693e-08,1.2196e-06,8.3171e-08,0.0,7.1958e-07,1.673,0.203,29.44,1.534,0.099,29.504,1.079,0.047,30.144,4B,951107,10028.0,63157.682,11.99,29.34,122.03,-33.53,5.26,95.68,N,N,2450028.5,1995-11-07 17:32:37.682
3901.0,3.2816e-07,2.9438e-08,3.5542e-07,2.3659e-08,6.3586e-07,6.731e-08,1.3254e-07,5.1075e-07,0.693,0.177,5.696,0.423,0.084,0.576,0.364,0.041,0.64,4B,951107B,10028.0,81499.826,148.87,39.85,182.09,51.61,4.0,89.17,N,N,2450028.5,1995-11-07 22:38:19.826
3902.0,1.7463e-08,2.0065e-09,2.9336e-08,2.2622e-09,2.3791e-07,7.1213e-09,9.8472e-07,6.9129e-08,8.257,0.313,0.064,4.182,0.122,0.128,1.047,0.045,0.768,4B,951110,10031.0,83386.802,17.68,-16.38,146.47,-78.36,2.29,75.37,N,N,2450031.5,1995-11-10 23:09:46.802
3903.0,2.4047e-07,3.254e-08,1.7945e-07,2.6888e-08,6.4145e-07,6.5524e-08,1.7801e-06,9.2847e-07,1.473,0.206,23.616,0.737,0.092,23.68,0.324,0.042,24.448,4B,951111,10032.0,77568.434,31.41,69.55,129.37,7.61,5.73,120.07,N,N,2450032.5,1995-11-11 21:32:48.434
3904.0,1.4383e-09,7.4388e-10,3.0997e-09,8.8079e-10,1.3944e-08,2.9082e-09,6.9525e-08,4.153e-08,1.171,0.197,0.0,0.545,0.09,0.064,0.15,0.042,0.448,4B,951112B,10033.0,50534.13,98.83,65.42,149.7,22.87,8.54,73.4,N,N,2450033.5,1995-11-12 14:02:14.130
3905.0,7.7487e-07,1.7749e-08,1.2475e-06,1.9346e-08,3.8862e-06,5.5091e-08,5.856e-06,5.4455e-07,4.675,0.281,15.104,4.39,0.138,15.232,3.914,0.066,15.872,4B,951112,10033.0,66479.794,132.52,49.08,170.26,39.27,2.94,73.83,N,N,2450033.5,1995-11-12 18:27:59.794
3906.0,8.5035e-07,2.0432e-08,9.6147e-07,1.8912e-08,1.9578e-06,4.6777e-08,2.3392e-06,4.916e-07,2.518,0.225,4.096,2.322,0.111,4.224,2.197,0.055,4.736,4B,951113,10034.0,84355.762,355.11,-44.76,337.14,-67.36,1.12,92.32,N,N,2450034.5,1995-11-13 23:25:55.762
3908.0,8.8867e-08,1.7902e-08,1.2946e-07,1.7675e-08,4.3866e-07,5.0214e-08,5.9805e-07,6.1813e-07,1.115,0.184,0.512,1.017,0.091,0.576,0.735,0.043,0.96,4B,951116,10037.0,30587.762,11.56,-27.25,26.41,-88.84,7.96,127.27,N,N,2450037.5,1995-11-16 08:29:47.762
3909.0,6.6633e-07,1.7767e-08,4.6883e-07,1.4673e-08,7.9001e-07,3.5498e-08,8.1299e-07,3.756e-07,2.824,0.23,6.72,2.773,0.114,6.72,1.908,0.052,7.04,4B,951117,10038.0,10118.066,285.79,37.05,67.78,13.79,1.96,161.52,N,N,2450038.5,1995-11-17 02:48:38.066
3910.0,1.0153e-08,1.9137e-09,1.6047e-08,1.9562e-09,2.5923e-08,4.8374e-09,8.3557e-09,3.4393e-08,2.444,0.23,0.0,0.934,0.098,0.064,0.241,0.043,0.832,4B,951117B,10038.0,61080.498,74.53,52.18,155.79,5.81,6.9,98.44,N,N,2450038.5,1995-11-17 16:58:00.498
3912.0,1.1765e-06,2.6631e-08,1.1865e-06,2.0952e-08,3.1856e-06,5.3874e-08,3.2175e-06,4.9017e-07,4.249,0.261,2.112,4.037,0.13,2.304,3.792,0.064,2.752,4B,951119,10040.0,29832.114,306.46,-40.71,0.45,-34.57,0.42,79.77,N,N,2450040.5,1995-11-19 08:17:12.114
3913.0,9.8962e-07,3.355e-08,2.369e-06,3.6458e-08,6.7244e-06,9.4018e-08,2.7008e-06,7.1337e-07,1.37,0.19,45.632,1.081,0.092,45.632,0.973,0.045,45.952,4B,951119B,10040.0,73815.73,78.95,24.86,179.78,-7.79,1.25,120.95,N,N,2450040.5,1995-11-19 20:30:15.730
3914.0,1.2991e-07,3.1837e-08,2.009e-07,2.7037e-08,4.9625e-07,6.5562e-08,5.6811e-09,3.9517e-07,0.499,0.168,6.272,0.323,0.081,-0.576,0.269,0.04,-0.064,4B,951120B,10041.0,12250.802,136.91,-33.19,258.23,9.64,6.23,136.58,N,N,2450041.5,1995-11-20 03:24:10.802
3916.0,1.6707e-06,4.2194e-08,1.4722e-06,3.0428e-08,3.2987e-06,8.5397e-08,3.4489e-06,1.0195e-06,1.295,0.178,7.232,1.136,0.087,7.552,1.046,0.043,8.064,4B,951121,10042.0,22281.394,206.54,-21.7,319.46,39.41,2.12,110.12,N,N,2450042.5,1995-11-21 06:11:21.394
3917.0,8.0715e-07,4.1165e-08,1.2225e-06,4.2036e-08,3.7073e-06,1.2335e-07,2.694e-05,2.2844e-06,1.212,0.196,2.688,0.973,0.094,3.968,0.877,0.046,4.736,4B,951123,10044.0,65405.618,53.75,24.5,164.04,-25.03,2.18,97.06,N,N,2450044.5,1995-11-23 18:10:05.618
3918.0,1.4709e-06,4.2396e-08,1.9139e-06,4.1488e-08,6.6789e-06,1.1766e-07,1.1452e-05,1.3785e-06,2.277,0.244,17.216,1.997,0.118,17.28,1.789,0.057,17.984,4B,951124,10045.0,21258.93,73.32,51.68,155.72,4.91,1.15,92.25,N,N,2450045.5,1995-11-24 05:54:18.930
3919.0,6.1947e-10,9.9131e-10,9.6015e-09,1.621e-09,2.0575e-08,4.8761e-09,2.2422e-08,3.5256e-08,1.211,0.178,0.0,0.569,0.081,0.064,0.175,0.037,0.896,4B,951124B,10045.0,38933.106,117.18,-43.37,257.47,-8.81,15.48,86.6,N,N,2450045.5,1995-11-24 10:48:53.106
3921.0,7.4526e-09,3.5307e-09,2.6496e-08,3.3069e-09,2.8999e-07,1.1655e-08,1.0218e-06,1.2542e-07,3.524,0.248,0.128,3.174,0.12,0.32,1.15,0.046,0.896,4B,951125,10046.0,1896.626,277.28,-3.22,27.52,3.48,3.15,135.29,N,N,2450046.5,1995-11-25 00:31:36.626
3924.0,2.7775e-07,2.0112e-08,1.4026e-07,1.2828e-08,2.3366e-07,3.2341e-08,1.2477e-06,6.4475e-07,1.248,0.186,0.192,1.115,0.092,0.256,0.819,0.044,0.896,4B,951127,10048.0,44079.538,189.92,44.59,129.87,72.38,6.79,84.02,N,N,2450048.5,1995-11-27 12:14:39.538
