,SN_Name,SN_Time,SN_RA,SN_Dec,GRB_Time,GRB_RA,GRB_Dec,Angular_Sep_deg,GRB_Fluence_J_per_m2,Trigger_ID,Fluence_Total_J_per_m2,Bruno_Class,Time_Delay_s,Entropy_Candidate,mapped_burst_id,trigger,fluence_ch1,err_ch1,fluence_ch2,err_ch2,fluence_ch3,err_ch3,fluence_ch4,err_ch4,peak_flux_64ms,err_flux_64ms,time_flux_64ms,peak_flux_256ms,err_flux_256ms,time_flux_256ms,peak_flux_1024ms,err_flux_1024ms,time_flux_1024ms,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime,icecube_energy,icecube_matched
49,GRB 910721B,1991-07-21,315.52000000000004,-14.29,1991-07-21 19:30:12.459,315.52,-14.29,0.0,,563.0,6.657070000000001e-07,Below Threshold,70212.459,False,910721,563.0,8.0567e-07,2.7167e-08,1.2353e-06,2.8785e-08,3.033e-06,7.9039e-08,1.5831e-06,4.5933e-07,2.131,0.29,2.048,1.886,0.143,1.28,1.819,0.07,2.048,4B,910721,8458.0,70212.459,315.52,-14.29,34.25,-35.31,1.31,95.89,N,N,2448458.5,1991-07-21 19:30:12.459,44729.695,True
50,GRB 910725B,1991-07-25,273.17999999999995,14.13,1991-07-25 13:12:06.507,273.18,14.13,0.0,,577.0,2.97719e-07,Below Threshold,47526.507,False,910725B,577.0,4.5556e-07,2.4642e-08,5.6499e-07,2.4385e-08,1.231e-06,5.5249e-08,7.2564e-07,3.7796e-07,0.931,0.245,3.136,0.793,0.121,3.968,0.692,0.059,3.968,4B,910725B,8462.0,47526.507,273.18,14.13,41.43,14.86,2.04,165.41,N,N,2448462.5,1991-07-25 13:12:06.507,44729.695,True
51,GRB 910730A,1991-07-30,249.54,-75.22,1991-07-30 04:18:18.859,249.54,-75.22,0.0,,591.0,3.1657800000000004e-07,Below Threshold,15498.859,False,910730B,591.0,4.5971e-07,2.3007e-08,5.2002e-07,2.4807e-08,1.2207e-06,7.4876e-08,9.6535e-07,7.4587e-07,0.935,0.262,1.664,0.838,0.127,1.344,0.711,0.063,1.984,4B,910730B,8467.0,15498.859,249.54,-75.22,315.92,-18.44,4.19,103.66,N,N,2448467.5,1991-07-30 04:18:18.859,44729.695,True
52,GRB 910730C,1991-07-30,313.88,16.93,1991-07-30 22:27:14.155,313.88,16.93,0.0,,594.0,4.926690000000001e-07,Below Threshold,80834.155,False,910730,594.0,2.4101e-07,1.7144e-08,5.0578e-07,1.632e-08,1.9638e-06,4.4519e-08,2.2161e-06,4.1234e-07,1.052,0.216,25.28,0.872,0.104,25.408,0.737,0.051,12.224,4B,910730,8467.0,80834.155,313.88,16.93,63.49,-17.82,2.22,173.64,N,N,2448467.5,1991-07-30 22:27:14.155,44729.695,True
53,GRB 910802B,1991-08-02,199.57,-53.42,1991-08-02 15:21:16.651,199.57,-53.42,0.0,,606.0,3.13052e-07,Below Threshold,55276.651,False,910802B,606.0,3.6091e-07,1.8349e-08,4.9968e-07,1.88e-08,1.3476e-06,4.4713e-08,9.2233e-07,4.0824e-07,1.204,0.247,1.344,1.052,0.121,1.344,0.987,0.059,2.048,4B,910802B,8470.0,55276.651,199.57,-53.42,306.98,9.24,1.96,99.15,N,N,2448470.5,1991-08-02 15:21:16.651,44729.695,True
54,GRB 910805,1991-08-05,313.27,-51.3,1991-08-05 10:41:25.611,313.27,-51.3,0.0,,630.0,1.19044e-07,Below Threshold,38485.611,False,910805,630.0,2.1018e-07,2.1263e-08,3.5068e-07,2.3899e-08,6.2958e-07,7.2226e-08,0.0,3.4578e-07,0.581,0.312,0.064,0.601,0.151,-0.384,0.447,0.075,0.064,4B,910805,8473.0,38485.611,313.27,-51.3,347.35,-39.61,3.78,137.28,N,N,2448473.5,1991-08-05 10:41:25.611,44729.695,True
55,GRB 910807,1991-08-07,153.84999999999997,6.49,1991-08-07 07:20:32.811,153.85,6.49,0.0,,647.0,2.08429e-06,Below Threshold,26432.811,False,910807,647.0,1.6534e-06,2.4392e-08,4.0873e-06,3.5369e-08,1.0965e-05,7.5707e-08,4.1372e-06,3.1641e-07,7.154,0.529,3.2,7.07,0.261,3.328,6.557,0.127,3.712,4B,910807,8475.0,26432.811,153.85,6.49,234.84,47.62,0.28,122.75,N,N,2448475.5,1991-08-07 07:20:32.811,44729.695,True
56,GRB 910809A,1991-08-09,237.39,38.82,1991-08-09 00:58:25.771,237.39,38.82,0.0,,658.0,3.00329e-07,Below Threshold,3505.771,False,910809C,658.0,3.7951e-07,1.5537e-08,5.6758e-07,2.3401e-08,9.765e-07,5.3729e-08,1.0797e-06,5.402e-07,1.209,0.304,0.256,1.281,0.149,0.64,1.084,0.073,1.216,4B,910809C,8477.0,3505.771,237.39,38.82,62.08,51.28,1.78,80.88,Y,N,2448477.5,1991-08-09 00:58:25.771,44729.695,True
57,GRB 910809B,1991-08-09,195.43,19.37,1991-08-09 06:15:00.203,195.43,19.37,0.0,,659.0,7.6046e-07,Below Threshold,22500.203,False,910809B,659.0,2.5676e-06,3.1221e-08,2.269e-06,2.5388e-08,2.2171e-06,6.5224e-08,5.509e-07,3.3286e-07,1.196,0.236,1.984,1.029,0.116,2.176,0.98,0.057,2.624,4B,910809B,8477.0,22500.203,195.43,19.37,320.42,81.89,1.85,108.66,N,N,2448477.5,1991-08-09 06:15:00.203,44729.695,True
58,GRB 910809C,1991-08-09,281.96,64.74,1991-08-09 19:35:45.515,281.96,64.74,0.0,,660.0,7.349510000000001e-07,Below Threshold,70545.515,False,910809,660.0,3.6088e-07,1.0371e-08,6.1663e-07,1.5263e-08,2.0218e-06,3.5691e-08,4.3502e-06,3.3361e-07,4.746,0.393,3.584,4.551,0.194,3.712,3.231,0.085,4.16,4B,910809,8477.0,70545.515,281.96,64.74,94.92,24.73,2.01,79.34,N,N,2448477.5,1991-08-09 19:35:45.515,44729.695,True
59,GRB 910813,1991-08-13,39.41,-64.49,1991-08-13 13:36:24.683,39.41,-64.49,0.0,,673.0,1.0622687000000005e-07,Below Threshold,48984.683,False,910813,673.0,1.2895e-07,2.0523e-08,3.8222e-07,2.2887e-08,5.4242e-07,4.4739e-08,8.6787e-09,4.8664e-07,0.41,0.216,19.392,0.299,0.105,6.528,0.275,0.051,5.888,4B,910813,8481.0,48984.683,39.41,-64.49,285.88,-48.97,3.56,106.02,N,N,2448481.5,1991-08-13 13:36:24.683,44729.695,True
60,GRB 910814A,1991-08-14,58.00999999999999,45.22,1991-08-14 11:09:40.331,58.01,45.22,0.0,,676.0,4.186650000000001e-06,Below Threshold,40180.331,False,910814C,676.0,1.7075e-06,2.8096e-08,2.39e-06,3.1478e-08,1.2682e-05,7.7205e-08,2.5087e-05,6.1144e-07,4.408,0.384,60.032,4.199,0.188,60.096,4.077,0.091,51.52,4B,910814C,8482.0,40180.331,58.01,45.22,153.12,-6.81,0.97,115.17,N,N,2448482.5,1991-08-14 11:09:40.331,44729.695,True
61,GRB 910814C,1991-08-14,346.35,30.43,1991-08-14 19:14:33.003,346.35,30.43,0.0,,678.0,2.507438e-05,Above Threshold,69273.003,False,910814,678.0,2.4411e-06,2.5991e-08,3.3157e-06,2.7649e-08,1.7347e-05,7.5388e-08,0.00022764,1.5568e-06,6.738,0.533,1.6,6.176,0.255,1.664,5.825,0.12,2.368,4B,910814,8482.0,69273.003,346.35,30.43,97.32,-27.12,0.48,90.13,N,N,2448482.5,1991-08-14 19:14:33.003,44729.695,True
62,GRB 910815,1991-08-15,142.76999999999998,-36.05,1991-08-15 09:30:47.275,142.77,-36.05,0.0,,680.0,8.034910000000003e-08,Below Threshold,34247.275,False,910815,680.0,2.0266e-07,1.8096e-08,2.4638e-07,1.1847e-08,3.095e-07,2.2909e-08,4.4951e-08,1.1801e-07,0.876,0.213,1.28,0.814,0.106,1.28,0.793,0.052,1.984,4B,910815,8483.0,34247.275,142.77,-36.05,263.73,11.14,2.12,115.89,N,N,2448483.5,1991-08-15 09:30:47.275,44729.695,True
63,GRB 910816A,1991-08-16,221.03,-59.09,1991-08-16 12:12:01.579,221.03,-59.09,0.0,,685.0,1.20445e-07,Below Threshold,43921.579,False,910816B,685.0,3.5222e-07,3.1927e-08,3.1021e-07,2.5267e-08,1.2106e-07,4.5884e-08,4.2096e-07,3.2525e-07,1.143,0.258,0.0,0.956,0.126,0.0,0.673,0.06,0.576,4B,910816B,8484.0,43921.579,221.03,-59.09,316.97,0.68,4.68,118.48,Y,N,2448484.5,1991-08-16 12:12:01.579,44729.695,True
64,GRB 910816B,1991-08-16,172.59999999999997,1.4800000000000002,1991-08-16 14:50:43.435,172.6,1.48,0.0,,686.0,2.24805e-07,Below Threshold,53443.435,False,910816,686.0,2.1518e-07,2.6413e-08,1.7556e-07,2.1345e-08,5.7561e-07,6.636e-08,1.2817e-06,5.6466e-07,1.11,0.285,0.256,0.93,0.138,0.0,0.818,0.068,0.64,4B,910816,8484.0,53443.435,172.6,1.48,262.39,57.82,3.36,108.39,N,N,2448484.5,1991-08-16 14:50:43.435,44729.695,True
65,GRB 910817,1991-08-17,90.11,27.08,1991-08-17 17:00:25.579,90.11,27.08,0.0,,690.0,2.17972e-08,Below Threshold,61225.579,False,910817,690.0,3.4259e-08,1.5408e-08,5.2255e-08,1.8655e-08,9.4795e-08,3.3401e-08,3.6663e-08,1.8909e-07,0.661,0.214,2.432,0.41,0.103,2.496,0.221,0.05,2.496,4B,910817,8485.0,61225.579,90.11,27.08,183.26,1.87,10.97,127.96,N,N,2448485.5,1991-08-17 17:00:25.579,44729.695,True
66,GRB 910818,1991-08-18,268.34,-27.09,1991-08-18 13:44:45.931,268.34,-27.09,0.0,,692.0,4.33862e-07,Below Threshold,49485.931,False,910818,692.0,7.1579e-07,4.3124e-08,1.2891e-06,5.568e-08,1.6319e-06,1.208e-07,7.0183e-07,7.4721e-07,1.531,0.277,0.896,1.31,0.135,0.896,1.195,0.066,1.216,4B,910818,8486.0,49485.931,268.34,-27.09,2.46,-0.51,2.57,71.78,N,N,2448486.5,1991-08-18 13:44:45.931,44729.695,True
67,GRB 910821,1991-08-21,292.46,-63.52,1991-08-21 01:42:38.827,292.46,-63.52,0.0,,704.0,4.54652e-07,Below Threshold,6158.827,False,910821,704.0,3.0997e-07,2.0926e-08,5.3795e-07,2.659e-08,1.9194e-06,6.9376e-08,1.7792e-06,7.0572e-07,1.415,0.289,0.128,1.369,0.143,0.256,1.177,0.069,0.96,4B,910821,8489.0,6158.827,292.46,-63.52,332.89,-28.31,3.53,97.29,N,N,2448489.5,1991-08-21 01:42:38.827,44729.695,True
68,GRB 910822,1991-08-22,269.86999999999995,43.74,1991-08-22 13:50:58.795,269.87,43.74,0.0,,711.0,2.863e-08,Below Threshold,49858.795,False,910822,711.0,1.9762e-07,2.2384e-08,8.868e-08,1.6926e-08,0.0,2.9607e-08,0.0,4.5168e-07,1.201,0.298,-0.064,1.048,0.147,0.128,0.676,0.07,0.704,4B,910822,8490.0,49858.795,269.87,43.74,70.49,27.37,2.67,71.98,N,N,2448490.5,1991-08-22 13:50:58.795,44729.695,True
69,GRB 910823,1991-08-23,105.64999999999998,8.06,1991-08-23 21:01:24.459,105.65,8.06,0.0,,717.0,5.44078e-08,Below Threshold,75684.459,False,910823,717.0,8.7034e-08,1.6947e-08,2.2051e-07,2.2665e-08,2.2629e-07,4.9211e-08,1.0244e-08,3.8057e-07,0.53,0.236,-1.728,0.38,0.116,-0.448,0.286,0.056,0.256,4B,910823,8491.0,75684.459,105.65,8.06,206.99,6.13,13.08,162.67,N,N,2448491.5,1991-08-23 21:01:24.459,44729.695,True
70,GRB 910829,1991-08-29,59.03,22.96,1991-08-29 22:39:42.699,59.03,22.96,0.0,,741.0,1.392886e-07,Below Threshold,81582.699,False,910829,741.0,9.5357e-08,2.3009e-08,6.8739e-08,2.4098e-08,3.4182e-07,6.0689e-08,8.8697e-07,7.5795e-07,0.391,0.224,-1.92,0.326,0.108,2.176,0.216,0.053,-0.064,4B,910829,8497.0,81582.699,59.03,22.96,169.09,-22.93,8.49,120.14,N,N,2448497.5,1991-08-29 22:39:42.699,44729.695,True
71,GRB 910902,1991-09-02,299.08,-7.7,1991-09-02 22:55:35.019,299.08,-7.7,0.0,,752.0,7.246600000000002e-08,Below Threshold,82535.019,False,910902,752.0,1.0298e-07,1.305e-08,1.3524e-07,1.5599e-08,2.9301e-07,2.947e-08,1.9343e-07,2.6241e-07,1.114,0.24,1.024,0.826,0.117,1.216,0.815,0.057,1.472,4B,910902,8501.0,82535.019,299.08,-7.7,33.35,-17.91,5.14,137.01,N,N,2448501.5,1991-09-02 22:55:35.019,44729.695,True
72,GRB 910903,1991-09-03,238.34,13.1,1991-09-03 09:45:00.267,238.34,13.1,0.0,,753.0,7.902500000000002e-08,Below Threshold,35100.267,False,910903,753.0,1.5387e-07,1.7736e-08,1.9311e-07,1.6936e-08,4.4327e-07,5.1794e-08,0.0,2.2646e-07,0.674,0.22,-0.896,0.562,0.109,-0.704,0.458,0.054,-0.192,4B,910903,8502.0,35100.267,238.34,13.1,23.96,45.33,3.62,106.36,N,N,2448502.5,1991-09-03 09:45:00.267,44729.695,True
73,GRB 910904,1991-09-04,354.15,-17.09,1991-09-04 15:34:50.155,354.15,-17.09,0.0,,755.0,7.34205e-08,Below Threshold,56090.155,False,910904,755.0,4.775e-08,9.5251e-09,6.9535e-08,1.145e-08,1.8988e-07,2.3492e-08,4.2704e-07,3.2295e-07,1.186,0.268,0.0,0.931,0.125,0.128,0.519,0.058,0.768,4B,910904,8503.0,56090.155,354.15,-17.09,59.2,-70.01,7.03,125.02,N,N,2448503.5,1991-09-04 15:34:50.155,44729.695,True
74,GRB 910905,1991-09-05,359.99999999999994,-81.05,1991-09-05 23:48:55.275,360.0,-81.05,0.0,,761.0,3.34537e-06,Below Threshold,85735.275,False,910905,761.0,2.1954e-06,3.6868e-08,4.1183e-06,5.3324e-08,1.1683e-05,1.2254e-07,1.5457e-05,1.0155e-06,3.588,0.377,2.944,3.208,0.183,3.008,2.821,0.088,3.584,4B,910905,8504.0,85735.275,360.0,-81.05,305.38,-35.83,0.82,75.62,N,N,2448504.5,1991-09-05 23:48:55.275,44729.695,True
75,GRB 910907,1991-09-07,136.54999999999998,-28.23,1991-09-07 01:05:22.603,136.55,-28.23,0.0,,764.0,2.3320100000000002e-07,Below Threshold,3922.603,False,910907,764.0,4.0468e-07,3.298e-08,7.0873e-07,2.6635e-08,1.2186e-06,5.8504e-08,0.0,3.25e-07,1.107,0.251,1.408,0.97,0.123,0.192,0.94,0.061,0.896,4B,910907,8506.0,3922.603,136.55,-28.23,254.22,12.67,1.3,70.77,Y,N,2448506.5,1991-09-07 01:05:22.603,44729.695,True
76,GRB 910908,1991-09-08,226.1,-15.53,1991-09-08 11:00:35.051,226.1,-15.53,0.0,,773.0,2.604010000000001e-07,Below Threshold,39635.051,False,910908,773.0,5.9837e-07,1.7319e-08,6.4521e-07,1.7485e-08,1.3298e-06,5.6708e-08,3.063e-08,2.6741e-07,0.966,0.235,0.256,0.899,0.117,0.32,0.699,0.056,17.216,4B,910908,8507.0,39635.051,226.1,-15.53,344.01,36.52,2.19,72.06,N,N,2448507.5,1991-09-08 11:00:35.051,44729.695,True
77,GRB 910914,1991-09-14,170.30999999999997,-33.4,1991-09-14 09:39:57.675,170.31,-33.4,0.0,,795.0,3.62381e-07,Below Threshold,34797.675,False,910914,795.0,5.4184e-07,1.8549e-08,6.4367e-07,2.4264e-08,1.2623e-06,5.4741e-08,1.176e-06,3.4683e-07,1.353,0.266,2.432,1.115,0.129,2.432,0.982,0.064,3.136,4B,910914,8513.0,34797.675,170.31,-33.4,282.1,25.8,2.18,83.99,N,N,2448513.5,1991-09-14 09:39:57.675,44729.695,True
78,GRB 910923,1991-09-23,52.52999999999999,-22.57,1991-09-23 18:23:26.315,52.53,-22.57,0.0,,815.0,2.284910000000001e-07,Below Threshold,66206.315,False,910923,815.0,6.9655e-07,3.3865e-08,6.4012e-07,3.9138e-08,7.7324e-07,9.2333e-08,1.75e-07,5.8674e-07,0.836,0.269,3.264,0.654,0.13,2.752,0.564,0.065,3.52,4B,910923,8522.0,66206.315,52.53,-22.57,214.64,-53.86,2.63,109.12,N,N,2448522.5,1991-09-23 18:23:26.315,44729.695,True
79,GRB 910925,1991-09-25,265.67,-29.26,1991-09-25 03:35:06.091,265.67,-29.26,0.0,,816.0,3.103870000000001e-07,Below Threshold,12906.091,False,910925,816.0,1.7816e-06,5.5415e-08,6.7937e-07,5.0132e-08,6.429e-07,1.5826e-07,0.0,1.0334e-06,0.434,0.246,13.952,0.329,0.117,11.968,0.284,0.058,12.096,4B,910925,8524.0,12906.091,265.67,-29.26,359.39,0.38,2.77,130.0,N,N,2448524.5,1991-09-25 03:35:06.091,44729.695,True
80,GRB 910926A,1991-09-26,157.2,-1.36,1991-09-26 04:00:40.043,157.2,-1.36,0.0,,820.0,4.71629e-07,Below Threshold,14440.043,False,910926,820.0,1.5737e-07,2.9828e-08,2.1112e-07,2.7921e-08,1.7333e-06,8.1287e-08,2.6145e-06,6.3439e-07,0.793,0.221,-1.92,0.555,0.107,0.192,0.455,0.053,0.64,4B,910926,8525.0,14440.043,157.2,-1.36,246.82,45.41,5.21,159.64,N,N,2448525.5,1991-09-26 04:00:40.043,44729.695,True
81,GRB 910926B,1991-09-26,346.06999999999994,21.360000000000003,1991-09-26 18:25:56.843,346.07,21.36,0.0,,824.0,2.57734e-07,Below Threshold,66356.843,False,910926B,824.0,7.0474e-07,2.9803e-08,9.0683e-07,2.707e-08,9.6577e-07,8.033e-08,0.0,3.8356e-07,0.712,0.243,1.408,0.69,0.119,5.12,0.572,0.059,5.312,4B,910926B,8525.0,66356.843,346.07,21.36,92.11,-35.01,2.7,99.88,N,N,2448525.5,1991-09-26 18:25:56.843,44729.695,True
82,GRB 910927B,1991-09-27,50.16,-39.65,1991-09-27 23:26:52.779,50.16,-39.65,0.0,,829.0,1.002925e-06,Below Threshold,84412.779,False,910927,829.0,1.3045e-06,1.5458e-08,3.5076e-06,2.2518e-08,5.0443e-06,4.155e-08,1.7285e-07,1.293e-07,6.931,0.397,3.712,6.489,0.195,3.84,6.153,0.096,3.968,4B,910927,8526.0,84412.779,50.16,-39.65,244.68,-56.73,0.34,79.71,N,N,2448526.5,1991-09-27 23:26:52.779,44729.695,True
83,GRB 910930A,1991-09-30,93.42999999999998,44.51,1991-09-30 07:24:22.699,93.43,44.51,0.0,,840.0,4.186921e-07,Below Threshold,26662.699,False,910930B,840.0,6.2531e-08,2.0372e-08,1.5791e-07,1.5957e-08,9.0918e-07,3.7107e-08,3.0573e-06,3.7119e-07,1.612,0.265,0.128,1.303,0.128,0.192,0.934,0.061,0.96,4B,910930B,8529.0,26662.699,93.43,44.51,169.02,12.46,2.23,132.23,N,N,2448529.5,1991-09-30 07:24:22.699,44729.695,True
84,GRB 910930B,1991-09-30,131.79999999999998,-20.62,1991-09-30 11:55:29.771,131.8,-20.62,0.0,,841.0,5.951250000000001e-07,Below Threshold,42929.771,False,910930,841.0,7.4195e-07,1.5196e-08,1.0608e-06,2.0485e-08,1.8087e-06,4.5565e-08,2.3398e-06,3.3861e-07,6.531,0.432,12.224,6.078,0.21,12.416,4.029,0.091,12.992,4B,910930,8529.0,42929.771,131.8,-20.62,245.34,14.03,1.27,140.2,N,N,2448529.5,1991-09-30 11:55:29.771,44729.695,True
85,GRB 911004,1991-10-04,349.73999999999995,62.95,1991-10-04 01:27:09.739,349.74,62.95,0.0,,867.0,4.202048000000001e-07,Below Threshold,5229.739,False,911004,867.0,8.9898e-08,9.9334e-09,1.2715e-07,7.6372e-09,6.458e-07,1.9012e-08,3.3392e-06,2.364e-07,2.357,0.299,0.32,2.356,0.146,1.92,1.713,0.068,0.96,4B,911004,8533.0,5229.739,349.74,62.95,112.64,1.94,2.67,93.79,N,N,2448533.5,1991-10-04 01:27:09.739,44729.695,True
86,GRB 911005,1991-10-05,235.8,14.73,1991-10-05 07:37:44.811,235.8,14.73,0.0,,869.0,1.8758670000000005e-06,Below Threshold,27464.811,False,911005,869.0,7.5737e-07,2.6854e-08,1.8642e-06,4.3098e-08,5.5431e-06,1.1044e-07,1.0594e-05,1.1039e-06,3.545,0.428,109.504,3.517,0.207,109.632,2.919,0.098,110.336,4B,911005,8534.0,27464.811,235.8,14.73,24.6,48.25,0.7,103.9,N,N,2448534.5,1991-10-05 07:37:44.811,44729.695,True
87,GRB 911016B,1991-10-16,300.06,-4.16,1991-10-16 11:01:34.187,300.06,-4.16,0.0,,907.0,1.62596e-06,Below Threshold,39694.187,False,911016,907.0,2.6049e-06,4.3087e-08,3.4927e-06,4.0015e-08,8.2448e-06,1.1346e-07,1.9172e-06,6.1636e-07,3.744,0.343,1.344,3.569,0.169,1.536,3.447,0.083,2.112,4B,911016,8545.0,39694.187,300.06,-4.16,37.13,-17.19,0.81,107.46,N,N,2448545.5,1991-10-16 11:01:34.187,44729.695,True
88,GRB 911022,1991-10-22,123.91,70.33999999999999,1991-10-22 04:13:57.995,123.91,70.34,0.0,,914.0,1.98011e-07,Below Threshold,15237.995,False,911022,914.0,3.3225e-07,1.5048e-08,3.5257e-07,1.3539e-08,7.9622e-07,4.1118e-08,4.9907e-07,2.2878e-07,2.638,0.327,0.576,2.533,0.163,0.576,2.28,0.08,1.152,4B,911022,8551.0,15237.995,123.91,70.34,144.78,32.48,1.03,89.82,N,N,2448551.5,1991-10-22 04:13:57.995,44729.695,True
89,GRB 911024,1991-10-24,208.65,38.36,1991-10-24 20:10:06.315,208.65,38.36,0.0,,927.0,6.30569e-08,Below Threshold,72606.315,False,911024,927.0,1.8968e-07,1.836e-08,2.413e-07,2.0217e-08,1.5584e-07,4.1459e-08,4.3749e-08,1.9651e-07,0.699,0.239,0.256,0.592,0.118,0.384,0.507,0.058,0.384,4B,911024,8553.0,72606.315,208.65,38.36,77.25,72.65,4.13,117.52,N,N,2448553.5,1991-10-24 20:10:06.315,44729.695,True
90,GRB 911026,1991-10-26,74.67999999999999,-22.27,1991-10-26 13:07:00.843,74.68,-22.27,0.0,,938.0,2.0880300000000002e-07,Below Threshold,47220.843,False,911026,938.0,4.8055e-07,2.1749e-08,6.3679e-07,1.9764e-08,9.7069e-07,4.8695e-08,0.0,4.6056e-07,1.127,0.23,19.584,1.052,0.112,19.584,0.943,0.055,20.224,4B,911026,8555.0,47220.843,74.68,-22.27,222.53,-34.18,2.4,94.81,N,N,2448555.5,1991-10-26 13:07:00.843,44729.695,True
91,GRB 911027B,1991-10-27,127.21999999999998,74.11999999999999,1991-10-27 10:31:50.379,127.22,74.12,0.0,,946.0,1.64969e-07,Below Threshold,37910.379,False,911027B,946.0,1.1992e-07,2.2601e-08,1.1006e-07,1.9177e-08,6.6929e-07,5.7111e-08,7.5042e-07,5.9251e-07,0.877,0.242,-1.6,0.607,0.117,-1.408,0.308,0.055,-0.64,4B,911027B,8556.0,37910.379,127.22,74.12,140.15,32.62,5.78,90.02,N,N,2448556.5,1991-10-27 10:31:50.379,44729.695,True
92,GRB 911031A,1991-10-31,284.54,21.34,1991-10-31 09:36:20.523,284.54,21.34,0.0,,973.0,4.46558e-06,Below Threshold,34580.523,False,911031,973.0,3.0828e-06,2.3936e-08,3.396e-06,2.8366e-08,1.3226e-05,1.0117e-07,2.4951e-05,7.8892e-07,5.707,0.405,2.24,5.288,0.198,3.008,5.173,0.098,3.2,4B,911031,8560.0,34580.523,284.54,21.34,52.79,8.14,0.63,80.52,Y,N,2448560.5,1991-10-31 09:36:20.523,44729.695,True
93,GRB 911031B,1991-10-31,298.89,-28.89,1991-10-31 12:19:17.227,298.89,-28.89,0.0,,974.0,1.107966e-07,Below Threshold,44357.227,False,911031B,974.0,2.0571e-08,1.1856e-08,4.4395e-08,1.2384e-08,1.1999e-07,3.3106e-08,9.2301e-07,4.7648e-07,0.551,0.239,-0.896,0.337,0.12,-0.32,0.266,0.059,0.064,4B,911031B,8560.0,44357.227,298.89,-28.89,12.13,-25.82,9.09,124.49,N,N,2448560.5,1991-10-31 12:19:17.227,44729.695,True
94,GRB 911104,1991-11-04,212.45,35.03,1991-11-04 15:04:41.707,212.45,35.03,0.0,,999.0,1.131705e-06,Below Threshold,54281.707,False,911104,999.0,4.8808e-07,1.8188e-08,7.1297e-07,1.8981e-08,2.6165e-06,4.3362e-08,7.4995e-06,3.9662e-07,12.429,0.652,3.968,11.549,0.314,4.096,7.4,0.129,4.672,4B,911104,8564.0,54281.707,212.45,35.03,63.03,71.5,0.76,121.26,N,N,2448564.5,1991-11-04 15:04:41.707,44729.695,True
95,GRB 911111A,1991-11-11,218.09,10.87,1991-11-11 03:59:43.723,218.09,10.87,0.0,,1039.0,2.44696e-07,Below Threshold,14383.723,False,911111C,1039.0,6.6509e-07,1.9228e-08,6.8497e-07,1.7251e-08,1.0969e-06,4.2803e-08,0.0,3.3196e-07,1.621,0.241,3.904,1.383,0.117,4.096,1.292,0.058,4.864,4B,911111C,8571.0,14383.723,218.09,10.87,3.39,61.24,1.62,159.79,N,N,2448571.5,1991-11-11 03:59:43.723,44729.695,True
96,GRB 911111B,1991-11-11,63.96999999999999,-51.37,1991-11-11 14:37:18.699,63.97,-51.37,0.0,,1042.0,2.0406300000000002e-07,Below Threshold,52638.699,False,911111,1042.0,5.8903e-07,2.4028e-08,7.2869e-07,3.3484e-08,7.2291e-07,7.5863e-08,0.0,4.5445e-07,1.481,0.266,0.0,1.244,0.129,0.192,1.001,0.062,0.64,4B,911111,8571.0,52638.699,63.97,-51.37,259.69,-44.83,4.41,66.56,Y,N,2448571.5,1991-11-11 14:37:18.699,44729.695,True
97,GRB 911111C,1991-11-11,121.11,-21.28,1991-11-11 22:19:47.243,121.11,-21.28,0.0,,1046.0,7.4111e-07,Below Threshold,80387.243,False,911111B,1046.0,1.5368e-06,7.3801e-08,1.524e-06,5.4778e-08,2.3126e-06,1.0728e-07,2.0377e-06,8.6505e-07,1.102,0.26,0.384,0.943,0.126,0.384,0.813,0.062,0.96,4B,911111B,8571.0,80387.243,121.11,-21.28,240.2,5.41,1.46,127.11,Y,N,2448571.5,1991-11-11 22:19:47.243,44729.695,True
98,GRB 911118A,1991-11-18,167.02999999999997,-20.85,1991-11-18 18:57:38.027,167.03,-20.85,0.0,,1085.0,5.894570000000001e-06,Below Threshold,68258.027,False,911118,1085.0,5.3917e-06,2.4911e-08,1.264e-05,3.7535e-08,2.7852e-05,8.2227e-08,1.3062e-05,3.0529e-07,30.623,0.801,6.08,30.354,0.398,6.208,29.585,0.197,6.336,4B,911118,8578.0,68258.027,167.03,-20.85,272.75,35.9,0.36,105.23,Y,N,2448578.5,1991-11-18 18:57:38.027,44729.695,True
99,GRB 911118B,1991-11-18,253.48999999999992,-5.92,1991-11-18 23:39:19.531,253.49,-5.92,0.0,,1086.0,8.0468e-08,Below Threshold,85159.531,False,911118B,1086.0,2.0965e-07,2.4578e-08,1.8878e-07,3.353e-08,4.0625e-07,7.5933e-08,0.0,6.6512e-07,0.591,0.243,-0.128,0.323,0.116,0.0,0.229,0.057,0.256,4B,911118B,8578.0,85159.531,253.49,-5.92,13.0,22.78,10.18,151.81,N,N,2448578.5,1991-11-18 23:39:19.531,44729.695,True
