NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID DELAY MAG XIMG YIMG
2 0.258 181.134 0.5999942 25.45 26.03003 0.9099918 0.3131498 111.7188 0.08147438 -10.01481 0.119867 0.2446001 2 204208 14.51234,0.0 0.5800316100051581,-1.3323974920816068 -0.1189278,0.2047873 -0.1655405,0.6849263
2 0.148 165.577 0.6031974 24.0 24.12974 1.146974 0.2506958 5.440807 0.04773853 -77.11599 -0.3118102 0.1094047 2 205866 9.361597,0.0 0.12973851181027762,-0.9607459612071843 0.2261638,-0.8477329 -0.1068271,0.296033
2 0.224 140.6048 0.606407 24.87 25.52069 0.6504422 0.3534204 79.11283 0.02614402 -42.60626 -0.1396243 0.1219099 4 208780 5.625834,0.0 0.650685737997584,-1.0078527990876975 0.1164117,-0.3062002 -0.06802027,0.426423
2 0.251 207.4914 0.606407 25.17 23.80112 1.371387 0.2618112 176.9582 0.04369838 71.11789 -0.1556118 -0.03131401 4 208969 0.0,11.79099 -1.3688792962991603,-2.131339809371811 -0.8237044,0.5024349 -0.1721765,0.1771897
2 0.433 315.5005 0.606407 24.69 25.62742 1.510343 0.2687561 44.56179 0.06836528 -177.4768 0.3621117 0.4305416 5 210159 0.0,163.7383 -0.6739603833376495,0.9374194241366997 0.9928287,-0.1114326 0.8809147,-0.1494948
2 0.08 118.8502 0.609623 26.09 26.10994 0.6454127 0.5830679 -124.5792 0.0304981 1.914024 -0.1190263 -0.05753253 3 210465 0.0,1.211516 -0.6679598385692613,0.019935021334159413 -0.3926256,0.1941187 -0.3106661,-0.04180069
4 0.268 208.4491 0.609623 26.87 24.78547 1.112699 0.3818072 -96.26079 0.05335492 74.8105 -0.2652335 0.03501031 3 211543 0.0,18.32694,0.3166775,0.2805182 -2.08453352889318,0.6736149768113266,-3.1355493874507334,-2.8875410623133915 -0.7672019,0.3007834,-0.7848654,-0.6934007 -0.3258508,-0.03916356,0.2046905,0.428587
2 0.251 192.7525 0.6128455 25.36 25.45888 1.214655 0.4563803 148.5402 0.03932681 47.72965 -0.3658159 0.1742084 4 213941 26.42794,0.0 0.09887942553125273,-0.649721410073091 0.2000962,-0.9039384 -0.07885776,0.4275951
2 0.343 145.5459 0.6160744 25.09 25.2456 0.4758955 0.2572701 -147.8064 0.03383374 114.5471 -0.1132243 0.04037826 2 217149 5.697083,0.0 0.15559650061618044,-1.2185813024108687 0.1050818,-0.3490952 -0.05607253,0.08605357
2 0.259 82.41381 0.6160744 26.2 25.74538 0.1998309 0.1805587 -42.59723 0.05395351 -172.2928 -0.01179889 -0.0278462 2 216516 0.3405111,0.0 -0.45461897001776397,-2.4840551939592546 0.02920748,-0.06451261 0.0637749,-0.1127157
4 0.255 146.5548 0.6160744 24.0 21.73573 0.624645 0.2170506 40.08619 0.03562491 16.11033 -0.02858374 0.0425327 5 216483 1.862583,0.0,0.03895953,0.1032204 -0.786186492260419,-2.2642721272578954,-2.461239747475515,-2.799769578641487 0.1480833,-0.3722877,0.07609109,-0.1881878 -0.217115,0.05913983,0.3591343,0.3092909
2 0.406 224.9055 0.6193098 24.48 24.02449 0.8238577 0.3324955 173.97 0.03176214 84.99478 -0.05671862 -0.09808094 1 220099 0.0,15.32599 -1.659971346126541,-0.45550861520384067 -0.4258334,0.09745846 -0.3415394,0.2947838
2 0.162 87.70008 0.6193098 24.93 25.99352 0.3270072 0.2255757 -179.2549 0.05123461 57.90119 0.09753391 0.06919937 2 218356 0.0,1.081935 -0.7417030045840804,1.0635231456359326 0.2364532,-0.02972955 0.1641299,-0.02581875
2 0.331 124.1652 0.6193098 24.75 23.11624 0.3539982 0.3264308 121.7744 0.06238633 30.92239 0.006826389 -0.02762547 3 219634 0.0,0.991221 -1.63375727854435,-2.1117403292680854 0.07622586,0.04483185 -0.1982072,0.1543962
2 0.279 222.331 0.6225516 24.47 25.67141 1.718949 0.319983 -172.0559 0.1829155 156.4817 -0.432387 0.349498 3 221823 0.0,62.88384 -0.5155267113521987,1.2014053199473622 -1.391937,0.1087512 0.7065594,-0.1317244
2 0.403 102.3293 0.6258 24.53 24.0493 0.2089494 0.2428299 135.9074 0.06458858 149.9906 -0.04577446 0.02350444 2 225255 1.561292,0.0 -0.48070479547312917,-0.737490236966825 0.04697027,-0.1375593 -0.01577833,0.08224568
2 0.316 334.195 0.6258 24.65 26.03726 2.690949 0.390282 -68.16584 0.02001579 85.93918 -0.6870389 -0.640974 2 224677 0.0,210.8712 -1.0383128775221482,1.3872643260979032 -1.179014,0.3181693 -2.011784,0.224206
2 0.089 123.5947 0.6258 25.54 24.73844 0.6779392 0.3557239 -113.336 0.03762619 175.3699 -0.01666515 0.09104357 3 223228 0.9428617,0.0 -0.801561444392568,-1.2684028542528458 0.1552892,0.05405927 -0.2167147,0.4536241
2 0.22 138.9953 0.6258 25.17 24.63711 0.675452 0.2958451 167.3176 0.07942238 172.8563 -0.08985713 0.06883368 4 223926 3.82186,0.0 -0.5328862443576212,-0.8456958912367951 0.09079162,-0.4617435 -0.2036797,0.1848306
2 0.398 256.4484 0.6258 26.49 25.73489 1.176636 0.2230959 138.7857 0.07523107 33.04269 -0.1376661 0.1587825 5 225231 34.80089,0.0 -0.7551121023786355,-1.419519071198787 0.221177,-0.6023042 -0.3254,0.515047
2 0.388 166.3413 0.6290548 26.51 24.89785 0.5181738 0.2689792 95.67862 0.06002315 7.807438 -0.02704989 0.006883073 3 227798 2.027615,0.0 -1.6121509228409603,-2.6793341484135786 0.2417905,-0.2389561 -0.01933215,0.1740248
2 0.211 204.1738 0.6290548 25.52 24.84666 1.569494 0.3798333 -39.00463 0.05809342 23.89771 -0.3551738 0.1318741 4 226476 23.91685,0.0 -0.673336299863456,-0.8108563813896326 0.4020132,-1.09675 -0.06817559,0.3976795
2 0.063 188.3649 0.6290548 23.84 25.22429 1.818372 0.3254945 100.5573 0.05026549 -76.70499 -0.3605646 -0.5819471 5 225810 0.0,11.18987 -0.7052081792626476,1.3842929445015804 -0.5011049,0.1374615 -1.551417,0.1511426
2 0.177 260.6154 0.6323162 25.48 25.79689 2.579658 0.3521567 109.9487 0.042381 -103.327 -0.3733706 -0.4742864 2 228904 0.0,52.41852 -0.9707833036256909,0.3168945852080539 -0.6562587,0.5278045 -1.887371,0.4044904
2 0.432 185.7804 0.6323162 25.91 26.00409 0.6032428 0.3169217 -15.54697 0.04670806 -170.0792 0.1852446 -0.03565485 3 230660 0.0,19.72429 -0.6418388515622991,0.09408672494764418 0.4915876,-0.1041804 -0.07620458,0.01846491
2 0.583 237.684 0.6323162 26.86 26.1703 0.2193166 0.1939488 -128.49 0.07111089 -39.54272 -0.03148029 0.01575978 3 231024 7.372426,0.0 -0.6897018695810382,-1.5060076425157671 0.06353278,-0.1294825 -0.03383908,0.07029961
2 0.435 236.592 0.6323162 24.4 24.49136 0.9041491 0.1993083 -24.65702 0.07903057 -122.6518 0.2266639 0.07815886 5 230673 38.31855,0.0 0.09135590487130522,-1.048247554193848 -0.189009,0.6407239 -0.08097199,0.2782341
2 0.085 258.8213 0.6323162 24.82 25.46372 3.739432 0.2593809 -98.76902 0.09312851 78.45328 0.3675186 1.224343 5 228477 0.0,58.91132 -0.5503114249693876,0.6437178003391384 0.8043446,-0.1556119 3.18096,-0.4331563
2 0.295 205.5891 0.6355841 25.14 25.45235 1.109264 0.4218599 -130.3643 0.05186161 -37.46884 -0.1035822 0.2292725 3 232364 20.56792,0.0 0.3123494472907683,-1.3279034570380759 0.1778244,-0.1409877 -0.2482921,0.8141696
2 0.354 174.1807 0.6355841 25.49 25.84915 0.6723642 0.2454538 -82.04707 0.07556796 -149.0288 0.1680556 -0.04969744 3 232810 0.0,11.89461 -1.5180366177278826,0.35914661038728135 0.5033379,-0.155996 -0.09599074,0.03573732
2 0.083 195.4339 0.6355841 26.35 26.19285 1.890731 0.4820841 36.71948 0.02665916 -111.433 -0.2053191 -0.4114194 3 231116 0.0,11.36043 -0.6703123890391136,-0.15714848216078747 -0.8694951,0.002025131 -1.19337,0.4845205
2 0.194 212.3244 0.6355841 26.47 26.00489 1.666763 0.310612 145.8216 0.06096525 -156.8697 -0.2352403 0.2797816 5 231644 22.30588,0.0 -0.46511179086730775,-1.0135178843308934 0.2153592,-0.9554579 -0.437955,0.7483359
2 0.186 224.3882 0.6388586 25.22 24.97247 2.038237 0.1811327 -156.0594 0.04760664 71.17842 0.4245181 0.3027171 2 234231 35.09502,0.0 -0.2475311500211203,-0.9030787817300473 -0.395006,1.200611 -0.2848193,0.983414
2 0.174 246.6039 0.6388586 25.45 25.25789 2.566583 0.05671969 -32.32386 0.0634329 155.1378 0.435107 -0.4533685 3 234153 0.0,48.81002 -0.9255788722263313,-0.19211245877276686 1.498979,-0.3964866 -1.254798,0.4756818
2 0.409 214.783 0.6421396 25.79 24.58875 0.9242801 0.1969949 40.76054 0.1352448 129.4106 -0.03946221 0.1230914 3 238412 17.25209,0.0 -1.2012548226176627,-1.2641926367797618 0.08016116,-0.2761899 -0.304145,0.5486783
2 0.358 227.5097 0.6454271 24.03 25.57755 1.260975 0.495498 -16.92234 0.04789162 165.0075 0.3551211 -0.3551606 1 240728 0.0,66.49116 -0.48920474336219866,1.5475522929766783 0.9698952,-0.05086746 -0.652252,0.08808648
2 0.17 178.6488 0.6454271 25.09 25.41341 1.290575 0.1329726 -66.43588 0.02751987 -156.3286 0.2465734 0.2553199 1 239323 13.31257,0.0 0.3234121118418309,-1.1662837965527575 -0.2054838,0.6941374 -0.1951738,0.7301717
2 0.406 133.0454 0.6454271 24.25 25.86512 0.33702 0.3207711 -99.41868 0.04522083 -135.8265 -0.1166481 -0.05408355 4 241049 0.0,6.144226 -0.7646252291068565,1.6151219521238156 -0.2471879,0.03169602 -0.1799311,0.009294149
2 0.249 206.063 0.6487213 24.19 25.65798 1.459782 0.2042538 36.68275 0.04433332 4.33284 -0.5594959 0.06598324 2 242521 0.0,42.25705 -0.7251076861364413,1.4679782913224002 -1.323255,0.13587 0.01379761,-0.03002087
2 0.29 192.7525 0.6487213 24.99 23.95535 1.13619 0.2550111 -54.34577 0.03553056 -9.450184 -0.1562613 0.1042829 2 242847 14.36689,0.0 -1.3678053963050187,-1.0346465534487526 0.3548141,-0.6185265 -0.1359652,0.4501535
2 0.163 93.11079 0.6487213 25.22 25.72771 0.3122838 0.6797382 -150.7694 0.0593307 160.8299 -0.04535227 -0.06734372 3 241938 0.0,0.8727253 -0.5547647475245681,0.5077122157375444 -0.2097421,-0.006562057 -0.1575761,0.07957164
2 0.227 142.2329 0.6487213 25.49 25.65644 0.7114607 0.226624 43.62373 0.04026125 -123.0294 -0.1876847 -0.03340235 3 242357 0.0,6.16724 -0.9092212292589735,0.16643769215541768 -0.516423,0.1634384 -0.2118854,-0.002207622
2 0.358 151.705 0.6487213 26.54 25.73581 0.5395279 0.2937498 96.89315 0.03614553 3.366086 -0.007085584 0.11576 3 243377 6.346872,0.0 -0.8041865939836252,-1.0223458654148423 0.002450186,-0.03219381 -0.1578922,0.3805223
2 0.377 239.3316 0.652022 24.15 24.59397 1.136958 0.3943492 -72.99613 0.02581011 -138.8118 -0.2301347 -0.1111071 1 246207 0.0,34.31391 -1.6184075389635284,0.44397496647204293 -0.5878928,0.2907702 -0.6103079,0.1112353
2 0.429 185.3532 0.652022 24.89 23.54311 0.6308549 0.1794605 19.1678 0.07492941 -99.12646 -0.03603139 -0.05858821 2 246510 0.0,6.94511 -1.3468850602348768,-2.092759065974991 -0.1988424,0.09111006 -0.3337014,0.2265713
2 0.096 75.16229 0.652022 25.43 25.54584 0.2366684 0.5343307 150.8893 0.1195247 50.26134 0.003678007 -0.04642479 4 244405 0.0,0.1725735 -1.3951734389185226,0.11584463580468987 0.05909962,0.01720303 -0.157481,0.07544947
2 0.138 105.4387 0.6553294 25.36 25.63651 0.4304451 0.4156705 -146.2013 0.03700265 96.29173 0.07908742 -0.04578029 2 247229 0.0,0.9465731 -1.3808320403976047,0.27650676797596957 0.3134564,-0.09738456 -0.04109629,0.08732773
2 0.104 219.786 0.6553294 24.07 23.34945 2.337963 0.07978506 27.92441 0.02356597 166.1577 0.443263 0.02718463 3 247103 16.1068,0.0 -0.7205487035487835,-1.1988123126547139 -0.716156,1.618642 -0.01774867,0.1038591
2 0.175 196.7886 0.6553294 24.99 25.35679 1.636061 0.4718297 26.33322 0.05229928 1.215212 0.4870382 -0.02890971 3 247419 25.39522,0.0 0.3667877800803571,-0.57727066030889 -0.2744285,1.361512 0.1211426,0.1410143
2 0.491 212.3244 0.6553294 26.43 25.43696 0.5816644 0.1529959 132.0093 0.04545245 11.98314 0.09495593 -0.01265376 3 249570 0.0,13.98865 -1.234964288220677,-0.9930427218568426 0.385584,-0.1924253 -0.06332814,0.001778112
2 0.33 209.4112 0.6586433 24.0 25.57764 1.215658 0.2751404 -133.231 0.061103 49.92702 0.4579388 0.1602651 1 251382 0.0,49.86452 -0.6060497954137758,1.5776440286998763 0.983023,-0.09648293 0.5382691,-0.02074084
2 0.382 194.9845 0.6586433 23.41 23.00096 0.8906499 0.2088365 76.14628 0.07935158 -151.6479 -0.145181 -0.1602119 2 251798 0.0,22.24814 -0.8335758643770363,-0.40904301134723403 -0.4661613,0.1586989 -0.4900302,0.1446405
2 0.166 208.4491 0.6586433 23.94 24.18654 1.833838 0.1574601 77.63137 0.06713712 -64.35974 0.3671524 -0.3070564 2 250175 0.0,25.0038 -0.9756491506287253,0.24653798347433944 0.9044772,-0.3434354 -1.122261,0.2214942
4 0.284 172.9816 0.6586433 25.29 24.72623 0.9809832 0.5910229 179.186 0.08568253 133.5798 -0.04368137 0.04916606 3 251032 6.37877,3.310376,0.0,4.417651 0.20351427241114045,-1.2160567139298688,-0.7894631470214631,-0.5637694274516122 0.009675312,0.438775,-0.5259632,0.1160275 -0.3156511,0.0258861,0.2036728,0.3748606
2 0.214 148.9361 0.6586433 25.51 24.82745 0.740005 0.2591804 -125.8875 0.03349016 -69.1644 0.0907059 -0.005525487 3 250460 2.95193,0.0 -0.6825529781179113,-1.8423572283730991 -0.285096,0.4504541 0.078495,0.159572
2 0.344 243.2204 0.6619639 24.62 25.04203 1.43934 0.1488745 -176.2701 0.0726287 76.49598 0.2751376 -0.3096014 4 254279 0.0,53.97151 -1.2585689386942027,0.4220337037656546 0.6534724,-0.1972459 -0.920671,0.2403529
2 0.124 177.4189 0.6652912 24.58 25.10414 1.420951 0.4243082 -57.44005 0.04299799 -121.816 0.07515996 0.4152562 1 255450 12.02178,0.0 0.5241366458096515,-0.7783158682633464 -0.123352,0.02635713 -0.2480118,1.165031
2 0.428 94.84185 0.6652912 26.24 25.4716 0.1644554 0.5176882 -41.42239 0.06807871 14.9286 0.02331842 -0.01341403 2 257581 0.0,0.7283373 -0.7683993447845189,-1.548585399449482 0.1004111,-0.05892892 -0.05399961,-0.01330125
2 0.401 136.1445 0.6652912 25.58 26.19783 0.3712378 0.1278572 138.3472 0.07712015 78.77841 -0.09502468 0.07631698 4 257415 0.0,5.816839 -0.9753414450011879,0.6178313651098304 -0.2022427,0.05392363 0.2292554,-0.03943833
2 0.356 197.697 0.6652912 22.83 23.73475 0.9307631 0.07235985 -18.77089 0.03655035 44.45158 -0.01214948 0.3180825 5 257115 0.0,28.76369 -1.0474732956878765,0.904752961269695 0.02410112,0.004455142 0.783656,-0.1468997
4 0.471 105.9254 0.6652912 25.81 25.47116 0.180032 0.5859221 36.52194 0.05985768 -4.261901 0.01011176 0.002303876 5 257797 0.5346907,0.3697268,0.6276738,0.0 -0.3388365629050938,-1.1605403177677023,0.029027956368811905,-0.7903710815436262 0.02573949,-0.06502475,-0.04091352,0.09179861 -0.06213358,-0.04617321,0.04596371,0.04224604
2 0.583 161.808 0.6686251 24.54 24.99972 0.1562639 0.5232293 -26.95986 0.06203841 124.0535 -0.01245555 0.03391468 1 260847 3.924912,0.0 0.45971820867253754,-0.64825346031617 -0.004947019,-0.07847086 -0.03879592,0.09909041
2 0.201 210.3778 0.6686251 26.16 25.28131 1.827569 0.1806672 -88.44433 0.09495416 -83.98476 0.0801057 -0.2736022 2 258707 0.0,19.94826 -0.8786887263725501,-1.376032910347091 0.2188647,-0.3705077 -1.248189,0.4817379
2 0.261 211.8361 0.6686251 26.23 24.79345 1.410558 0.1940614 77.34585 0.04630507 -1.448618 -0.0375729 0.1442599 3 259176 0.0,11.66804 -1.838524731439926,-1.4365534782419047 -0.1031224,0.2470533 0.8507909,-0.5156101
2 0.433 200.9093 0.6686251 26.23 25.32221 0.7352877 0.1053524 -169.5661 0.03323899 -142.1264 0.07417036 0.09253687 3 260406 13.92485,0.0 -0.9077931042848728,-1.2572177979502315 -0.1214652,0.3576587 -0.2147824,0.3429705
2 0.326 123.5947 0.6686251 26.61 25.71371 0.4259279 0.2525205 113.9884 0.02425933 76.94704 0.003954276 -0.08358915 3 259682 0.0,2.921319 -0.9666530957544851,-0.8962937883724125 0.03494783,0.01986097 -0.2985006,0.1271601
2 0.486 100.6932 0.6719657 23.91 25.07402 0.1488816 0.3074519 -178.7309 0.06365831 135.8017 0.05854367 -0.003604881 1 263371 0.0,1.951384 -0.6117013566490419,1.1640163746559518 0.1326476,-0.01465457 -0.0206095,0.001019188
2 0.483 129.4196 0.6719657 24.71 24.86678 0.2141963 0.3847055 -156.8274 0.04344818 -96.68646 0.04481671 -0.02079004 2 263365 0.0,2.514078 -1.1555250313472936,0.1567826439427099 0.1589194,-0.04654786 -0.02049298,0.04003222
2 0.253 189.2344 0.6719657 25.39 26.09915 1.086761 0.2987173 -14.44838 0.05770598 140.029 0.0620917 0.2876498 2 261860 16.6513,0.0 0.709147600377771,-1.648240378806321 -0.06296719,-0.1190032 -0.2450132,0.8403019
2 0.403 155.2387 0.6719657 25.28 25.66427 0.4345858 0.6846045 -56.62578 0.04636876 171.9288 -0.01769091 0.1070982 3 262926 7.632646,0.0 0.3842718312128155,-0.5422170990747479 -0.06169985,-0.1598376 -0.09863133,0.3247288
4 0.281 252.3481 0.6719657 26.48 24.90953 1.795161 0.3298877 -159.4183 0.0143247 -68.30761 -0.09104452 0.06588935 3 262049 17.15303,0.0,7.016152,7.131894 -0.9391215477839941,-1.5704674042690556,-2.9056662774554813,-2.8182358892523665 0.413561,-1.099397,0.4623849,0.08683034 -0.7056716,-0.004365328,0.8807552,0.9944257
2 0.071 86.29785 0.6719657 25.15 26.18167 0.375852 0.511351 165.1038 0.06843143 -102.7977 0.156439 -0.006284688 4 260924 0.0,0.5884747 -0.6051373373024117,1.0316726715108335 0.33468,-0.04051233 -0.02659429,-0.00433628
4 0.496 77.80366 0.675313 24.12 22.94007 0.07460928 0.4582822 -28.04584 0.03269274 -88.21584 0.006761259 0.002876763 1 266141 0.1701829,0.0,0.07473152,0.07358101 -0.2809971595101688,-1.1799284450131016,-2.2425796626553245,-2.3945092615694725 -0.01892217,0.04570943,0.005436421,-0.009750991 -0.02164427,-0.01002409,0.04059593,0.03988268
2 0.347 187.0682 0.675313 24.53 23.85914 0.9083446 0.1528055 -117.9112 0.05438347 163.6835 -0.151853 0.02651405 2 265329 12.72054,0.0 -0.6708574436649926,-1.3917377961874933 0.2834855,-0.6122309 -0.06993729,0.08100015
2 0.237 291.0717 0.675313 24.7 24.02289 2.968807 0.2565486 -137.5358 0.02762444 84.1033 0.5409656 0.2499836 2 264508 84.33395,0.0 -0.6771056927238608,-1.018810792298736 -0.8845333,1.751337 -0.1813765,1.184639
2 0.107 168.2674 0.675313 23.92 24.14774 1.336483 0.2515595 92.3479 0.03756213 130.94 0.2834453 -0.1914005 3 263772 0.0,7.539987 -0.986672809651899,0.22773587043271895 0.7298753,-0.2876562 -0.7409093,0.1255865
2 0.339 136.1445 0.678667 24.23 25.34687 0.4623529 0.1877999 -44.35726 0.06451885 28.60183 0.03997588 -0.1715961 1 268040 0.0,7.009502 -1.0234449676332715,1.1168697156854328 0.09423653,-0.00990629 -0.3870005,0.06347089
4 0.302 133.6596 0.678667 25.59 24.19735 0.4614568 0.3989001 10.45347 0.05708312 -121.0145 -0.03448026 0.04010887 2 267736 2.0807,0.0,0.5573308,0.5502246 -0.25845297435744685,-1.3926495115370938,-2.652364709579864,-2.683772580687508 0.07702652,-0.2989206,0.02025544,0.1013031 -0.1657103,0.03990952,0.2839704,0.2696124
4 0.272 193.1968 0.678667 25.81 24.59892 1.14296 0.3791225 -159.0181 0.04610219 157.5526 -0.07062165 0.05578659 2 267495 8.138932,0.0,3.958776,4.010523 -0.5146072030616506,-1.2110798967103595,-2.63611511257273,-2.5157029008114753 0.2005878,-0.7136381,0.3589797,0.1386174 -0.4141966,0.06767943,0.4624556,0.5659973
2 0.184 76.91304 0.6820276 23.99 24.43215 0.2083904 0.3719126 130.886 0.0803851 -104.3023 -0.05052713 -0.01168884 1 269671 0.0,0.3557613 -1.763014898319316,0.4421471440802175 -0.1548948,0.05253297 0.001087609,0.02109476
2 0.351 151.008 0.6820276 24.78 24.8936 0.5400625 0.5450583 -22.22227 0.0310955 173.7553 0.1091259 0.01758733 2 270955 6.823851,0.0 0.1135973294555776,-0.6595657794965144 -0.1144158,0.4218806 -0.1134437,-0.04977566
2 0.327 181.134 0.6820276 25.75 26.08236 0.8504781 0.2001145 119.0968 0.08116837 -175.5219 -0.0559267 0.2482678 3 270786 17.37932,0.0 0.33235857506523525,-1.1310149391052464 0.02445111,-0.2429395 -0.186354,0.6209968
2 0.291 154.17 0.6820276 26.09 25.95915 0.724362 0.3576036 92.44478 0.05718173 100.222 -0.09147801 0.1255672 3 270513 8.072277,0.0 -0.13084878649130055,-0.7752042101265965 0.1730481,-0.1996733 -0.1027867,0.5183245
2 0.249 235.5049 0.6820276 22.84 23.15358 1.859547 0.3200429 -14.29975 0.04828772 87.33901 -0.583551 -0.06370604 5 270138 0.0,54.62443 -0.8851726084803208,0.3135755765724433 -1.496161,0.3583746 -0.04374217,0.09268943
2 0.417 171.3957 0.6853951 23.83 22.68856 0.6047376 0.2048009 43.41621 0.04538188 40.67525 -0.05192659 -0.03829241 1 274377 0.0,5.606978 -1.1414384637261814,-2.2686594079928355 -0.2959659,0.2401589 -0.2442086,0.03557299
2 0.176 187.0682 0.6853951 24.43 23.85466 1.52347 0.542019 -98.40097 0.06796014 129.9444 0.06479501 -0.389984 1 272567 0.0,18.54298 -0.5753415700765828,-0.6699316837944064 0.1701815,-0.1969706 -1.17476,0.3038069
2 0.443 228.5599 0.6853951 25.19 24.6557 0.9502407 0.222989 22.90237 0.07651031 -36.98534 -0.1064066 0.1157878 3 274546 24.88674,0.0 -0.5343042699388594,-1.2581038643231413 0.1630164,-0.5378081 -0.2607583,0.3809601
2 0.057 201.3724 0.6853951 27.35 24.99149 2.163622 0.1078996 -142.3729 0.05354707 -58.43661 -0.0139198 0.09209799 3 272145 0.0,1.574972 -2.358513307600965,-3.01946145228168 -0.2668366,0.09506707 1.153437,-0.9797031
2 0.35 215.7744 0.6887692 24.84 23.3256 1.137861 0.3062285 -118.4771 0.04517433 144.8079 0.01143718 0.09667465 2 276816 0.0,11.01115 -1.5143986761333175,-1.956137843424384 0.1602285,0.2093346 0.6742473,-0.4625532
2 0.466 193.1968 0.6887692 25.62 25.30584 0.6012856 0.1830214 -77.83373 0.07092181 34.91807 0.1108726 -0.0005582922 2 277585 12.31187,0.0 -0.3141576957164883,-1.5661909598573747 -0.1848554,0.4120314 0.005314633,0.07791247
4 0.173 217.2701 0.6887692 26.69 25.08167 1.901973 0.1304281 -136.9493 0.1016167 -108.5896 -0.1387049 0.0252355 3 275509 0.0,8.996033,2.359704,2.154764 -1.6083261615442805,-0.7267561641520102,-2.42463405210122,-2.377366194418337 -0.8705895,0.6874291,-0.6897894,-0.1801753 -0.7216894,-0.2728061,0.7248053,1.050549
2 0.553 154.17 0.6887692 24.56 23.76821 0.2346429 0.1843914 40.94828 0.03419527 -92.70712 -0.03542359 -0.03124126 4 277916 0.0,3.993684 -1.0557755807189648,-0.7917888982369704 -0.1137875,0.05550937 -0.1199042,0.04256375
2 0.427 124.7384 0.6921502 25.74 24.86813 0.2657505 0.428448 52.78218 0.03386117 -21.9508 0.00623888 0.02865209 2 280281 1.468056,0.0 -0.8718716705878857,-1.1426910480357346 0.05543543,0.08786853 -0.1037034,0.1600605
2 0.234 190.1078 0.6921502 25.21 25.52294 1.286964 0.01895517 32.62137 0.05116457 -57.67528 0.3581313 -0.06472462 4 278847 0.0,20.94129 -1.088531806622062,0.3129415535134843 0.9646029,-0.2741555 -0.3071194,0.0418136
2 0.479 181.9701 0.6921502 25.16 25.74711 0.4861977 0.3047906 129.4771 0.04738159 22.44352 0.07563482 0.1103759 5 280568 12.9348,0.0 0.5871113959912644,-1.5343620201005161 -0.06649924,0.2101532 -0.08367511,0.3161394
2 0.216 246.6039 0.6955378 24.34 25.4986 2.444929 0.1769297 -147.0149 0.0671842 -145.6178 -0.8859618 -0.192128 2 281635 0.0,87.94378 -0.6513155111511122,1.1586019998468877 -2.069071,0.2578612 -0.7144663,0.0359107
2 0.288 147.2313 0.6955378 25.17 26.05652 0.7031274 0.1969225 29.44415 0.03504121 36.88565 -0.1381707 -0.2062166 2 282153 0.0,10.92748 -0.7317701960498262,0.8865204782171141 -0.3890066,0.04505396 -0.4694412,0.08371296
2 0.415 114.5513 0.6955378 26.17 24.74962 0.2564525 0.3549722 -121.562 0.08466985 156.8732 0.01219459 0.03127284 3 283141 1.164981,0.0 -1.5602695682355128,-1.420383698717145 -0.009457023,0.07788614 -0.09914695,0.1419734
2 0.247 141.5794 0.6955378 26.88 26.18256 0.711016 0.2344793 127.0091 0.04201572 -53.39696 -0.02873838 0.1321572 3 281840 4.904075,0.0 -0.6974358732466777,-0.9453908424324868 -0.01719058,-0.1949368 -0.2176262,0.4708141
2 0.458 203.2357 0.6955378 25.23 24.94101 0.7295304 0.1037725 -88.18204 0.06227474 -90.20236 0.08423715 0.1371417 4 283407 20.58296,0.0 -0.28899050338039406,-0.9985863353085458 -0.127743,0.1897773 -0.14982,0.5069871
2 0.551 183.2314 0.6989323 25.09 26.15866 0.3044304 0.4306802 -83.3825 0.06387434 -139.4832 -0.09280605 0.0331117 2 286652 0.0,10.36744 -1.365909934412643,1.0686550672961133 -0.2096612,0.05748453 0.1357773,-0.01020583
