trigger,name,burst_id,tjd,time_sec,ra_deg,dec_deg,gal_lon,gal_lat,error_radius,geocenter_angle,overwrite_flag,overwritten_flag,jd,datetime
4710,4B,960202,10115,50751.434,215.04,-64.63,312.26,-3.38,1.54,81.88,N,N,2450115.5,1996-02-02 14:05:51.434
4744,4B,960205B,10118,25802.954,71.68,-75.67,288.17,-33.77,8.45,71.2,N,N,2450118.5,1996-02-05 07:10:02.954
4745,4B,960205,10118,34489.034,110.11,-41.99,253.81,-12.8,1.04,75.11,N,N,2450118.5,1996-02-05 09:34:49.034
4757,4B,960206,10119,17897.162,195.53,-9.07,307.39,53.71,0.4,113.4,N,N,2450119.5,1996-02-06 04:58:17.162
4761,4B,960206B,10119,46162.058,231.2,20.83,31.17,54.54,12.46,111.98,N,N,2450119.5,1996-02-06 12:49:22.058
4776,4B,960207,10120,58302.666,29.11,-60.26,288.9,-55.06,2.87,118.03,Y,N,2450120.5,1996-02-07 16:11:42.666
4807,4B,960209,10122,74627.21,358.22,66.38,117.1,4.17,9.38,86.54,Y,N,2450122.5,1996-02-09 20:43:47.210
4814,4B,960210,10123,35197.642,232.3,77.01,112.67,36.78,1.63,108.25,N,N,2450123.5,1996-02-10 09:46:37.642
4871,4B,960214,10127,67073.29,350.57,-4.4,75.92,-58.88,4.94,105.22,Y,N,2450127.5,1996-02-14 18:37:53.290
4898,4B,960216,10129,57796.17,355.45,16.75,99.88,-42.99,0.52,176.53,N,N,2450129.5,1996-02-16 16:03:16.170
4939,4B,960219,10132,71540.426,256.12,19.61,40.08,32.03,2.53,143.14,Y,N,2450132.5,1996-02-19 19:52:20.426
4955,4B,960220,10133,76454.346,175.65,79.54,126.79,37.06,3.92,106.92,Y,N,2450133.5,1996-02-20 21:14:14.346
4959,4B,960221,10134,19307.21,47.77,-31.24,229.1,-59.37,4.01,107.75,N,N,2450134.5,1996-02-21 05:21:47.210
5079,4B,960229b,10142,81423.05,60.61,-15.26,208.0,-44.21,10.26,134.62,Y,N,2450142.5,1996-02-29 22:37:03.050
5080,4B,960229,10142,86164.938,358.22,12.4,101.28,-47.99,2.55,147.3,N,N,2450142.5,1996-02-29 23:56:04.938
5123,4B,960304,10146,31802.634,2.48,-22.95,54.61,-79.72,6.27,145.61,Y,N,2450146.5,1996-03-04 08:50:02.634
5206,4B,960311,10153,67498.57,205.14,-74.61,306.24,-12.05,6.15,86.52,N,N,2450153.5,1996-03-11 18:44:58.570
5212,4B,960312,10154,46035.082,237.37,-61.97,322.28,-5.99,4.52,91.07,N,N,2450154.5,1996-03-12 12:47:15.082
5255,4B,960316,10158,66884.298,223.0,-70.17,312.88,-9.67,1.4,86.0,N,N,2450158.5,1996-03-16 18:34:44.298
5277,4B,960319,10161,51993.098,94.84,-47.72,255.68,-24.89,2.01,115.08,N,N,2450161.5,1996-03-19 14:26:33.098
5299,4B,960321,10163,76280.778,7.56,67.05,120.86,4.26,0.25,88.11,N,N,2450163.5,1996-03-21 21:11:20.778
5304,4B,960322,10164,19641.418,96.98,-54.61,263.41,-25.12,0.26,89.94,N,N,2450164.5,1996-03-22 05:27:21.418
5305,4B,960322B,10164,44963.53,177.52,-29.57,287.29,31.43,5.62,117.98,N,N,2450164.5,1996-03-22 12:29:23.530
5316,4B,960323,10165,49498.186,328.51,-7.61,49.43,-43.72,12.71,98.76,N,N,2450165.5,1996-03-23 13:44:58.186
5337,4B,960325B,10167,60431.05,131.64,-64.37,280.03,-13.05,1.44,86.62,N,N,2450167.5,1996-03-25 16:47:11.050
5339,4B,960325,10167,69893.066,48.43,-32.57,231.69,-58.82,0.9,121.3,Y,N,2450167.5,1996-03-25 19:24:53.066
5377,4B,960329,10171,62985.93,279.85,-67.99,327.1,-23.91,7.74,140.08,N,N,2450171.5,1996-03-29 17:29:45.930
5379,4B,960330,10172,1243.85,26.11,-21.91,192.4,-76.87,3.13,115.86,N,N,2450172.5,1996-03-30 00:20:43.850
5387,4B,960331B,10173,2830.026,274.81,15.19,43.11,13.88,1.42,106.81,N,N,2450173.5,1996-03-31 00:47:10.026
5389,4B,960331,10173,21206.986,111.86,-20.39,235.09,-1.62,0.85,123.59,N,N,2450173.5,1996-03-31 05:53:26.986
5392,4B,960331C,10173,61315.786,110.71,23.52,194.76,17.07,5.57,141.94,N,N,2450173.5,1996-03-31 17:01:55.786
5407,4B,960403B,10176,31022.794,211.58,18.9,11.33,70.94,3.58,99.15,N,N,2450176.5,1996-04-03 08:37:02.794
5409,4B,960403,10176,63505.098,106.98,19.81,196.83,12.4,1.99,126.99,N,N,2450176.5,1996-04-03 17:38:25.098
5410,4B,960404,10177,8896.202,287.96,-19.24,17.76,-13.0,5.32,167.25,N,N,2450177.5,1996-04-04 02:28:16.202
5411,4B,960405B,10178,59500.234,69.68,26.79,173.07,-13.25,2.59,129.51,N,N,2450178.5,1996-04-05 16:31:40.234
5412,4B,960405,10178,67323.594,332.05,-14.22,43.3,-49.9,1.12,119.8,N,N,2450178.5,1996-04-05 18:42:03.594
5413,4B,960408,10181,79947.466,85.04,1.88,202.88,-14.91,1.1,141.34,N,N,2450181.5,1996-04-08 22:12:27.466
5415,4B,960409C,10182,44166.09,224.62,67.28,106.08,45.47,1.3,84.13,N,N,2450182.5,1996-04-09 12:16:06.090
5416,4B,960409B,10182,71777.994,15.52,42.42,125.03,-20.41,1.37,81.28,N,Y,2450182.5,1996-04-09 19:56:17.994
5417,4B,960409,10182,77144.97,42.54,41.92,145.43,-15.7,1.34,115.09,Y,N,2450182.5,1996-04-09 21:25:44.970
5418,4B,960411B,10184,8178.378,31.03,-3.87,162.84,-60.98,5.3,95.42,N,N,2450184.5,1996-04-11 02:16:18.378
5419,4B,960411,10184,21168.842,147.86,-5.74,243.16,35.49,1.41,97.73,N,N,2450184.5,1996-04-11 05:52:48.842
5420,4B,960412,10185,78901.962,265.81,-1.19,23.89,14.56,7.6,104.89,N,N,2450185.5,1996-04-12 21:55:01.962
5421,4B,960414,10187,13065.93,351.04,-45.14,341.22,-64.96,1.55,99.79,N,N,2450187.5,1996-04-14 03:37:45.930
5423,4B,960415C,10188,17503.946,159.1,-56.81,285.22,1.34,5.38,126.74,N,N,2450188.5,1996-04-15 04:51:43.946
5425,4B,960415B,10188,57173.13,215.59,9.09,357.18,61.96,5.84,106.8,N,N,2450188.5,1996-04-15 15:52:53.130
5427,4B,960415,10188,78088.906,2.64,15.12,108.5,-46.6,2.06,123.29,N,N,2450188.5,1996-04-15 21:41:28.906
5428,4B,960416,10189,14939.85,66.85,73.6,136.74,16.84,2.06,83.42,N,N,2450189.5,1996-04-16 04:08:59.850
5429,4B,960417,10190,11003.722,50.18,-4.27,186.9,-47.7,1.54,147.25,N,N,2450190.5,1996-04-17 03:03:23.722
5432,4B,960417B,10190,75653.834,227.8,3.27,3.51,48.97,4.51,168.04,N,N,2450190.5,1996-04-17 21:00:53.834
5433,4B,960418B,10191,6104.522,170.5,0.42,260.43,55.73,1.46,117.63,N,N,2450191.5,1996-04-18 01:41:44.522
5434,4B,960418C,10191,15230.666,91.12,7.91,200.47,-6.69,2.44,155.72,N,N,2450191.5,1996-04-18 04:13:50.666
5436,4B,960418,10191,66795.402,110.32,-16.15,230.66,-0.91,0.7,113.44,N,N,2450191.5,1996-04-18 18:33:15.402
5439,4B,960420,10193,16844.362,234.25,-27.23,342.51,22.65,2.37,123.33,N,N,2450193.5,1996-04-20 04:40:44.362
5443,4B,960422,10195,59975.37,134.8,27.2,198.64,38.85,1.5,77.35,N,N,2450195.5,1996-04-22 16:39:35.370
5444,4B,960423,10196,43964.682,199.44,-31.51,309.48,31.03,4.94,120.21,N,N,2450196.5,1996-04-23 12:12:44.682
5446,4B,960425,10198,1112.778,59.93,40.82,157.08,-9.25,5.08,103.53,N,N,2450198.5,1996-04-25 00:18:32.778
5447,4B,960425B,10198,86390.986,9.8,56.51,121.23,-6.32,1.46,93.83,N,N,2450198.5,1996-04-25 23:59:50.986
5448,4B,960426,10199,23878.346,248.39,-45.95,337.91,1.29,8.56,100.16,N,N,2450199.5,1996-04-26 06:37:58.346
5450,4B,960428,10201,47552.202,304.24,35.13,73.33,-0.17,1.01,88.51,N,N,2450201.5,1996-04-28 13:12:32.202
5451,4B,960430,10203,49886.922,11.8,-51.49,304.54,-65.63,1.11,106.35,N,N,2450203.5,1996-04-30 13:51:26.922
5452,4B,960505,10208,57231.05,98.23,36.04,178.46,12.14,4.02,122.54,N,N,2450208.5,1996-05-05 15:53:51.050
5453,4B,960507,10210,84959.69,79.23,17.89,185.77,-11.5,8.3,143.59,N,N,2450210.5,1996-05-07 23:35:59.690
5454,4B,960508,10211,48608.906,141.97,-45.44,269.86,3.96,3.38,121.59,N,N,2450211.5,1996-05-08 13:30:08.906
5456,4B,960508B,10211,68405.45,258.32,-77.62,315.03,-21.48,2.49,106.41,N,N,2450211.5,1996-05-08 19:00:05.450
5457,4B,960509,10212,44025.546,306.44,-76.78,317.19,-31.69,1.71,124.31,N,N,2450212.5,1996-05-09 12:13:45.546
5458,4B,960512,10215,76032.586,251.01,-20.48,358.93,16.29,10.79,87.48,N,N,2450215.5,1996-05-12 21:07:12.586
5459,4B,960513,10216,80259.658,77.12,3.53,197.25,-20.96,14.76,170.64,N,N,2450216.5,1996-05-13 22:17:39.658
5461,4B,960515,10218,2036.106,135.91,-25.52,251.72,13.98,7.34,88.09,N,N,2450218.5,1996-05-15 00:33:56.106
5462,4B,960516C,10219,3077.706,278.25,-24.92,8.63,-7.31,1.37,164.79,N,N,2450219.5,1996-05-16 00:51:17.706
5463,4B,960516B,10219,67039.434,208.76,61.88,110.35,53.67,1.57,76.25,N,N,2450219.5,1996-05-16 18:37:19.434
5464,4B,960516,10219,84248.266,62.28,-18.07,212.45,-43.78,1.82,132.21,N,N,2450219.5,1996-05-16 23:24:08.266
5465,4B,960518,10221,45784.778,130.62,1.14,225.34,25.06,4.97,140.94,N,N,2450221.5,1996-05-18 12:43:04.778
5466,4B,960521,10224,29146.826,303.25,55.77,90.36,11.69,2.56,84.7,N,N,2450224.5,1996-05-21 08:05:46.826
5467,4B,960521B,10224,33806.73,251.55,41.07,65.16,40.41,3.48,108.25,N,N,2450224.5,1996-05-21 09:23:26.730
5468,4B,960522,10225,23886.538,347.45,57.82,109.71,-2.42,3.97,118.94,N,N,2450225.5,1996-05-22 06:38:06.538
5469,4B,960523B,10226,40212.17,203.73,42.15,95.13,72.55,3.73,127.78,N,N,2450226.5,1996-05-23 11:10:12.170
5470,4B,960523,10226,59521.802,46.75,-63.32,281.11,-47.66,1.85,105.64,N,N,2450226.5,1996-05-23 16:32:01.802
5471,4B,960524C,10227,8592.65,27.62,39.27,135.23,-22.19,2.09,95.55,N,N,2450227.5,1996-05-24 02:23:12.650
5472,4B,960524B,10227,32726.73,160.82,2.6,246.06,50.74,2.83,104.77,N,N,2450227.5,1996-05-24 09:05:26.730
5473,4B,960524,10227,72549.066,358.52,-24.77,40.09,-76.9,0.72,116.63,N,N,2450227.5,1996-05-24 20:09:09.066
5474,4B,960525,10228,84750.026,139.07,53.77,163.41,42.73,1.47,129.63,N,N,2450228.5,1996-05-25 23:32:30.026
5475,4B,960527,10230,56922.314,186.07,1.08,287.75,63.15,2.61,120.19,N,N,2450230.5,1996-05-27 15:48:42.314
5476,4B,960528,10231,8062.666,291.86,22.03,56.53,2.4,1.49,102.13,N,N,2450231.5,1996-05-28 02:14:22.666
5477,4B,960529,10232,43665.098,14.4,48.89,123.97,-13.97,0.36,110.73,N,N,2450232.5,1996-05-29 12:07:45.098
5478,4B,960530,10233,62299.082,143.41,-53.79,276.25,-1.49,1.45,106.29,N,N,2450233.5,1996-05-30 17:18:19.082
5479,4B,960531,10234,6875.594,34.21,-28.5,222.08,-71.09,1.32,113.85,N,N,2450234.5,1996-05-31 01:54:35.594
5480,4B,960531B,10234,32201.418,180.0,80.77,125.46,36.1,1.73,73.58,N,N,2450234.5,1996-05-31 08:56:41.418
5482,4B,960601B,10235,17149.642,208.81,-56.48,311.7,5.31,1.74,139.35,N,N,2450235.5,1996-06-01 04:45:49.642
5483,4B,960601,10235,65576.01,5.57,64.8,119.83,2.11,3.9,126.38,N,N,2450235.5,1996-06-01 18:12:56.010
5484,4B,960602,10236,14383.05,272.72,-35.19,357.21,-7.75,0.83,85.0,N,N,2450236.5,1996-06-02 03:59:43.050
5485,4B,960604,10238,73668.298,313.9,-26.93,18.72,-38.0,13.87,118.96,N,N,2450238.5,1996-06-04 20:27:48.298
5486,4B,960605,10239,29392.138,154.26,-1.98,244.76,42.8,0.23,142.76,N,N,2450239.5,1996-06-05 08:09:52.138
5487,4B,960605B,10239,47495.882,244.06,52.8,81.62,44.46,3.51,123.46,N,N,2450239.5,1996-06-05 13:11:35.882
5488,4B,960607B,10241,22122.058,299.29,-23.51,17.86,-24.38,8.53,74.8,N,N,2450241.5,1996-06-07 06:08:42.058
5489,4B,960607,10241,78075.594,48.43,75.1,131.83,14.74,0.36,118.47,N,N,2450241.5,1996-06-07 21:41:15.594
5490,4B,960608,10242,56012.49,255.95,-13.09,8.07,16.81,2.81,147.44,N,N,2450242.5,1996-06-08 15:33:32.490
5491,4B,960608B,10242,69702.41,311.65,56.36,93.56,8.18,7.96,114.37,N,N,2450242.5,1996-06-08 19:21:42.410
5492,4B,960610,10244,76982.986,328.24,-29.35,18.87,-50.86,2.63,73.46,N,N,2450244.5,1996-06-10 21:23:02.986
5493,4B,960612,10246,20552.394,22.25,6.34,139.49,-55.32,1.83,173.84,N,N,2450246.5,1996-06-12 05:42:32.394
5494,4B,960613B,10247,224.97,276.53,-66.46,328.33,-22.26,3.48,79.76,N,N,2450247.5,1996-06-13 00:03:44.970
5495,4B,960613,10247,49269.194,221.7,35.97,60.0,64.0,2.33,153.94,N,N,2450247.5,1996-06-13 13:41:09.194
5496,4B,960614,10248,63781.13,212.41,43.97,84.97,66.95,4.21,140.03,N,N,2450248.5,1996-06-14 17:43:01.130
5497,4B,960615,10249,7588.042,110.93,51.13,166.52,25.68,4.5,92.96,N,N,2450249.5,1996-06-15 02:06:28.042
5498,4B,960615B,10249,14822.346,237.37,64.82,98.85,43.05,14.27,72.6,N,N,2450249.5,1996-06-15 04:07:02.346
5499,4B,960615C,10249,86315.914,295.47,-65.97,330.15,-29.71,7.45,96.84,N,N,2450249.5,1996-06-15 23:58:35.914
5500,4B,960616B,10250,25444.234,171.43,43.98,162.99,65.89,2.59,100.62,N,N,2450250.5,1996-06-16 07:04:04.234
5501,4B,960616C,10250,47703.242,168.44,-38.96,282.91,20.08,8.08,66.6,N,N,2450250.5,1996-06-16 13:15:03.242
5502,4B,960616,10250,66495.562,109.13,62.7,153.63,26.73,2.56,84.65,N,N,2450250.5,1996-06-16 18:28:15.562
5503,4B,960617,10251,13138.634,310.11,-44.72,355.82,-37.62,7.02,114.43,N,N,2450251.5,1996-06-17 03:38:58.634
5504,4B,960617B,10251,76196.298,161.14,-30.9,273.19,24.55,2.17,133.94,N,N,2450251.5,1996-06-17 21:09:56.298
5505,4B,960618,10252,8000.202,199.38,53.05,114.09,63.63,4.56,136.21,N,N,2450252.5,1996-06-18 02:13:20.202
5507,4B,960620,10254,19535.562,206.88,27.78,39.17,77.55,5.19,152.66,N,N,2450254.5,1996-06-20 05:25:35.562
5508,4B,960621C,10255,8412.426,357.19,10.86,99.04,-49.08,3.64,160.67,N,N,2450255.5,1996-06-21 02:20:12.426
5509,4B,960621,10255,17306.314,90.71,31.76,179.44,4.63,4.27,84.1,N,N,2450255.5,1996-06-21 04:48:26.314
5510,4B,960621B,10255,23685.834,290.5,25.34,58.87,5.06,2.84,150.77,N,N,2450255.5,1996-06-21 06:34:45.834
5511,4B,960621D,10255,80608.97,71.64,57.53,150.54,7.88,8.47,84.11,N,N,2450255.5,1996-06-21 22:23:28.970
5512,4B,960623,10257,4728.522,180.78,7.59,270.33,67.35,0.74,82.0,N,N,2450257.5,1996-06-23 01:18:48.522
5513,4B,960623D,10257,12038.858,287.04,-45.58,351.67,-21.78,7.58,69.52,N,N,2450257.5,1996-06-23 03:20:38.858
5514,4B,960623C,10257,33103.306,163.7,-59.73,288.71,-0.12,5.98,121.65,N,N,2450257.5,1996-06-23 09:11:43.306
5515,4B,960623B,10257,65443.53,359.0,0.05,94.56,-59.74,2.44,140.12,N,N,2450257.5,1996-06-23 18:10:43.530
5516,4B,960624B,10258,9437.898,178.58,-10.46,280.79,49.94,2.84,146.93,N,Y,2450258.5,1996-06-24 02:37:17.898
5517,4B,960624,10258,12373.45,98.96,32.05,182.41,10.99,1.83,81.48,Y,N,2450258.5,1996-06-24 03:26:13.450
5518,4B,960625,10259,16946.89,110.59,-8.21,223.77,3.06,0.89,173.9,N,N,2450259.5,1996-06-25 04:42:26.890
5521,4B,960626,10260,69254.602,324.06,34.66,83.52,-12.88,3.45,79.57,N,N,2450260.5,1996-06-26 19:14:14.602
5523,4B,960628,10262,19222.73,326.98,48.28,94.31,-4.13,1.22,84.13,N,N,2450262.5,1996-06-28 05:20:22.730
5524,4B,960702B,10266,3549.898,108.66,19.43,197.87,13.68,5.82,99.7,N,N,2450266.5,1996-07-02 00:59:09.898
5525,4B,960702,10266,54686.41,36.78,-15.53,190.24,-64.95,0.47,126.45,N,N,2450266.5,1996-07-02 15:11:26.410
5526,4B,960703B,10267,49373.898,4.62,-7.75,99.47,-69.11,0.96,82.31,N,N,2450267.5,1996-07-03 13:42:53.898
5527,4B,960703,10267,65440.266,330.4,-54.79,339.06,-48.69,1.15,71.0,N,N,2450267.5,1996-07-03 18:10:40.266
5528,4B,960704,10268,58116.234,358.29,-7.3,85.39,-65.82,5.99,93.91,N,N,2450268.5,1996-07-04 16:08:36.234
5529,4B,960705,10269,2983.242,29.45,-0.29,156.36,-58.79,2.78,85.83,N,N,2450269.5,1996-07-05 00:49:43.242
5530,4B,960707,10271,37000.266,320.95,82.51,116.56,22.36,1.07,110.84,N,N,2450271.5,1996-07-07 10:16:40.266
5531,4B,960707C,10271,44693.45,189.27,-1.78,295.54,60.88,1.23,113.47,N,N,2450271.5,1996-07-07 12:24:53.450
5532,4B,960707B,10271,59164.106,162.39,-14.34,263.68,39.07,9.36,113.16,N,N,2450271.5,1996-07-07 16:26:04.106
5533,4B,960708,10272,54306.122,221.87,-7.97,345.75,45.04,2.07,83.99,N,N,2450272.5,1996-07-08 15:05:06.122
5534,4B,960708B,10272,72572.362,307.03,9.8,53.39,-16.35,0.51,75.16,N,N,2450272.5,1996-07-08 20:09:32.362
5536,4B,960710,10274,38686.666,346.48,-30.66,17.94,-66.69,5.35,153.55,N,N,2450274.5,1996-07-10 10:44:46.666
5537,4B,960713B,10277,62123.21,130.13,12.47,213.71,29.77,10.13,109.13,N,N,2450277.5,1996-07-13 17:15:23.210
5538,4B,960713,10277,71132.874,169.29,85.45,125.06,31.28,2.63,113.03,N,N,2450277.5,1996-07-13 19:45:32.874
5539,4B,960715,10279,2906.826,3.43,35.5,114.35,-26.74,1.69,111.94,N,N,2450279.5,1996-07-15 00:48:26.826
5540,4B,960715B,10279,27193.034,81.76,48.84,161.21,7.61,2.61,159.33,N,N,2450279.5,1996-07-15 07:33:13.034
5541,4B,960715C,10279,40754.89,312.99,51.86,90.52,4.74,1.3,73.24,N,N,2450279.5,1996-07-15 11:19:14.890
5542,4B,960716,10280,8049.098,55.42,-10.53,198.79,-46.7,1.25,129.4,N,N,2450280.5,1996-07-16 02:14:09.098
5543,4B,960717,10281,16560.778,7.02,16.96,114.94,-45.55,3.1,111.46,N,N,2450281.5,1996-07-17 04:36:00.778
5545,4B,960720,10284,41812.938,262.43,49.33,76.02,33.25,1.59,88.62,N,N,2450284.5,1996-07-20 11:36:52.938
5546,4B,960722B,10286,1621.194,228.82,10.49,13.75,52.31,5.87,112.86,N,N,2450286.5,1996-07-22 00:27:01.194
5547,4B,960722C,10286,14911.562,52.04,-77.15,292.84,-36.72,2.48,80.29,N,N,2450286.5,1996-07-22 04:08:31.562
5548,4B,960722,10286,25506.506,29.64,31.67,139.26,-29.07,0.91,176.26,N,N,2450286.5,1996-07-22 07:05:06.506
5551,4B,960723,10287,17161.93,94.99,43.25,170.69,12.92,1.46,116.79,N,N,2450287.5,1996-07-23 04:46:01.930
5552,4B,960725,10289,5415.626,275.76,37.05,64.75,21.26,3.12,144.11,N,N,2450289.5,1996-07-25 01:30:15.626
5553,4B,960729,10293,6413.002,253.62,-6.77,12.31,22.2,8.85,124.11,N,N,2450293.5,1996-07-29 01:46:53.002
5554,4B,960730,10294,70508.234,277.94,-56.54,338.65,-19.77,2.8,107.02,N,N,2450294.5,1996-07-30 19:35:08.234
5555,4B,960730B,10294,73998.026,150.01,25.41,205.52,51.73,2.12,125.59,N,N,2450294.5,1996-07-30 20:33:18.026
5556,4B,960731C,10295,12173.002,199.53,-18.29,311.77,44.12,5.46,93.0,N,N,2450295.5,1996-07-31 03:22:53.002
5557,4B,960731,10295,20761.738,43.93,12.51,164.2,-40.2,0.89,103.0,N,N,2450295.5,1996-07-31 05:46:01.738
5558,4B,960731B,10295,74689.226,125.54,37.37,184.3,33.33,3.71,76.39,N,N,2450295.5,1996-07-31 20:44:49.226
5559,4B,960802,10297,79619.786,249.52,30.53,51.1,40.77,6.73,160.71,N,N,2450297.5,1996-08-02 22:06:59.786
5560,4B,960803B,10298,31212.938,166.27,40.36,175.01,64.39,10.19,122.18,N,N,2450298.5,1996-08-03 08:40:12.938
5561,4B,960803,10298,67522.442,338.02,-50.13,342.51,-54.91,1.93,112.49,N,N,2450298.5,1996-08-03 18:45:22.442
5562,4B,960804B,10299,70360.778,281.25,-52.12,343.76,-20.16,8.38,85.11,N,N,2450299.5,1996-08-04 19:32:40.778
5563,4B,960804,10299,84535.754,218.67,68.2,109.44,46.13,0.39,106.32,N,N,2450299.5,1996-08-04 23:28:55.754
5564,4B,960805,10300,77347.146,186.03,76.36,125.05,40.65,4.07,118.62,N,N,2450300.5,1996-08-05 21:29:07.146
5565,4B,960806B,10301,58713.29,319.98,1.03,53.0,-31.93,5.81,149.2,N,N,2450301.5,1996-08-06 16:18:33.290
5566,4B,960806,10301,80909.77,182.93,-2.19,283.29,59.16,1.55,73.34,N,N,2450301.5,1996-08-06 22:28:29.770
5567,4B,960807,10302,71366.346,157.53,32.13,195.02,59.02,0.21,135.45,N,N,2450302.5,1996-08-07 19:49:26.346
5568,4B,960808,10303,60123.85,85.25,37.02,172.61,3.42,0.44,92.42,N,N,2450303.5,1996-08-08 16:42:03.850
5569,4B,960810B,10305,24571.594,185.29,-34.6,295.89,27.85,2.49,131.88,N,N,2450305.5,1996-08-10 06:49:31.594
5570,4B,960810,10305,83459.082,5.15,8.28,109.93,-53.81,2.55,146.34,N,N,2450305.5,1996-08-10 23:10:59.082
5571,4B,960812,10307,50665.098,97.02,39.0,175.29,12.51,2.36,95.65,N,N,2450307.5,1996-08-12 14:04:25.098
5572,4B,960813,10308,20769.994,89.82,14.91,193.7,-4.4,1.18,139.06,N,N,2450308.5,1996-08-13 05:46:09.994
5573,4B,960813B,10308,78438.09,186.97,41.96,139.42,74.4,8.3,159.96,N,N,2450308.5,1996-08-13 21:47:18.090
5574,4B,960814,10309,58847.946,192.49,-48.55,302.68,14.32,1.57,111.4,N,N,2450309.5,1996-08-14 16:20:47.946
5575,4B,960815,10310,36027.082,265.33,-58.01,334.33,-14.17,0.98,111.53,N,N,2450310.5,1996-08-15 10:00:27.082
5576,4B,960816,10311,8167.242,187.71,56.55,128.67,60.34,8.51,99.92,N,N,2450311.5,1996-08-16 02:16:07.242
5580,4B,960818,10313,57760.458,76.4,-32.75,235.34,-35.46,6.79,151.11,N,N,2450313.5,1996-08-18 16:02:40.458
5581,4B,960819,10314,74182.346,87.1,50.77,161.34,11.55,4.57,109.5,N,N,2450314.5,1996-08-19 20:36:22.346
5585,4B,960824,10319,6110.922,351.24,65.67,114.18,4.28,1.87,88.52,N,N,2450319.5,1996-08-24 01:41:50.922
5586,4B,960825,10320,62837.578,63.92,-3.49,196.3,-35.88,3.47,167.62,N,N,2450320.5,1996-08-25 17:27:17.578
