name,RA_deg,Dec_deg,redshift,datetime,maxabsmag,distance_mpc,type
SN1997di,116.93520833333332,62.32755555555556,0.019,1997/10/27,-16.6,85.3,II
SN1997dj,18.67070833333333,-40.59752777777778,,1997/10/24,,,
SN1997dk,355.91120833333326,-41.32372222222222,0.052,1997/10/26,-18.2,239.0,Ia
SN1997dl,355.91033333333326,-41.32222222222222,0.052,1997/10/26,-17.4,239.0,Ia
SN1997dm,7.553458333333332,-41.10247222222223,0.03,1997/10/26,-15.0,140.0,II
SN1997dn,163.57895833333333,27.23536111111111,0.0044,1997/10/29,-16.2,27.0,II
SN1997do,111.67708333333331,47.09333333333333,0.01012,1997/10/31,-18.6,44.0,Ia
SN1997dp,38.52699999999999,32.93705555555555,0.015,1997/11/01,-16.3,67.1,Ia
SN1997dq,175.23291666666665,11.47936111111111,0.003196,1997/11/02,-16.0,16.0,Ic
SN1997dr,49.70529166666666,-44.47047222222223,0.075,1997/11/07,-18.3,351.0,Ia?
SN1997ds,336.04795833333327,-3.48625,0.0094,1997/11/17,-15.7,25.3,II
SN1997dt,345.012375,15.980694444444444,0.007318,1997/11/22,-16.3,26.0,Ia
SN1997du,2.605958333333333,-46.49191666666667,0.02,1997/10/30,-17.0,90.0,II
SN1997dv,63.750041666666654,5.535027777777778,,1997/10/29,,,
SN1997dw,63.704375,5.914416666666667,,1997/10/29,,,
SN1997dx,24.58791666666666,-12.723,0.21,1997/10/29,-17.6,1070.0,Ia
SN1997dy,64.14716666666666,5.784194444444444,,1997/11/01,,,
SN1997dz,29.015375,-13.718444444444444,,1997/11/01,,,
SN1997E,101.90874999999998,74.4975,0.01354,1997/01/14,-18.1,56.0,Ia
SN1997ea,117.15708333333332,52.223,0.065,1997/11/30,-18.4,302.0,Ia
SN1997eb,43.25062499999999,-3.6105833333333335,0.085,1997/11/19,-17.0,400.0,II
SN1997ec,57.28233333333332,-1.7404444444444445,0.124,1997/11/20,-17.89,598.7,II
SN1997ed,56.73549999999999,0.6959444444444445,0.152,1997/11/22,-18.37,747.0,Ia
SN1997ee,46.85394166666666,-3.173808333333333,0.166,1997/11/23,-19.08,822.8,Ia
SN1997ef,119.26195833333333,49.56147222222222,0.01168,1997/11/25,-16.156,52.153,Ic BL
SN1997eg,197.90304166666664,22.924833333333336,0.0087,1997/12/04,-16.7,35.0,II
SN1997eh,87.26912499999999,-24.48377777777777,0.04,1997/11/25,-18.0,180.0,Ia
SN1997ei,178.74991666666665,58.49066666666667,0.01063,1997/12/23,-17.05,47.427,Ic
SN1997ej,64.47237499999999,-56.61627777777778,0.022,1997/12/29,-18.5,99.0,Ia
SN1997ek,74.04845833333333,-3.690555555555556,0.86,1997/12/28,-20.0,5640.0,Ia
SN1997el,74.17170833333333,-3.4651944444444447,0.64,1997/12/28,-19.9,3930.0,Ia
SN1997em,74.21016666666667,-3.860305555555556,0.46,1997/12/28,-18.5,2640.0,Ia
SN1997en,74.23837499999999,-4.196111111111112,0.77,1997/12/28,-19.1,4930.0,Ia
SN1997eo,74.38479166666666,-3.5017222222222224,0.7,1997/12/28,-19.0,4400.0,Ia
SN1997ep,74.45245833333333,-3.712416666666667,0.46,1997/12/28,-19.7,2640.0,Ia
SN1997eq,74.73466666666667,-3.9915,0.538,1997/12/28,-20.02,3186.0,Ia
SN1997er,75.16066666666666,-3.992277777777778,0.47,1997/12/28,-19.9,2710.0,Ia
SN1997es,124.669375,3.2268055555555555,0.65,1997/12/28,-18.7,4010.0,Ia
SN1997et,125.723875,3.87075,0.63,1997/12/28,-19.7,3860.0,Ia
SN1997eu,125.75187499999998,4.140916666666668,0.59,1997/12/28,-20.4,3560.0,Ia
SN1997ev,126.0845,3.86,0.43,1997/12/28,-18.9,2440.0,II
SN1997ew,126.10454166666663,3.818888888888889,0.59,1997/12/28,-18.9,3560.0,II/Ic
SN1997ex,126.11612499999998,3.8682777777777777,0.36,1997/12/28,-19.9,1980.0,Ia
SN1997ey,74.24245833333333,-2.626861111111112,0.58,1997/12/29,-19.8,3490.0,Ia
SN1997ez,125.40887499999998,3.419583333333333,0.778,1997/12/29,-20.09,4988.0,Ia
SN1997F,73.80945833333334,-5.862444444444444,0.58,1997/01/05,-19.9,3490.0,Ia
SN1997fa,125.5155,3.4069166666666666,0.5,1997/12/29,-20.0,2900.0,Ia
SN1997fb,75.31083333333332,-38.63686111111111,0.053764,1997/12/31,-16.0885,247.576,Ia
SN1997fc,74.99504166666667,-38.91786111111111,0.054001,1997/12/31,-18.6685,248.71,Ia
SN1997fd,55.31520833333333,-53.49188888888889,0.19,1997/12/28,-19.8,955.0,Ia?
SN1997fe,68.28183333333332,-61.43869444444445,0.059,1997/12/31,-17.8,273.0,nIa
SN1997ff,189.18375,62.21241666666667,1.755,1997/12/23,-18.864,13580.0,Ia
SN1997fg,189.2404583333333,62.22083333333334,0.952,1997/12/23,-17.23,6392.0,
SN1997G,74.62595833333333,-3.267777777777778,0.763,1997/01/05,-19.92,4871.0,Ia
SN1997H,74.90237499999999,-3.159611111111111,0.526,1997/01/05,-19.82,3101.0,Ia
SN1997I,74.90545833333333,-3.150444444444444,0.172,1997/01/05,-19.51,855.6,Ia
SN1997J,115.32429166666664,9.553166666666668,0.619,1997/01/05,-19.93,3775.0,Ia
SN1997K,118.72954166666663,4.317027777777778,0.592,1997/01/06,-19.22,3576.0,Ia
SN1997L,125.48808333333332,3.89325,0.55,1997/01/05,-19.8,3270.0,Ia
SN1997M,125.739125,3.8737777777777778,0.43,1997/01/06,-18.7,2440.0,
SN1997N,125.95845833333333,3.4813333333333336,0.18,1997/01/05,-19.3,900.0,Ia
SN1997O,126.01045833333332,4.125861111111111,0.374,1997/01/06,-18.69,2069.0,Ia
SN1997P,163.98304166666662,-3.9467222222222222,0.472,1997/01/06,-19.65,2724.0,Ia
SN1997Q,164.2145,-3.976916666666667,0.43,1997/01/06,-19.9,2440.0,Ia
SN1997R,164.33012499999995,-3.914361111111111,0.657,1997/01/06,-19.83,4058.0,Ia
SN1997S,164.46495833333333,-3.763027777777778,0.612,1997/01/06,-19.93,3723.0,Ia
SN1997T,178.94774999999998,80.21183333333333,0.041899,1997/01/19,-18.9087,191.308,Ia
SN1997U,47.69270833333333,-12.267916666666668,,1997/01/02,,,
SN1997V,47.93258333333332,-12.036388888888888,,1997/01/08,,,
SN1997W,25.93533333333333,4.221416666666666,0.018,1997/02/01,-16.0,64.0,II
SN1997X,192.0595,-3.3329166666666663,0.00372,1997/02/01,-13.9,5.2,Ib
SN1997Y,191.3808333333333,54.73805555555556,0.01587,1997/02/02,-18.7,66.0,Ia
SN1997Z,157.2777083333333,-44.65977777777778,0.0084,1997/02/10,-17.1,33.0,II
SN1998A,167.4597083333333,-23.728638888888888,0.007,1998/01/06,-14.6,29.0,II
SN1998aa,186.3859583333333,7.649888888888888,0.037,1998/02/26,-18.1,168.0,Ia
SN1998ab,192.19683333333333,41.924527777777776,0.02725,1998/04/01,-18.0,90.0,Ia-91T
SN1998ac,142.83333333333334,-5.273416666666667,0.46,1998/02/27,-18.4,2640.0,Ia
SN1998ad,142.48212499999997,-5.366472222222222,0.44,1998/03/25,-18.6,2510.0,II
SN1998ae,142.69804166666663,-4.6475,1.1,1998/03/25,-20.5,7640.0,
SN1998af,142.65408333333332,-5.080861111111111,0.23,1998/03/25,-16.7,1180.0,II
SN1998ag,205.90175,0.1339444444444444,0.67,1998/03/25,-19.6,4160.0,Ia
SN1998ah,142.06558333333334,-5.366083333333333,0.43,1998/03/26,-19.3,2440.0,Ia
SN1998ai,205.6149583333333,-0.1131111111111111,0.49,1998/03/26,-19.6,2850.0,Ia
SN1998aj,141.98233333333332,-4.999138888888889,0.83,1998/03/26,-19.6,5400.0,Ia
SN1998ak,206.0675833333333,-0.1803611111111111,0.74,1998/03/26,-19.7,4690.0,Ia
SN1998al,205.772375,-0.4286111111111111,0.71,1998/03/26,-19.8,4460.0,Ia
SN1998am,205.3390833333333,-0.5427222222222222,0.24,1998/03/26,-16.7,1240.0,II
SN1998an,107.071375,46.11508333333334,0.019,1998/04/06,-18.3,85.3,Ia
SN1998ao,151.81074999999998,-26.393083333333333,0.0156,1998/03/25,-16.22,69.86,II
SN1998ap,300.14825,-52.71022222222223,0.041,1998/03/31,-19.4,187.0,
SN1998aq,179.10779166666663,55.12866666666667,0.003699,1998/04/13,-19.22,20.7,Ia
SN1998ar,143.74524999999997,21.71597222222222,0.0125,1998/04/14,-15.0,40.0,II
SN1998as,163.48424999999995,-3.6527777777777777,0.36,1998/03/22,-19.5,1980.0,Ia
SN1998at,163.72654166666663,-3.736111111111111,0.4,1998/03/22,-18.0,2200.0,II
SN1998au,163.94212499999998,-4.3308333333333335,,1998/03/22,,,
SN1998av,164.03325,-4.189055555555556,,1998/03/22,,,
SN1998aw,164.06258333333332,-4.255972222222222,0.44,1998/03/22,-17.0,2510.0,Ia
SN1998ax,164.31824999999998,-3.566444444444444,0.5,1998/03/22,-20.0,2900.0,Ia
SN1998ay,164.33962499999996,-3.2471944444444447,0.638,1998/03/22,-20.06,3916.0,Ia
SN1998az,164.34075,-3.4230555555555555,0.46,1998/03/22,-19.4,2640.0,Ia
SN1998B,116.50874999999998,18.71722222222222,0.046,1998/01/01,-18.1,206.0,Ia
SN1998ba,205.90383333333327,2.3251666666666666,0.43,1998/03/22,-19.6,2440.0,Ia
SN1998bb,205.97325,1.426027777777778,0.57,1998/03/22,-18.7,3420.0,Ia
SN1998bc,206.29225,2.3978888888888887,0.4,1998/03/22,-20.0,2200.0,Ia
SN1998bd,206.37104166666663,1.9590277777777776,0.25,1998/03/22,-19.4,1300.0,Ia
SN1998be,206.58704166666664,2.0445555555555552,0.644,1998/03/22,-19.19,3961.0,Ia
SN1998bf,206.6325,2.143805555555556,,1998/03/22,,,
SN1998bg,206.79891666666663,2.122888888888889,,1998/03/22,,,
SN1998bh,206.90229166666663,2.30625,,1998/03/22,,,
SN1998bi,206.9363333333333,2.3492222222222225,0.74,1998/03/22,-19.7,4690.0,Ia
SN1998bj,206.95679166666665,1.9966111111111111,,1998/03/22,,,
SN1998bk,207.20104166666664,2.978111111111111,0.41,1998/03/22,-19.3,2310.0,Ia
SN1998bl,207.40016666666665,1.9629444444444444,,1998/03/22,,,
SN1998bm,140.37704166666663,64.24038888888889,0.0052,1998/04/21,-14.3,24.0,II
SN1998bn,187.3283333333333,-23.16402777777777,0.005981,1998/04/17,-18.5,27.0,Ia
SN1998bo,299.34395833333326,-55.138444444444445,0.016,1998/04/22,-16.0,63.0,Ic
SN1998bp,268.71141666666665,18.330694444444443,0.01043,1998/04/29,-17.44,41.3,Ia
SN1998bq,227.5855416666666,5.854583333333333,0.095,1998/04/18,-18.1,450.0,nIa
SN1998br,227.60391666666663,5.925000000000001,0.081,1998/04/28,-19.2,380.0,Ia?
SN1998bs,201.6314583333333,-31.15277777777777,0.047,1998/04/18,-16.4,215.0,nIa
SN1998bt,201.4247083333333,-26.782138888888888,0.033,1998/03/10,-16.4,150.0,nIa
SN1998bu,161.6917083333333,11.835416666666667,0.002992,1998/05/09,-17.8,9.9,Ia
SN1998bv,159.60587499999997,47.70911111111111,0.00526,1998/04/06,-14.74,23.37,II
SN1998bw,293.76320833333324,-52.846138888888895,0.0085,1998/04/28,-18.8,37.9,Ic BL
SN1998bx,168.11687499999996,-5.969416666666667,,1998/04/21,,,
SN1998by,171.27999999999997,-5.387555555555556,,1998/04/21,,,
SN1998bz,182.774,-5.592777777777777,,1998/04/24,,,
SN1998C,110.89429166666666,41.4345,0.0286,1998/01/21,-17.66,129.3,II
SN1998ca,183.3718333333333,-6.3950000000000005,0.028,1998/04/24,-16.7,127.0,II
SN1998cb,160.0669583333333,-6.254777777777778,,1998/04/28,,,
SN1998cc,202.3304583333333,17.04511111111111,0.0136,1998/05/15,-18.3,52.0,Ib
SN1998cd,161.2673333333333,39.420138888888886,0.02499,1998/05/17,-17.76,112.7,Ia
SN1998ce,152.6445833333333,-25.825222222222223,0.0084,1998/05/19,-16.6,33.0,II
SN1998cf,165.79679166666665,27.972583333333333,0.0051,1998/03/31,-15.7,14.0,
SN1998cg,184.57554166666668,20.740583333333333,0.119,1998/05/01,-20.29,572.7,Ia
SN1998ch,202.3054583333333,-29.29077777777778,0.047,1998/05/18,-16.9,215.0,II
SN1998ci,190.2548333333333,-6.663166666666667,0.025,1998/05/19,-17.3,113.0,Ia
SN1998cj,184.93041666666664,-12.228277777777778,0.01391,1998/05/21,-16.769,62.215,II
SN1998ck,145.27529166666665,-29.105194444444447,0.038,1998/05/31,-19.2,173.0,Ia
SN1998cl,202.4991666666666,75.56916666666666,0.03045,1998/06/03,-18.697,137.88,Ia
SN1998cm,206.05391666666665,3.011222222222222,0.079999,1998/06/10,-19.5512,375.177,Ia
SN1998cn,173.97666666666666,70.53611111111111,0.0093,1998/06/17,-16.9,35.0,Ia
SN1998co,326.901,-13.181194444444444,0.01807,1998/06/21,-18.0,70.0,Ia
SN1998cp,187.96791666666664,52.39416666666666,0.022,1998/06/21,-17.0,99.0,
SN1998cq,11.275458333333331,-63.83066666666667,0.15,1998/06/17,-19.5,736.0,Ia
SN1998cr,245.82187499999995,37.21319444444445,0.033,1998/06/28,-18.4,150.0,
SN1998cs,247.66341666666665,41.21511111111111,0.03256,1998/06/29,-18.51,159.0,Ia
SN1998ct,237.798625,21.94333333333333,0.026,1998/06/29,-18.4,78.0,II
SN1998cu,359.8039583333333,46.8755,0.0167,1998/06/29,-16.27,74.85,II
SN1998cv,332.442875,-49.79527777777778,0.027,1998/06/24,-17.9,122.0,Ic
SN1998cw,344.0819583333333,-35.16663888888889,,1998/06/24,,,Ia
SN1998cx,253.73045833333327,-72.58999999999999,0.02,1998/07/04,-16.0,72.0,Ia
SN1998cy,210.6783333333333,-5.751305555555556,,1998/05/20,,,
SN1998cz,180.7770833333333,-12.628194444444444,,1998/05/21,,,
SN1998D,210.747,34.74841666666667,0.00412,1998/01/28,-12.7,18.0,Ia
SN1998da,6.807333333333332,-39.42377777777777,,1998/07/01,,,
SN1998db,343.97766666666666,-39.44161111111111,,1998/07/01,,,
SN1998dc,335.0670833333333,-44.56558333333333,0.065,1998/07/05,-17.9,302.0,
SN1998dd,206.8914583333333,-33.04205555555556,0.031,1998/07/18,-18.7,140.0,
SN1998de,12.028666666666666,27.624583333333334,0.01647,1998/07/23,-16.6,66.0,Ia Pec
SN1998df,323.12737500000003,-65.05911111111111,,1998/07/18,,,
SN1998dg,197.59937499999995,-16.935583333333334,0.0081,1998/07/19,-16.8,36.1,Ia
SN1998dh,348.66795833333333,4.53725,0.00897,1998/07/20,-18.3,31.0,Ia
SN1998dj,30.27883333333333,-6.818,0.0136,1998/08/08,-17.92,60.81,Ia
SN1998dk,3.634,-0.736361111111111,0.01322,1998/08/19,-16.9,48.0,Ia
SN1998dl,41.50612499999999,-7.573638888888889,0.00436,1998/08/02,-16.01,16.7,II
SN1998dm,21.558208333333333,-6.103888888888888,0.006541,1998/08/22,-17.0,23.0,Ia
SN1998dn,15.362833333333333,-7.610194444444444,0.0036,1998/08/19,-14.8,13.0,II
SN1998do,18.628791666666668,0.4702222222222222,0.092,1998/08/01,-19.3,435.0,Ia?
SN1998dp,329.6171666666666,-19.96830555555556,0.057,1998/08/14,-15.9,263.0,nIa
SN1998dq,287.8490833333333,-50.64041666666667,0.011,1998/08/23,-18.5,41.0,Ia
SN1998dr,2.377833333333333,-48.84419444444445,,1998/08/28,,,Ia
SN1998ds,49.33004166666666,-53.18277777777777,,1998/08/28,,,Ia
SN1998dt,37.14895833333333,-10.550111111111113,0.0153,1998/09/01,-17.58,68.5,Ib
SN1998du,11.298875,-63.806,0.076,1998/08/14,-17.6,355.0,nIa
SN1998dv,67.44495833333333,-61.50705555555555,0.155,1998/08/22,-19.6,763.1,Ia?
SN1998dw,17.298166666666663,-15.496305555555557,0.049324,1998/08/28,-18.7245,226.414,Ia
SN1998dx,272.7995416666666,49.86130555555556,0.054221,1998/09/10,-18.65,185.0,Ia
SN1998dy,67.476,-61.21197222222222,0.0485,1998/07/14,-16.1,222.5,nIa
SN1998dz,50.24241666666666,-41.089666666666666,0.091,1998/09/03,-16.4,430.0,Ia
SN1998E,202.3095833333333,-33.17722222222222,0.008,1998/01/29,-14.8,18.0,II
SN1998ea,68.44412499999999,-61.589000000000006,0.057,1998/09/06,-14.7,263.0,Ia
SN1998eb,85.55008333333333,69.37397222222222,0.01312,1998/09/17,-14.5,79.0,Ia
SN1998ec,103.2754583333333,50.03947222222222,0.0199,1998/09/26,-17.9,85.0,Ia
SN1998ed,345.061,-13.232833333333334,,1998/09/16,,,
SN1998ee,28.380541666666662,-53.97208333333334,0.05,1998/10/14,-19.0,230.0,II
SN1998ef,15.861958333333332,32.23677777777778,0.01774,1998/10/18,-18.7,58.0,Ia
SN1998eg,339.8762083333333,8.605722222222221,0.02476,1998/10/19,-18.4,98.0,Ia
SN1998eh,312.24091666666664,-69.08491666666666,0.038,1998/10/15,-18.2,173.0,
SN1998ei,353.01562499999994,-39.555,0.055,1998/10/15,-18.5,253.0,
SN1998ej,355.25404166666664,-38.94333333333333,,1998/10/15,,,
SN1998ek,99.12745833333332,-37.977833333333336,,1998/10/15,,,
SN1998el,50.25504166666666,-41.55183333333333,0.1,1998/10/22,-19.0,480.0,nIa
SN1998em,288.802875,-54.11380555555556,0.0095,1998/10/26,-16.5,40.6,Ia
SN1998en,106.00020833333332,50.675,0.0213,1998/10/30,-16.51,95.8,II
SN1998eo,74.06445833333333,-3.7774166666666655,0.84,1998/10/15,-20.1,5480.0,Ia
SN1998ep,349.9902916666666,16.055416666666666,0.11,1998/10/15,-18.5,526.0,Ia
SN1998eq,350.11445833333323,15.928805555555554,1.2,1998/10/15,-19.8,8500.0,Ia
SN1998er,87.57029166666665,-71.23708333333333,,1998/11/03,,,
SN1998es,24.32333333333333,5.880722222222222,0.01057,1998/11/13,-18.95,37.4,Ia Pec
SN1998et,104.82808333333332,57.74472222222222,0.04,1998/11/17,-18.0,180.0,II
SN1998eu,14.994416666666664,14.300111111111113,0.181,1998/11/14,-20.08,905.2,Ia
SN1998ew,311.13375,-68.72694444444444,0.01,1998/11/23,-18.0,30.0,II
SN1998ex,115.42616666666665,64.73397222222222,0.037,1998/11/25,-17.6,168.0,Ia
SN1998ey,322.50279166666667,26.72261111111111,0.016,1998/12/05,-17.5,71.7,Ic
SN1998ez,59.38720833333333,-27.203777777777777,0.072,1998/12/08,-17.3,336.0,II
SN1998F,64.20887499999999,-5.749888888888889,0.52,1998/01/23,-17.9,3060.0,
SN1998fa,100.71462499999998,41.42191666666666,0.025,1998/12/25,-17.3,113.0,IIb
SN1998fb,52.69154166666666,-52.53658333333333,0.06,1998/12/20,-19.0,280.0,Ia?
SN1998fc,44.80254166666666,3.494166666666666,0.107,1998/12/20,-18.04,511.0,Ia
SN1998fd,19.82525,15.923361111111111,0.24,1998/12/24,-19.2,1240.0,Ia
SN1998fe,239.8035,20.76083333333333,0.066,1998/07/19,-19.4,307.0,
SN1998ff,338.20379166666663,-60.568000000000005,1.2,1998/09/28,-19.3,8500.0,
SN1998G,120.90425,6.170527777777778,0.3,1998/01/23,-18.0,1600.0,II
SN1998H,121.21445833333333,5.610916666666666,0.66,1998/01/23,-20.1,4080.0,
SN1998I,121.21483333333332,5.26325,0.886,1998/01/23,-20.24,5851.0,Ia
SN1998J,142.79366666666667,-4.760138888888889,0.828,1998/01/23,-21.16,5384.0,Ia
SN1998K,63.42858333333333,-5.845888888888888,,1998/01/24,,,
SN1998L,173.402625,4.584611111111111,,1998/01/24,,,II
SN1998M,173.434875,4.087055555555556,0.63,1998/01/24,-19.6,3860.0,Ia
SN1998N,173.37245833333333,3.8534722222222224,0.26,1998/01/24,-17.6,1360.0,
SN1998O,204.89575,-35.77569444444444,0.049,1998/01/27,-15.3,225.0,nIa
SN1998P,204.3234583333333,-35.45905555555556,0.097,1998/01/27,-17.4,460.0,nIa
SN1998Q,203.19325,-31.623194444444444,0.04,1998/01/27,-17.0,180.0,nIa
SN1998R,168.6542916666666,30.31436111111111,0.0668,1998/02/23,-21.46,310.4,II
SN1998S,176.52554166666667,47.482055555555554,0.00302,1998/03/02,-18.5,15.0,IIn
SN1998T,172.1380833333333,58.56222222222222,0.01,1998/03/03,-20.0,45.0,Ib
SN1998U,174.13416666666666,-12.124083333333331,,1998/03/03,,,
SN1998V,275.6558333333333,15.702333333333332,0.01759,1998/03/10,-18.2,67.0,Ia
SN1998W,149.72845833333332,14.423805555555557,0.0116,1998/03/16,-16.27,51.79,II
SN1998X,287.846625,-50.64272222222222,0.0104,1998/03/13,-16.1,41.0,II
SN1998Y,114.23720833333331,35.24333333333333,0.013,1998/03/16,-15.5,58.1,II
SN1998Z,81.24491666666667,-31.36058333333333,0.038,1998/03/16,-18.1,173.0,Ia
SN1999A,226.9803333333333,54.76111111111111,0.01,1999/01/10,-15.4,52.0,II
SN1999aa,126.92512499999998,21.48744444444445,0.01444,1999/02/11,-19.2,64.0,Ia Pec
SN1999ab,156.25266666666664,53.87694444444445,0.03215,1999/02/08,-17.518,145.76,II
SN1999ac,241.81254166666665,7.972333333333333,0.00944,1999/02/26,-18.4,34.0,Ia Pec
SN1999ad,173.32691666666665,-5.758277777777778,0.081,1999/02/09,-17.7,380.0,
SN1999ae,177.85199999999998,-4.652611111111112,0.076,1999/02/10,-16.6,355.0,II
SN1999af,206.21229166666663,-6.670166666666667,0.097,1999/02/12,-17.7,460.0,Ia
SN1999ag,183.84504166666665,-5.303444444444445,0.0988,1999/02/12,-17.66,469.3,II
SN1999ah,182.405,-6.309527777777777,0.08,1999/02/13,-17.0,380.0,Ic
SN1999ai,198.54404166666663,-5.595472222222222,0.018,1999/02/15,-16.4,80.8,II
SN1999aj,170.66391666666664,-11.73163888888889,,1999/02/17,,,
SN1999ak,166.716875,-11.653694444444444,0.055,1999/02/17,-18.3,253.0,Ia
SN1999al,167.60699999999997,-7.443611111111111,0.065,1999/02/21,-18.0,302.0,Ic
SN1999am,126.04533333333332,12.116277777777777,0.032,1999/02/18,-18.0,145.0,Ia
SN1999an,180.29404166666663,14.103416666666666,0.0051,1999/03/07,-14.9,22.7,II
SN1999ao,96.859875,-35.84005555555556,0.055,1999/03/05,-18.8,253.0,Ia
SN1999ap,127.44774999999998,4.627361111111112,0.03901,1999/02/20,-16.849,177.74,II
SN1999aq,144.5449583333333,-5.148944444444445,0.05,1999/02/20,-18.0,230.0,Ia
SN1999ar,140.06666666666666,0.561,0.15,1999/03/06,-19.3,736.0,Ia
SN1999as,139.12858333333332,13.650611111111113,0.127,1999/02/18,-20.64,614.4,Ic
SN1999at,155.79708333333332,17.985,0.027,1999/02/18,-16.6,122.0,Ia
SN1999au,134.74149999999997,-7.369472222222222,0.124,1999/03/09,-19.69,598.7,Ia
SN1999av,163.9570833333333,-9.339694444444444,0.05,1999/03/09,-18.0,230.0,Ia
SN1999aw,165.40154166666667,-6.108777777777777,0.0391,1999/03/09,-19.39,178.2,Ia
SN1999ax,210.99133333333333,15.852555555555556,0.05,1999/03/20,-20.0,480.0,Ia-02cx
SN1999ay,221.18275,58.92841666666666,0.04379,1999/03/21,-18.507,200.21,II
SN1999az,154.734875,-10.421694444444444,0.15,1999/02/23,-18.8,736.0,Ia
SN1999B,182.817125,74.80191666666667,0.0056,1999/01/14,-13.0,24.9,II
SN1999ba,154.83070833333332,-2.8275,0.09,1999/02/23,-18.0,420.0,Ia
SN1999bb,166.318625,-6.0256944444444445,0.18,1999/02/23,-19.2,900.0,II
SN1999bc,127.1295,17.47094444444444,0.021,1999/02/19,-16.1,99.0,Ic
SN1999bd,142.62154166666664,16.4355,0.151,1999/02/19,-21.65,741.6,II
SN1999be,125.91083333333331,18.305666666666667,0.0183,1999/03/10,-18.07,82.12,Ia
SN1999bf,177.46783333333332,-0.6888611111111111,0.24,1999/03/10,-19.7,1240.0,Ia
SN1999bg,181.03025,62.50002777777778,0.004253,1999/03/28,-16.1,26.0,II
SN1999bh,163.69570833333333,61.28888888888888,0.01721,1999/03/29,-15.777,77.166,Ia
SN1999bi,165.31525,-11.754444444444443,0.124,1999/03/11,-18.87,598.7,Ia
SN1999bj,177.9099583333333,-12.485638888888888,0.16,1999/03/11,-18.7,790.0,Ia
SN1999bk,172.21670833333332,-12.302305555555556,0.096,1999/03/15,-19.2,455.0,Ia
SN1999bl,168.05666666666664,-5.079111111111111,0.3,1999/03/15,-20.0,1600.0,Ia
SN1999bm,191.2535,-6.458388888888889,0.15,1999/03/15,-18.5,736.0,Ia
SN1999bn,179.25166666666664,-11.444,0.12,1999/03/17,-19.0,578.0,Ia
SN1999bo,215.28116666666665,-5.957166666666667,0.13,1999/03/18,-19.3,630.0,Ia
SN1999bp,174.94341666666665,-8.859666666666666,0.077,1999/03/20,-19.3,360.0,Ia
SN1999bq,196.72691666666665,-12.61988888888889,0.149,1999/03/20,-19.22,730.9,Ia
SN1999br,195.17416666666665,2.4960555555555555,0.003201,1999/04/12,-14.0,20.0,II P
SN1999bs,270.45333333333326,7.013722222222222,0.00527,1999/04/12,-15.32,23.42,CV
SN1999bt,257.907375,72.42097222222223,0.0499,1999/04/09,-17.8,229.2,Ia
SN1999bu,174.92708333333331,31.90808333333333,0.008933,1999/04/16,-14.4,41.0,Ic
SN1999bv,260.6697083333333,60.00358333333333,0.01866,1999/04/19,-16.615,83.758,Ia
SN1999bw,154.94504166666664,45.52638888888889,0.00222,1999/04/20,-12.69,9.842,IIn?
SN1999bx,285.42266666666666,40.74786111111111,0.0157,1999/04/26,-18.54,70.32,II
SN1999by,140.4669583333333,51.00183333333333,0.002128,1999/04/30,-16.99,13.1,Ia Pec
SN1999bz,210.44479166666665,68.87958333333333,0.0845,1999/05/01,-20.5,397.5,Ic
SN1999C,152.21337499999996,71.17858333333334,0.026318,1999/01/14,-15.7742,118.806,Ia
SN1999ca,151.34562499999998,-34.21138888888889,0.00931,1999/04/27,-16.1,38.0,II P
SN1999cb,246.45170833333333,40.342333333333336,0.02904,1999/04/04,-19.892,131.36,Ia
SN1999cc,240.675125,37.35955555555556,0.03133,1999/05/08,-18.67,126.0,Ia
SN1999cd,170.4287083333333,20.156694444444444,0.0142,1999/05/14,-16.4,48.0,II
SN1999ce,172.21487499999998,57.134027777777774,0.07748,1999/05/16,-19.498,362.74,Ia
SN1999cf,203.37379166666665,33.05636111111111,0.0245,1999/05/22,-18.62,110.5,Ia
SN1999cg,190.823125,76.23302777777778,0.14,1999/04/15,-19.9,661.7,Ia
SN1999ch,253.690375,39.98719444444445,0.15,1999/05/13,-19.55,741.6,Ia
SN1999ci,223.05291666666665,27.906166666666664,0.124,1999/05/15,-19.59,598.7,Ia
SN1999cj,153.51024999999996,-0.2340277777777777,0.36,1999/04/17,-22.3,1980.0,Ia
SN1999ck,212.23579166666664,-0.0974166666666666,0.432,1999/04/16,-20.05,2452.0,Ia
SN1999cl,187.983375,14.42647222222222,0.007609,1999/05/29,-15.2,11.0,Ia
SN1999cm,227.82991666666663,61.11983333333333,0.045,1999/06/05,-19.5,206.0,Ia
SN1999cn,226.68916666666664,12.860277777777778,0.0217,1999/06/14,-17.05,97.62,Ic
SN1999co,315.82966666666664,-14.546944444444444,0.031,1999/06/18,-18.3,140.0,II
SN1999cp,211.63041666666663,-5.446944444444445,0.00948,1999/06/18,-18.8,37.0,Ia
SN1999cq,278.02958333333333,37.61230555555556,0.026,1999/06/25,-19.2,98.0,Ib/c
SN1999cr,200.07641666666663,-20.147777777777776,0.02023,1999/03/12,-16.0,80.0,II P
SN1999cs,181.10525,-20.10038888888889,0.06,1999/04/14,-20.0,280.0,Ia
SN1999ct,198.269,46.26463888888889,0.18,1999/06/13,-19.01,916.3,Ia
