  2.257003E-01
  7.00E+00  1.00E+01  1.256289E+56  1.171778E+56  3.531382E+55  1.719760E+51  1.604070E+51  4.834180E+50
  1.00E+01  1.40E+01  1.095375E+56  1.439229E+56  3.522240E+55  2.115740E+51  2.779900E+51  6.803280E+50
  1.40E+01  1.90E+01  6.425909E+55  1.121736E+56  2.798168E+55  1.705260E+51  2.976780E+51  7.425570E+50
  1.90E+01  2.50E+01  2.447372E+55  5.354512E+55  1.685087E+55  8.653290E+50  1.893220E+51  5.958040E+50
  2.50E+01  3.20E+01  5.825962E+54  1.557821E+55  7.540413E+54  2.666970E+50  7.131290E+50  3.451800E+50
  3.20E+01  4.00E+01  8.433787E+53  2.759363E+54  2.513419E+54  4.874540E+49  1.594850E+50  1.452700E+50
  4.00E+01  4.80E+01  8.636278E+52  3.419774E+53  6.891508E+53  6.096680E+48  2.414150E+49  4.864980E+49
  4.80E+01  5.80E+01  5.303386E+51  2.527690E+52  1.413294E+53  4.510130E+47  2.149610E+48  1.201900E+49
  5.80E+01  6.80E+01  2.183196E+50  1.219255E+51  2.277086E+52  2.206000E+46  1.231990E+47  2.300870E+48
  6.80E+01  8.00E+01  5.176404E+48  3.410759E+49  2.687125E+51  6.144010E+44  4.048320E+45  3.189420E+47
  8.00E+01  9.50E+01  4.125102E+46  3.154867E+47  1.842373E+50  5.790160E+42  4.428300E+43  2.586030E+46
  9.50E+01  1.15E+02  7.239571E+43  5.951742E+44  5.440284E+48  1.219760E+40  1.002780E+41  9.166070E+44
  1.15E+02  1.45E+02  9.320009E+39  8.328093E+40  1.708469E+46  1.945530E+36  1.738470E+37  3.566390E+42
  1.45E+02  1.85E+02  4.016195E+34  4.134039E+35  6.082724E+42  1.064330E+31  1.095560E+32  1.611980E+39
  1.85E+02  2.35E+02  7.299089E+27  8.952077E+28  1.552329E+38  2.461660E+24  3.019140E+25  5.235320E+34
  2.35E+02  3.00E+02  3.285320E+19  4.760014E+20  1.553371E+32  1.411510E+16  2.045100E+17  6.673930E+28
 
  2.259269E-01
  0.00E+00  1.00E+00  1.333556E+54  8.084468E+53  1.033778E+54  1.233580E+48  7.478380E+47  9.562760E+47
  1.00E+00  2.50E+00  1.310716E+55  6.648820E+54  7.876937E+54  3.785880E+49  1.920450E+49  2.275180E+49
  2.50E+00  4.50E+00  4.759370E+55  2.416370E+55  1.937228E+55  2.704980E+50  1.373340E+50  1.101020E+50
  4.50E+00  7.00E+00  9.867700E+55  6.441104E+55  2.962306E+55  9.162090E+50  5.980520E+50  2.750480E+50
  7.00E+00  1.00E+01  1.269029E+56  1.169396E+56  3.552150E+55  1.737200E+51  1.600810E+51  4.862610E+50
  1.00E+01  1.40E+01  1.107387E+56  1.432592E+56  3.538979E+55  2.138940E+51  2.767080E+51  6.835610E+50
  1.40E+01  1.90E+01  6.499391E+55  1.114863E+56  2.809077E+55  1.724760E+51  2.958540E+51  7.454520E+50
  1.90E+01  2.50E+01  2.477705E+55  5.325805E+55  1.692010E+55  8.760540E+50  1.883070E+51  5.982520E+50
  2.50E+01  3.20E+01  5.912970E+54  1.555468E+55  7.586943E+54  2.706800E+50  7.120520E+50  3.473100E+50
  3.20E+01  4.00E+01  8.611995E+53  2.779468E+54  2.540635E+54  4.977540E+49  1.606470E+50  1.468430E+50
  4.00E+01  4.80E+01  8.952255E+52  3.516837E+53  7.066325E+53  6.319740E+48  2.482670E+49  4.988390E+49
  4.80E+01  5.80E+01  5.548063E+51  2.635660E+52  1.458589E+53  4.718210E+47  2.241430E+48  1.240420E+49
  5.80E+01  6.80E+01  2.368105E+50  1.334491E+51  2.434868E+52  2.392840E+46  1.348430E+47  2.460300E+48
  6.80E+01  8.00E+01  5.734341E+48  3.903957E+49  2.944353E+51  6.806240E+44  4.633710E+45  3.494730E+47
  8.00E+01  9.50E+01  4.518073E+46  3.726032E+47  2.147544E+50  6.341750E+42  5.230010E+43  3.014380E+46
  9.50E+01  1.15E+02  7.672725E+43  6.402524E+44  7.482144E+48  1.292740E+40  1.078730E+41  1.260630E+45
  1.15E+02  1.45E+02  1.003911E+40  8.774997E+40  1.756298E+46  2.095640E+36  1.831760E+37  3.666230E+42
  1.45E+02  1.85E+02  4.467046E+34  4.500743E+35  6.149589E+42  1.183810E+31  1.192740E+32  1.629700E+39
  1.85E+02  2.35E+02  8.395230E+27  1.007393E+29  1.565639E+38  2.831340E+24  3.397490E+25  5.280210E+34
  2.35E+02  3.00E+02  3.895177E+19  5.534706E+20  1.563750E+32  1.673530E+16  2.377940E+17  6.718520E+28
 
  2.260437E-01
  0.00E+00  1.00E+00  1.337826E+54  8.096478E+53  1.035760E+54  1.237530E+48  7.489490E+47  9.581100E+47
  1.00E+00  2.50E+00  1.317366E+55  6.654533E+54  7.892585E+54  3.805090E+49  1.922100E+49  2.279700E+49
  2.50E+00  4.50E+00  4.798026E+55  2.410388E+55  1.941257E+55  2.726950E+50  1.369940E+50  1.103310E+50
  4.50E+00  7.00E+00  9.988982E+55  6.397550E+55  2.968563E+55  9.274700E+50  5.940080E+50  2.756290E+50
  7.00E+00  1.00E+01  1.289600E+56  1.157036E+56  3.559784E+55  1.765360E+51  1.583890E+51  4.873060E+50
  1.00E+01  1.40E+01  1.127930E+56  1.412255E+56  3.546149E+55  2.178620E+51  2.727800E+51  6.849460E+50
  1.40E+01  1.90E+01  6.628945E+55  1.095799E+56  2.814620E+55  1.759140E+51  2.907950E+51  7.469230E+50
  1.90E+01  2.50E+01  2.530240E+55  5.229701E+55  1.696547E+55  8.946290E+50  1.849090E+51  5.998560E+50
  2.50E+01  3.20E+01  6.047862E+54  1.529886E+55  7.627072E+54  2.768550E+50  7.003410E+50  3.491470E+50
  3.20E+01  4.00E+01  8.836190E+53  2.748653E+54  2.568767E+54  5.107120E+49  1.588660E+50  1.484690E+50
  4.00E+01  4.80E+01  9.243215E+52  3.522786E+53  7.267221E+53  6.525140E+48  2.486870E+49  5.130210E+49
  4.80E+01  5.80E+01  5.747235E+51  2.661611E+52  1.516807E+53  4.887590E+47  2.263500E+48  1.289930E+49
  5.80E+01  6.80E+01  2.470565E+50  1.374652E+51  2.648476E+52  2.496370E+46  1.389010E+47  2.676140E+48
  6.80E+01  8.00E+01  6.030172E+48  4.101510E+49  3.326457E+51  7.157370E+44  4.868190E+45  3.948260E+47
  8.00E+01  9.50E+01  4.791547E+46  3.977842E+47  2.628016E+50  6.725610E+42  5.583460E+43  3.688790E+46
  9.50E+01  1.15E+02  8.252479E+43  6.727894E+44  1.096750E+49  1.390420E+40  1.133550E+41  1.847860E+45
  1.15E+02  1.45E+02  1.107016E+40  9.515460E+40  1.818109E+46  2.310870E+36  1.986330E+37  3.795260E+42
  1.45E+02  1.85E+02  5.096458E+34  5.087326E+35  6.273396E+42  1.350610E+31  1.348190E+32  1.662510E+39
  1.85E+02  2.35E+02  9.961667E+27  1.186165E+29  1.589393E+38  3.359630E+24  4.000410E+25  5.360320E+34
  2.35E+02  3.00E+02  4.814780E+19  6.798085E+20  1.581658E+32  2.068630E+16  2.920740E+17  6.795460E+28
 
  2.261672E-01
  0.00E+00  1.00E+00  1.338777E+54  8.085905E+53  1.035011E+54  1.238410E+48  7.479710E+47  9.574170E+47
  1.00E+00  2.50E+00  1.321330E+55  6.640130E+54  7.887254E+54  3.816540E+49  1.917940E+49  2.278160E+49
  2.50E+00  4.50E+00  4.831720E+55  2.396242E+55  1.940201E+55  2.746100E+50  1.361900E+50  1.102710E+50
  4.50E+00  7.00E+00  1.011392E+56  6.331066E+55  2.967497E+55  9.390700E+50  5.878350E+50  2.755300E+50
  7.00E+00  1.00E+01  1.311903E+56  1.140169E+56  3.559389E+55  1.795890E+51  1.560800E+51  4.872520E+50
  1.00E+01  1.40E+01  1.150472E+56  1.385660E+56  3.546501E+55  2.222160E+51  2.676430E+51  6.850140E+50
  1.40E+01  1.90E+01  6.771348E+55  1.070906E+56  2.815472E+55  1.796930E+51  2.841890E+51  7.471490E+50
  1.90E+01  2.50E+01  2.587643E+55  5.098583E+55  1.698071E+55  9.149250E+50  1.802730E+51  6.003950E+50
  2.50E+01  3.20E+01  6.192737E+54  1.491144E+55  7.650271E+54  2.834870E+50  6.826060E+50  3.502090E+50
  3.20E+01  4.00E+01  9.064417E+53  2.684758E+54  2.589201E+54  5.239030E+49  1.551730E+50  1.496500E+50
  4.00E+01  4.80E+01  9.512063E+52  3.462455E+53  7.435805E+53  6.714930E+48  2.444280E+49  5.249220E+49
  4.80E+01  5.80E+01  5.932777E+51  2.631838E+52  1.571685E+53  5.045380E+47  2.238180E+48  1.336600E+49
  5.80E+01  6.80E+01  2.560119E+50  1.371851E+51  2.865994E+52  2.586860E+46  1.386180E+47  2.895930E+48
  6.80E+01  8.00E+01  6.283600E+48  4.143020E+49  3.760511E+51  7.458170E+44  4.917460E+45  4.463450E+47
  8.00E+01  9.50E+01  5.061346E+46  4.065393E+47  3.227407E+50  7.104310E+42  5.706350E+43  4.530120E+46
  9.50E+01  1.15E+02  8.894791E+43  7.078370E+44  1.592960E+49  1.498640E+40  1.192600E+41  2.683900E+45
  1.15E+02  1.45E+02  1.221417E+40  1.042239E+41  1.902876E+46  2.549680E+36  2.175650E+37  3.972210E+42
  1.45E+02  1.85E+02  5.803979E+34  5.799413E+35  6.459918E+42  1.538110E+31  1.536900E+32  1.711940E+39
  1.85E+02  2.35E+02  1.177356E+28  1.405633E+29  1.624260E+38  3.970700E+24  4.740580E+25  5.477910E+34
  2.35E+02  3.00E+02  5.917723E+19  8.378518E+20  1.606665E+32  2.542500E+16  3.599760E+17  6.902900E+28
 
  2.262931E-01
