# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 1.482
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
3.90	1.24243481e+40	0.00000000e+00
4.00	6.48148122e+39	0.00000000e+00
4.10	3.37245337e+39	0.00000000e+00
4.20	1.75068084e+39	0.00000000e+00
4.30	9.06942937e+38	0.00000000e+00
4.40	4.69030946e+38	0.00000000e+00
4.50	2.42234836e+38	0.00000000e+00
4.60	1.24997343e+38	0.00000000e+00
4.70	6.44902461e+37	0.00000000e+00
4.80	3.33006550e+37	0.00000000e+00
4.90	1.72356543e+37	0.00000000e+00
5.00	8.96183095e+36	0.00000000e+00
5.10	4.69695348e+36	0.00000000e+00
5.20	2.49345525e+36	0.00000000e+00
5.30	1.34984383e+36	0.00000000e+00
5.40	7.51662173e+35	0.00000000e+00
5.50	4.34804080e+35	0.00000000e+00
5.60	2.63689499e+35	0.00000000e+00
5.70	1.68657829e+35	0.00000000e+00
5.80	1.13838276e+35	0.00000000e+00
5.90	8.06802854e+34	0.00000000e+00
6.00	5.95188946e+34	0.00000000e+00
6.10	4.52573660e+34	0.00000000e+00
6.20	3.51573054e+34	0.00000000e+00
6.30	2.77066032e+34	0.00000000e+00
6.40	2.20383314e+34	0.00000000e+00
6.50	1.76312685e+34	0.00000000e+00
6.60	1.41544890e+34	0.00000000e+00
6.70	1.13857928e+34	0.00000000e+00
6.80	9.16812241e+33	0.00000000e+00
6.90	7.38565186e+33	0.00000000e+00
7.00	5.95017793e+33	0.00000000e+00
7.10	4.79299691e+33	0.00000000e+00
7.20	3.85978125e+33	0.00000000e+00
7.30	3.10715645e+33	0.00000000e+00
7.40	2.50028776e+33	0.00000000e+00
7.50	2.01110219e+33	0.00000000e+00
7.60	1.61693294e+33	0.00000000e+00
7.70	1.29946165e+33	0.00000000e+00
7.80	1.04387952e+33	0.00000000e+00
7.90	8.38215561e+32	0.00000000e+00
8.00	6.72795494e+32	0.00000000e+00
8.10	5.39804266e+32	0.00000000e+00
8.20	4.32931668e+32	0.00000000e+00
8.30	3.47085220e+32	0.00000000e+00
8.40	2.78157253e+32	0.00000000e+00
8.50	2.22836243e+32	0.00000000e+00
8.60	1.78453860e+32	0.00000000e+00
8.70	1.42861132e+32	0.00000000e+00
8.80	1.14328218e+32	0.00000000e+00
8.90	9.14633346e+31	0.00000000e+00
9.00	7.31472086e+31	0.00000000e+00
9.10	5.84801369e+31	0.00000000e+00
9.20	4.67392260e+31	0.00000000e+00
9.30	3.73439003e+31	0.00000000e+00
9.40	2.98280768e+31	0.00000000e+00
9.50	2.38177396e+31	0.00000000e+00
9.60	1.90128728e+31	0.00000000e+00
9.70	1.51729128e+31	0.00000000e+00
9.80	1.21050399e+31	0.00000000e+00
9.90	9.65476008e+30	0.00000000e+00
10.00	7.69833175e+30	0.00000000e+00
10.10	6.13667969e+30	0.00000000e+00
10.20	4.89050533e+30	0.00000000e+00
10.30	3.89636082e+30	0.00000000e+00
10.40	3.10349742e+30	0.00000000e+00
10.50	2.47133722e+30	0.00000000e+00
10.60	1.96744485e+30	0.00000000e+00
10.70	1.56590202e+30	0.00000000e+00
10.80	1.24600426e+30	0.00000000e+00
10.90	9.91217190e+29	0.00000000e+00
11.00	7.88340588e+29	0.00000000e+00
11.10	6.26839087e+29	0.00000000e+00
11.20	4.98306683e+29	0.00000000e+00
11.30	3.96038241e+29	0.00000000e+00
11.40	3.14686839e+29	0.00000000e+00
11.50	2.49989829e+29	0.00000000e+00
11.60	1.98549883e+29	0.00000000e+00
11.70	1.57660051e+29	0.00000000e+00
11.80	1.25164052e+29	0.00000000e+00
11.90	9.93446885e+28	0.00000000e+00
12.00	7.88347907e+28	0.00000000e+00
12.10	6.25461439e+28	0.00000000e+00
12.20	4.96127868e+28	0.00000000e+00
12.30	3.93457885e+28	0.00000000e+00
12.40	3.11971913e+28	0.00000000e+00
12.50	2.47312698e+28	0.00000000e+00
12.60	1.96016239e+28	0.00000000e+00
12.70	1.55329313e+28	0.00000000e+00
12.80	1.23064143e+28	0.00000000e+00
12.90	9.74826613e+27	0.00000000e+00
13.00	7.72043795e+27	0.00000000e+00
13.10	6.11330663e+27	0.00000000e+00
13.20	4.83984057e+27	0.00000000e+00
13.30	3.83095898e+27	0.00000000e+00
13.40	3.03184116e+27	0.00000000e+00
13.50	2.39899199e+27	0.00000000e+00
13.60	1.89790933e+27	0.00000000e+00
13.70	1.50123029e+27	0.00000000e+00
13.80	1.18725841e+27	0.00000000e+00
13.90	9.38793610e+26	0.00000000e+00
14.00	7.42203144e+26	0.00000000e+00
14.10	5.86683788e+26	0.00000000e+00
14.20	4.63676248e+26	0.00000000e+00
14.30	3.66400362e+26	0.00000000e+00
14.40	2.89486307e+26	0.00000000e+00
14.50	2.28682034e+26	0.00000000e+00
14.60	1.80621209e+26	0.00000000e+00
14.70	1.42639199e+26	0.00000000e+00
14.80	1.12627191e+26	0.00000000e+00
14.90	8.89165466e+25	0.00000000e+00
15.00	7.01871550e+25	0.00000000e+00
15.10	5.53948184e+25	0.00000000e+00
15.20	4.37137261e+25	0.00000000e+00
15.30	3.44908901e+25	0.00000000e+00
15.40	2.72100646e+25	0.00000000e+00
15.50	2.14631793e+25	0.00000000e+00
15.60	1.69277217e+25	0.00000000e+00
15.70	1.33488432e+25	0.00000000e+00
15.80	1.05251933e+25	0.00000000e+00
15.90	8.29771525e+24	0.00000000e+00
16.00	6.54078107e+24	0.00000000e+00
16.10	5.15518182e+24	0.00000000e+00
16.20	4.06258332e+24	0.00000000e+00
16.30	3.20114326e+24	0.00000000e+00
16.40	2.52204657e+24	0.00000000e+00
16.50	1.98676665e+24	0.00000000e+00
16.60	1.56490144e+24	0.00000000e+00
16.70	1.23246354e+24	0.00000000e+00
16.80	9.70529433e+23	0.00000000e+00
16.90	7.64172596e+23	0.00000000e+00
17.00	6.01620863e+23	0.00000000e+00
17.10	4.73591134e+23	0.00000000e+00
17.20	3.72764067e+23	0.00000000e+00
17.30	2.93369435e+23	0.00000000e+00
17.40	2.30858869e+23	0.00000000e+00
17.50	1.81647601e+23	0.00000000e+00
17.60	1.42910687e+23	0.00000000e+00
17.70	1.12422230e+23	0.00000000e+00
17.80	8.84285776e+22	0.00000000e+00
17.90	6.95483036e+22	0.00000000e+00
18.00	5.46933331e+22	0.00000000e+00
18.10	4.30067560e+22	0.00000000e+00
18.20	3.38137935e+22	0.00000000e+00
18.30	2.65831544e+22	0.00000000e+00
18.40	2.08965691e+22	0.00000000e+00
18.50	1.64247885e+22	0.00000000e+00
18.60	1.29086660e+22	0.00000000e+00
18.70	1.01442554e+22	0.00000000e+00
18.80	7.97107060e+21	0.00000000e+00
18.90	6.26283909e+21	0.00000000e+00
19.00	4.92021852e+21	0.00000000e+00
19.10	3.86506224e+21	0.00000000e+00
19.20	3.03590360e+21	0.00000000e+00
19.30	2.38440083e+21	0.00000000e+00
19.40	1.87253853e+21	0.00000000e+00
19.50	1.47042496e+21	0.00000000e+00
19.60	1.15455859e+21	0.00000000e+00
19.70	9.06463854e+20	0.00000000e+00
19.80	7.11617780e+20	0.00000000e+00
19.90	5.58605561e+20	0.00000000e+00


#	f19-->o19	tau_cc (hr) = 1.48200000e+00
