# Data for different parent isotopes separated by empty lines
# Column values are:
# [1] - neutrino energy (MeV)
# [2] - capture luminosity (1/MeV/s)
# [3] - decay luminosity (1/MeV/s)


#	h1-->neut	tau_cc (hr) = 0.0129229
#	energy (MeV)	capture (MeV^-1 s^-1)	decay (MeV^-1 s^-1)
6.20	2.66310474e+39	0.00000000e+00
6.30	2.34182922e+39	0.00000000e+00
6.40	2.05593716e+39	0.00000000e+00
6.50	1.80220275e+39	0.00000000e+00
6.60	1.57754839e+39	0.00000000e+00
6.70	1.37907542e+39	0.00000000e+00
6.80	1.20408251e+39	0.00000000e+00
6.90	1.05007436e+39	0.00000000e+00
7.00	9.14763104e+38	0.00000000e+00
7.10	7.96064312e+38	0.00000000e+00
7.20	6.92089218e+38	0.00000000e+00
7.30	6.01134410e+38	0.00000000e+00
7.40	5.21669918e+38	0.00000000e+00
7.50	4.52326536e+38	0.00000000e+00
7.60	3.91882818e+38	0.00000000e+00
7.70	3.39252251e+38	0.00000000e+00
7.80	2.93470806e+38	0.00000000e+00
7.90	2.53685117e+38	0.00000000e+00
8.00	2.19141353e+38	0.00000000e+00
8.10	1.89174903e+38	0.00000000e+00
8.20	1.63200829e+38	0.00000000e+00
8.30	1.40705179e+38	0.00000000e+00
8.40	1.21237041e+38	0.00000000e+00
8.50	1.04401382e+38	0.00000000e+00
8.60	8.98525727e+37	0.00000000e+00
8.70	7.72885963e+37	0.00000000e+00
8.80	6.64458487e+37	0.00000000e+00
8.90	5.70945141e+37	0.00000000e+00
9.00	4.90344435e+37	0.00000000e+00
9.10	4.20915017e+37	0.00000000e+00
9.20	3.61143319e+37	0.00000000e+00
9.30	3.09714968e+37	0.00000000e+00
9.40	2.65489569e+37	0.00000000e+00
9.50	2.27478527e+37	0.00000000e+00
9.60	1.94825514e+37	0.00000000e+00
9.70	1.66789365e+37	0.00000000e+00
9.80	1.42729066e+37	0.00000000e+00
9.90	1.22090626e+37	0.00000000e+00
10.00	1.04395593e+37	0.00000000e+00
10.10	8.92310369e+36	0.00000000e+00
10.20	7.62408053e+36	0.00000000e+00
10.30	6.51179133e+36	0.00000000e+00
10.40	5.55979161e+36	0.00000000e+00
10.50	4.74531507e+36	0.00000000e+00
10.60	4.04877305e+36	0.00000000e+00
10.70	3.45332048e+36	0.00000000e+00
10.80	2.94447950e+36	0.00000000e+00
10.90	2.50981329e+36	0.00000000e+00
11.00	2.13864378e+36	0.00000000e+00
11.10	1.82180755e+36	0.00000000e+00
11.20	1.55144468e+36	0.00000000e+00
11.30	1.32081659e+36	0.00000000e+00
11.40	1.12414867e+36	0.00000000e+00
11.50	9.56494580e+35	0.00000000e+00
11.60	8.13619293e+35	0.00000000e+00
11.70	6.91898343e+35	0.00000000e+00
11.80	5.88231076e+35	0.00000000e+00
11.90	4.99966032e+35	0.00000000e+00
12.00	4.24836725e+35	0.00000000e+00
12.10	3.60906527e+35	0.00000000e+00
12.20	3.06521256e+35	0.00000000e+00
12.30	2.60268508e+35	0.00000000e+00
12.40	2.20942745e+35	0.00000000e+00
12.50	1.87515361e+35	0.00000000e+00
12.60	1.59109009e+35	0.00000000e+00
12.70	1.34975607e+35	0.00000000e+00
12.80	1.14477501e+35	0.00000000e+00
12.90	9.70713365e+34	0.00000000e+00
13.00	8.22942600e+34	0.00000000e+00
13.10	6.97521095e+34	0.00000000e+00
13.20	5.91093214e+34	0.00000000e+00
13.30	5.00803031e+34	0.00000000e+00
13.40	4.24220603e+34	0.00000000e+00
13.50	3.59279005e+34	0.00000000e+00
13.60	3.04220589e+34	0.00000000e+00
13.70	2.57551108e+34	0.00000000e+00
13.80	2.18000575e+34	0.00000000e+00
13.90	1.84489886e+34	0.00000000e+00
14.00	1.56102356e+34	0.00000000e+00
14.10	1.32059480e+34	0.00000000e+00
14.20	1.11700249e+34	0.00000000e+00
14.30	9.44635645e+33	0.00000000e+00
14.40	7.98732392e+33	0.00000000e+00
14.50	6.75252464e+33	0.00000000e+00
14.60	5.70768605e+33	0.00000000e+00
14.70	4.82374204e+33	0.00000000e+00
14.80	4.07604737e+33	0.00000000e+00
14.90	3.44370988e+33	0.00000000e+00
15.00	2.90902250e+33	0.00000000e+00
15.10	2.45698087e+33	0.00000000e+00
15.20	2.07487344e+33	0.00000000e+00
15.30	1.75193313e+33	0.00000000e+00
15.40	1.47904177e+33	0.00000000e+00
15.50	1.24847906e+33	0.00000000e+00
15.60	1.05370941e+33	0.00000000e+00
15.70	8.89201338e+32	0.00000000e+00
15.80	7.50273905e+32	0.00000000e+00
15.90	6.32966746e+32	0.00000000e+00
16.00	5.33929690e+32	0.00000000e+00
16.10	4.50329258e+32	0.00000000e+00
16.20	3.79769384e+32	0.00000000e+00
16.30	3.20224226e+32	0.00000000e+00
16.40	2.69981260e+32	0.00000000e+00
16.50	2.27593040e+32	0.00000000e+00
16.60	1.91836380e+32	0.00000000e+00
16.70	1.61677767e+32	0.00000000e+00
16.80	1.36244086e+32	0.00000000e+00
16.90	1.14797838e+32	0.00000000e+00
17.00	9.67161755e+31	0.00000000e+00
17.10	8.14731519e+31	0.00000000e+00
17.20	6.86247159e+31	0.00000000e+00
17.30	5.77960093e+31	0.00000000e+00
17.40	4.86706349e+31	0.00000000e+00
17.50	4.09815736e+31	0.00000000e+00
17.60	3.45035115e+31	0.00000000e+00
17.70	2.90463511e+31	0.00000000e+00
17.80	2.44497297e+31	0.00000000e+00
17.90	2.05783847e+31	0.00000000e+00
18.00	1.73182411e+31	0.00000000e+00
18.10	1.45731053e+31	0.00000000e+00
18.20	1.22618715e+31	0.00000000e+00
18.30	1.03161650e+31	0.00000000e+00
18.40	8.67834998e+30	0.00000000e+00
18.50	7.29984933e+30	0.00000000e+00
18.60	6.13972580e+30	0.00000000e+00
18.70	5.16348452e+30	0.00000000e+00
18.80	4.34206254e+30	0.00000000e+00
18.90	3.65097638e+30	0.00000000e+00
19.00	3.06960279e+30	0.00000000e+00
19.10	2.58057208e+30	0.00000000e+00
19.20	2.16925647e+30	0.00000000e+00
19.30	1.82333861e+30	0.00000000e+00
19.40	1.53244786e+30	0.00000000e+00
19.50	1.28785343e+30	0.00000000e+00
19.60	1.08220602e+30	0.00000000e+00
19.70	9.09319765e+29	0.00000000e+00
19.80	7.63988607e+29	0.00000000e+00
19.90	6.41831598e+29	0.00000000e+00


#	f19-->o19	tau_cc (hr) = 1.29229000e-02
