name,ra_deg,dec_deg,redshift,lumdist_mpc,type,discover_date
SDSS-II SN 5858,15.547199999999998,-0.72866,,,II,2005/09/09
SDSS-II SN 5869,27.370399999999997,-0.776868,0.158377,781.358,Ia,2005/09/27
SDSS-II SN 5872,27.9956,-0.708289,,,II,2005/09/21
SDSS-II SN 5873,28.530399999999993,-0.690999,,,II,2005/09/09
SDSS-II SN 5877,311.11199999999997,0.5410611111111111,0.317,1707,Ia,2005/10/12
SDSS-II SN 5890,332.51566249999996,0.6092027777777778,0.1796,897.47,Ia,2005/10/05
SDSS-II SN 5897,38.16387499999999,-0.8040111111111111,0.368966,2036.31,Ia,2005/10/12
SDSS-II SN 5909,17.485199999999995,-1.19415,0.347576,1899.12,Ia,2005/10/12
SDSS-II SN 5917,6.036941666666666,-0.25503611111111113,0.296412,1579.35,Ia,2005/10/12
SDSS-II SN 5925,26.16258333333333,-1.1460555555555556,0.396531,2216.05,Ia,2005/09/27
SDSS-II SN 5933,34.64909999999999,-1.12543,,,II,2005/09/09
SDSS-II SN 5943,37.71309999999999,-1.20091,,,II,2005/09/25
SDSS-II SN 5959,38.05959999999999,-0.30804444444444445,0.2085,1059.6,Ia,2005/10/12
SDSS-II SN 5963,11.081041666666664,0.4795,0.2356,1215.6,Ia,2005/10/12
SDSS-II SN 5976,38.67209999999999,0.5627261111111111,0.141257,689.551,II,2005/09/25
SDSS-II SN 5978,26.162416666666665,0.9218888888888889,0.280661,1483.39,Ia,2005/10/22
SDSS-II SN 5988,20.6224,0.03378055555555556,0.177178,884.091,II,2005/10/21
SDSS-II SN 5993,29.682374999999997,0.04908333333333333,0.3767,2086.4,Ia,2005/09/27
SDSS-II SN 5995,30.917999999999996,0.1088888888888889,,,II,2005/11/07
SDSS-II SN 5999,38.385099999999994,0.11306805555555556,0.183893,921.259,II,2005/10/12
SDSS-II SN 6003,349.11099999999993,-0.071593,0.47867,2770.16,II,2005/10/01
SDSS-II SN 6055,37.90644999999999,-0.895986111111111,0.404,2265,Ia,2005/09/26
SDSS-II SN 6065,55.4019,-0.3149,,,II,2005/09/09
SDSS-II SN 6075,53.63049999999999,-0.712433,,,II,2005/09/09
SDSS-II SN 6085,338.4289999999999,0.40296111111111116,0.65,4010,Ia,2005/10/01
SDSS-II SN 6086,341.02399999999994,0.2224911111111111,,,II,2005/10/20
SDSS-II SN 6120,333.1433833333333,-0.05731388888888889,0.470141,2711.39,Ia,2005/10/11
SDSS-II SN 6121,27.00258333333333,0.3043,0.356765,1957.81,Ia,2005/10/20
SDSS-II SN 6136,307.6569999999999,0.2759311111111111,,,II,2005/09/10
SDSS-II SN 6149,339.77,-0.15621,,,II,2005/09/13
SDSS-II SN 6168,332.14899999999994,-0.9655659999999999,,,II,2005/09/03
SDSS-II SN 6197,306.554,0.8449111111111112,0.263,1377,Ia,2005/10/23
SDSS-II SN 6210,329.792,0.8371111111111111,,,Ia,2005/10/11
SDSS-II SN 6216,344.996,-0.444319,0.175564,875.194,Ia,2005/10/20
SDSS-II SN 6225,0.2874999999999999,-1.000388888888889,0.337597,1835.8,Ia,2005/10/20
SDSS-II SN 6274,33.1504,0.100901,0.207333,1052.93,Ia,2005/10/22
SDSS-II SN 6275,34.58982083333333,0.03001111111111111,0.2731,1437.7,Ia,2005/10/20
SDSS-II SN 6282,319.332,-0.489688,,,Ia,2005/10/25
SDSS-II SN 6286,328.448,-0.467386,,,II,2005/09/10
SDSS-II SN 6288,8.89706,1.14807,0.209155,1063.29,II,2005/10/20
SDSS-II SN 6289,330.06899999999996,-0.630282,0.110404,528.402,II,2005/10/21
SDSS-II SN 6291,331.977,-0.551721,,,II,2005/09/10
SDSS-II SN 6300,37.411566666666666,-0.5500944444444444,0.35812,1966.49,Ia,2005/11/13
SDSS-II SN 6314,309.053,1.24794,,,II,2005/09/10
SDSS-II SN 6326,312.01425416666666,-0.8096194444444444,0.2228,1141.4,Ia,2005/10/21
SDSS-II SN 6327,315.33099999999996,-0.827471,,,II,2005/10/21
SDSS-II SN 6332,325.96484583333324,-0.7181305555555556,0.152229,748.196,II,2005/10/21
SDSS-II SN 6333,326.691,-0.79223,,,Ia,2005/10/12
SDSS-II SN 6362,49.87429999999999,-0.92111,0.347,1895,Ia,2005/10/20
SDSS-II SN 6367,306.408,-0.861718,,,Ib/c,2005/10/01
SDSS-II SN 6433,319.065,-0.333153,0.229,1177,Ia,2005/10/12
SDSS-II SN 6438,0.29377499999999995,-0.11017,,,II,2005/09/03
SDSS-II SN 6458,7.584469999999999,-0.353902,,,II,2005/09/09
SDSS-II SN 6469,321.972,-0.170436,,,Ia,2005/11/29
SDSS-II SN 6479,320.4073041666667,0.5835583333333334,0.234,1206,Ia,2005/10/21
SDSS-II SN 6491,16.648249999999997,0.54075,0.110215,527.432,Ia,2005/10/12
SDSS-II SN 6496,311.066,0.05203694444444445,0.3088,1655.7,Ia,2005/10/21
SDSS-II SN 6501,315.15688333333327,0.13149444444444444,0.338,1838,Ia,2005/10/14
SDSS-II SN 6502,318.2369999999999,0.10009000000000001,0.114669,550.343,II,2005/10/21
SDSS-II SN 6520,344.953,0.18569999999999998,0.109067,521.546,Ib/c,2005/09/21
SDSS-II SN 6530,14.329099999999999,0.021355555555555555,0.1934,974.31,Ia,2005/10/12
SDSS-II SN 6533,322.00999999999993,0.09839444444444444,,,II,2005/09/12
SDSS-II SN 6535,325.24904583333335,0.053241666666666666,0.305949,1638.03,Ia,2005/10/21
SDSS-II SN 6556,7.015791666666666,-1.0741944444444445,0.258234,1348.84,Ia,2005/10/21
SDSS-II SN 6560,321.4466458333333,0.8497722222222223,0.273265,1438.74,Ia,2005/10/12
SDSS-II SN 6601,42.595499999999994,-0.606366,,,II,2005/09/22
SDSS-II SN 6618,41.91966666666666,0.9642,0.313,1682,Ia,2005/10/20
SDSS-II SN 6635,39.639399999999995,-1.2179300000000002,0.173804,865.509,II,2005/10/20
SDSS-II SN 6638,45.038174999999995,-1.236388888888889,0.325731,1761.11,Ia,2005/10/14
SDSS-II SN 6641,311.438,-0.22146300000000002,,,Ia,2005/10/12
SDSS-II SN 6654,322.90599999999995,-0.286286,,,Ia,2005/09/21
SDSS-II SN 6657,325.30899999999997,-0.383759,,,II,2005/09/09
SDSS-II SN 6671,313.91999999999996,-1.1076700000000002,,,II,2005/10/12
SDSS-II SN 6675,324.205,0.6162805555555555,,,II,2005/10/12
SDSS-II SN 6683,327.214,0.6125833333333333,0.508965,2981.13,Ia,2005/10/23
SDSS-II SN 6687,328.33099999999996,0.47703055555555557,0.3956,2209.9,Ia,2005/10/12
SDSS-II SN 6691,331.43999999999994,0.5625805555555556,,,II,2005/09/09
SDSS-II SN 6696,339.0793333333333,0.47925,0.2379,1234.99,Ia?,2005/10/21
SDSS-II SN 6703,325.04499999999996,-1.07981,,,II,2005/10/23
SDSS-II SN 6708,327.31199999999995,-1.25607,,,II,2005/09/09
SDSS-II SN 6709,353.9928583333333,0.6136638888888889,0.280494,1482.38,Ia,2005/10/21
SDSS-II SN 6712,354.7589999999999,0.43138888888888893,0.09184,434.18,II,2005/10/23
SDSS-II SN 6714,357.36004166666663,0.6318888888888889,0.4137,2329.6,Ia,2005/10/20
SDSS-II SN 6715,327.983,-1.25468,,,II,2005/09/12
SDSS-II SN 6743,340.8639999999999,-0.36666666666666664,0.362142,1992.33,Ia,2005/10/21
SDSS-II SN 6746,357.055,-0.39038100000000003,,,II,2005/09/09
SDSS-II SN 6753,0.09779166666666665,-0.412636,,,II,2005/09/03
SDSS-II SN 6793,331.39899999999994,-1.23194,,,II,2005/09/12
SDSS-II SN 6805,337.13699999999994,-1.1163800000000001,,,II,2005/09/09
SDSS-II SN 6807,338.06899999999996,-1.14556,0.295,1571,Ia,2005/11/02
SDSS-II SN 6809,339.155,-1.25318,,,II,2005/11/02
SDSS-II SN 6813,27.270299999999995,0.05722222222222222,0.286137,1516.61,Ib/c,2005/10/12
SDSS-II SN 6816,34.520537499999996,0.1121,0.353482,1936.8,Ia,2005/10/22
SDSS-II SN 6831,35.01123333333333,0.7214805555555556,0.211453,1076.38,Ia,2005/10/20
SDSS-II SN 6833,316.4819999999999,0.12031111111111112,0.364,2004,Ia,2005/10/21
SDSS-II SN 685,337.823,-0.8820370000000001,,,II,2005/09/03
SDSS-II SN 6851,52.104529166666666,-0.048530555555555556,0.3049,1631.6,Ia,2005/10/23
SDSS-II SN 6854,345.953,-1.12696,,,II,2005/10/12
SDSS-II SN 6861,349.432,-1.1137194444444445,0.191046,961.125,Ib/c,2005/10/21
SDSS-II SN 6873,52.543499999999995,0.7716805555555556,,,Ia,2005/10/20
SDSS-II SN 6877,52.506499999999996,0.6212500000000001,0.321,1732,Ia,2005/09/28
SDSS-II SN 6883,319.56,0.8829069444444445,,,Ia,2005/10/21
SDSS-II SN 6889,326.7199583333333,0.9095027777777778,0.166,822.8,II,2005/10/12
SDSS-II SN 6895,330.19287499999996,0.9282444444444444,0.217,1111.22,Ia,2005/10/23
SDSS-II SN 6896,330.25374166666666,1.016813888888889,0.33504,1819.65,Ia,2005/10/23
SDSS-II SN 6912,315.73241666666667,-0.6424861111111111,0.369,2037,Ia,2005/12/01
SDSS-II SN 6913,345.2498583333333,1.0366972222222224,0.381163,2115.44,Ia,2005/10/23
SDSS-II SN 6914,317.239,-0.7802222222222223,0.414257,2333.33,Ia,2005/10/23
SDSS-II SN 6934,322.59099999999995,-0.779837,,,Ia,2005/10/12
SDSS-II SN 6942,325.616,-0.724021,,,II,2005/09/09
SDSS-II SN 6956,320.74699999999996,0.09150277777777777,,,II,2005/09/12
SDSS-II SN 696,354.18,-1.02044,,,Ia,2005/09/03
SDSS-II SN 6973,322.8069999999999,0.06458333333333334,,,II,2005/10/12
SDSS-II SN 6974,323.05699999999996,0.13259194444444444,,,II,2005/10/23
SDSS-II SN 6987,329.36799999999994,0.06944444444444445,0.2943,1566.4,Ia,2005/10/21
SDSS-II SN 6992,332.605,0.00075,,,II,2005/09/03
SDSS-II SN 7003,33.7291,-0.853357,,,II,2005/09/13
SDSS-II SN 7017,31.365333333333336,-0.4979166666666667,0.2684,1409.5,Ia,2005/10/20
SDSS-II SN 7024,326.222,-0.8202,0.339001,1844.68,Ia,2005/10/21
SDSS-II SN 703,336.21792083333327,0.650725,0.337,1832,Ia,2005/09/03
SDSS-II SN 7039,339.6599999999999,0.10331305555555556,,,II,2005/10/12
SDSS-II SN 7051,358.542,0.025027777777777777,0.333049,1807.1,Ia,2005/10/12
SDSS-II SN 7056,2.3460916666666662,0.13663694444444444,0.294304,1566.44,Ia,2005/10/21
SDSS-II SN 706,355.7049999999999,-1.01529,,,II,2005/09/03
SDSS-II SN 7067,32.85999999999999,0.2584438888888889,0.137359,668.883,II,2005/10/01
SDSS-II SN 7073,36.340799999999994,0.252499,,,Ia,2005/10/14
SDSS-II SN 7092,316.2804916666666,1.2205083333333335,0.2254,1156.4,Ia,2005/10/25
SDSS-II SN 7099,342.88820833333335,1.1673611111111113,0.218886,1118.91,Ia,2005/10/20
SDSS-II SN 7116,305.24699999999996,-0.022206,,,II,2005/09/10
SDSS-II SN 7119,315.989,-0.070343,,,Ia,2005/10/25
SDSS-II SN 7121,316.32099999999997,-0.06092,0.2545,1326.7,Ia,2005/10/25
SDSS-II SN 7123,321.991,-0.033481,,,II,2005/10/25
SDSS-II SN 7127,16.357099999999996,1.16403,,,Ia,2005/10/20
SDSS-II SN 714,347.36899999999997,0.661775,,,II,2005/09/03
SDSS-II SN 716,350.93299999999994,0.6282569444444445,0.324,1750,II,2005/09/03
SDSS-II SN 7167,306.17499999999995,0.368905,,,II,2005/10/25
SDSS-II SN 7194,37.16079166666666,-0.4693333333333333,0.364341,2006.48,Ia,2005/10/14
SDSS-II SN 7195,37.24370833333333,-0.5335555555555556,0.362359,1993.72,Ia,2005/10/30
SDSS-II SN 7205,44.10720833333333,0.6950555555555555,0.315,1694,Ia,2005/10/20
SDSS-II SN 7231,55.42679999999999,-0.156335,,,II,2005/10/01
SDSS-II SN 7233,304.847,-0.289944,,,II,2005/09/12
SDSS-II SN 7234,305.361,-0.331148,,,II,2005/09/12
SDSS-II SN 7248,332.84399999999994,0.5382819444444444,0.12622,610.311,II,2005/11/02
SDSS-II SN 7251,335.96199999999993,0.5764430555555555,,,II,2005/10/23
SDSS-II SN 7258,321.22997499999997,-0.998975,0.2546,1327.3,Ia,2005/10/25
SDSS-II SN 7281,310.11499999999995,-1.2282600000000001,,,II,2005/09/12
SDSS-II SN 7304,24.83595833333333,-0.6561194444444445,0.256,1336,Ia,2005/10/21
SDSS-II SN 7306,25.5373,-0.721695,0.11192,536.188,II,2005/10/26
SDSS-II SN 7317,311.193,-0.268845,,,II,2005/09/12
SDSS-II SN 7339,353.565,-0.8164680000000001,0.307303,1646.4,II,2005/09/09
SDSS-II SN 735,7.96331,0.8012020000000001,0.190858,960.073,Ia,2005/09/03
SDSS-II SN 7357,321.6360041666666,-0.3625972222222222,0.392,2186,Ia,2005/10/21
SDSS-II SN 7365,352.31699999999995,0.5798055555555556,0.393925,2198.92,Ia,2005/09/23
SDSS-II SN 7372,327.5319999999999,-0.249811,,,II,2005/09/09
SDSS-II SN 7373,352.80490416666663,0.5883055555555556,0.2799,1478.8,Ia,2005/10/28
SDSS-II SN 7374,353.01275,0.6202722222222222,0.345,1883,Ia,2005/10/23
SDSS-II SN 7390,5.180629999999999,0.47729805555555554,0.370926,2048.99,II,2005/10/12
SDSS-II SN 7404,9.644919999999997,0.600841,0.289015,1534.13,II,2005/10/26
SDSS-II SN 7406,11.272099999999998,0.434452,,,II,2005/09/09
SDSS-II SN 7412,14.837399999999997,0.5165738888888889,0.374888,2074.65,II,2005/10/21
SDSS-II SN 7413,15.045379166666663,0.47471944444444447,0.372,2056,Ia,2005/09/09
SDSS-II SN 7416,315.092,-0.815656,,,II,2005/09/12
SDSS-II SN 7417,15.6154,0.5616450000000001,0.355927,1952.44,II,2005/10/12
SDSS-II SN 7444,27.70295,0.4298277777777778,0.2499,1299.5,Ia,2005/10/26
SDSS-II SN 7446,320.57499999999993,-0.751539,,,II,2005/09/21
SDSS-II SN 7457,350.90315,-0.3721805555555555,0.254504,1326.71,Ia,2005/11/02
SDSS-II SN 7467,0.25280199999999997,-0.332194,,,II,2005/10/12
SDSS-II SN 7479,7.225808333333332,-0.40948055555555557,0.227416,1168.08,Ia,2005/10/31
SDSS-II SN 7480,7.248069999999999,-0.365853,0.385725,2145.2,II,2005/10/12
SDSS-II SN 7484,8.891791666666666,-0.22178900000000001,,,II,2005/09/09
SDSS-II SN 7494,15.483499999999998,-0.39918600000000004,,,II,2005/09/14
SDSS-II SN 7499,19.855925,-0.2358388888888889,0.352531,1930.72,Ia,2005/10/12
SDSS-II SN 7500,21.7883,-0.35317699999999996,,,II,2005/09/14
SDSS-II SN 7501,22.729899999999997,-0.38426400000000005,,,II,2005/09/09
SDSS-II SN 7502,23.134916666666662,-0.36880555555555555,0.449808,2572.4,Ia,2005/10/12
SDSS-II SN 7511,318.92199999999997,-1.07266,,,II,2005/09/12
SDSS-II SN 7515,321.20899999999995,-1.11644,,,II,2005/09/12
SDSS-II SN 7525,333.33399999999995,-1.07696,,,II,2005/09/12
SDSS-II SN 7527,335.256425,-1.2041388888888889,0.237,1224,Ia,2005/10/26
SDSS-II SN 7539,341.88,-1.12705,,,II,2005/09/23
SDSS-II SN 7548,313.316,0.935861,,,II,2005/09/12
SDSS-II SN 7550,321.69399999999996,1.05089,0.16237,803.011,Ia,2005/10/26
SDSS-II SN 7556,328.5129999999999,0.9056194444444444,,,II,2005/10/23
SDSS-II SN 7575,336.23299999999995,0.9998288888888889,,,II,2005/10/21
SDSS-II SN 7594,344.65099999999995,0.8992730555555555,,,Ia,2005/09/21
SDSS-II SN 7600,347.614,-1.107688888888889,0.188077,944.544,Ia,2005/10/28
SDSS-II SN 7611,355.34799999999996,-1.19123,,,Ia,2005/10/12
SDSS-II SN 7624,23.4419,-1.16166,,,II,2005/09/09
SDSS-II SN 7634,320.0539999999999,0.19455499999999998,,,II,2005/09/21
SDSS-II SN 7636,320.855125,0.118825,0.396,2213,Ia,2005/10/26
SDSS-II SN 764,17.852999999999998,-0.898983,0.187068,938.92,II,2005/09/03
SDSS-II SN 7643,325.29299999999995,0.20150800000000002,,,II,2005/10/23
SDSS-II SN 7644,353.9350416666666,0.8683388888888889,0.3102,1664.3,Ia,2005/11/23
SDSS-II SN 7647,358.38312499999995,1.0420277777777778,0.38666,2151.31,Ia,2005/10/20
SDSS-II SN 765,30.383499999999998,0.6425711111111111,0.261047,1365.58,II,2005/09/03
SDSS-II SN 7654,2.4724874999999997,0.9645416666666666,0.388,2160,Ia,2005/09/14
SDSS-II SN 7656,7.754908333333334,1.01075,0.387152,2154.53,Ia,2005/10/21
SDSS-II SN 766,335.74899999999997,0.301659,,,II,2005/10/20
SDSS-II SN 7663,13.190841666666666,0.9254388888888888,0.488121,2835.61,Ia,2005/10/26
SDSS-II SN 7670,44.001400000000004,-1.25708,,,II,2005/09/09
SDSS-II SN 7676,23.888099999999998,0.9474630555555555,,,II,2005/09/09
SDSS-II SN 7699,6.238720833333333,-1.2156972222222222,0.406559,2282.24,Ia,2005/10/21
SDSS-II SN 7701,6.516983333333332,-1.2287444444444446,0.3613,1986.9,Ia,2005/10/26
SDSS-II SN 7706,8.76356,-1.16305,,,II,2005/09/09
SDSS-II SN 7707,8.779869999999999,-1.18961,0.21167,1077.62,Ia,2005/10/21
SDSS-II SN 7711,10.940599999999998,-1.2265700000000002,,,II,2005/09/14
SDSS-II SN 7712,10.959874999999998,-1.2408333333333335,0.426,2412,Ia,2005/10/26
SDSS-II SN 7713,11.661599999999998,-1.256,0.325,1757,Ia,2005/10/26
SDSS-II SN 7717,14.440499999999998,-1.2323333333333335,0.332633,1804.48,Ia,2005/10/26
SDSS-II SN 7719,15.674100000000001,-1.15367,,,II,2005/10/26
SDSS-II SN 772,32.3152,0.7651511111111111,0.210315,1069.89,II,2005/09/03
SDSS-II SN 7720,16.8015,-1.1148200000000001,,,,2005/11/05
SDSS-II SN 7725,337.722,-0.706229,,,Ia,2005/10/23
SDSS-II SN 773,24.6283,-0.86278,,,Ia,2005/09/03
SDSS-II SN 7734,309.142,0.6958919444444445,,,II,2005/10/06
SDSS-II SN 7736,327.753,0.118043,0.153,752.3,Ia,2005/10/23
SDSS-II SN 7762,341.39399999999995,0.14441305555555556,0.386,2147,Ia,2005/10/23
SDSS-II SN 7780,310.217,-0.08545699999999999,,,Ia,2005/10/27
SDSS-II SN 779,26.673749999999995,-1.0205833333333332,0.2377,1227.9,Ia,2005/09/15
SDSS-II SN 7794,5.508899999999999,0.07490277777777778,,,Ia,2005/10/26
SDSS-II SN 7802,345.57612083333333,0.729175,0.407556,2288.84,Ia,2005/10/27
SDSS-II SN 7803,346.08644999999996,0.6904888888888889,0.382,2121,II,2005/10/20
SDSS-II SN 7804,42.4544125,0.9872888888888889,0.154,757.7,Ia,2005/10/21
SDSS-II SN 7822,348.748,-0.00721,0.642,3946,Ia,2005/10/20
SDSS-II SN 7824,348.8130583333333,-0.08079166666666666,0.2871,1522.5,Ia,2005/10/27
SDSS-II SN 7835,1.4582399999999998,-0.080553,0.156922,773.49,Ia,2005/10/20
SDSS-II SN 7836,1.7933699999999997,-0.068387,,,II,2005/09/22
SDSS-II SN 7839,9.426449999999999,-0.068946,,,II,2005/10/20
SDSS-II SN 7840,9.96577,-0.11457300000000001,,,II,2005/09/13
SDSS-II SN 7851,2.1657708333333328,0.70124,0.571324,3425.78,II,2005/10/20
SDSS-II SN 7852,4.366769999999999,0.6804488888888889,,,II,2005/09/10
SDSS-II SN 7855,10.0019,0.7356809999999999,,,II,2005/09/03
SDSS-II SN 7864,46.808299999999996,0.05812777777777778,,,II,2005/10/25
SDSS-II SN 7882,17.054262499999997,0.17330555555555555,0.335924,1825.23,Ia,2005/10/21
SDSS-II SN 7884,21.76743333333333,0.12346944444444445,0.441372,2515.21,Ia,2005/10/12
SDSS-II SN 789,44.0223,0.7647769444444444,,,II,2005/09/03
SDSS-II SN 7907,2.6579399999999995,-0.891192,,,II,2005/09/15
SDSS-II SN 7913,11.176099999999998,-0.857414,,,II,2005/09/03
SDSS-II SN 7923,37.009899999999995,-1.02644,,,Ib/c,2005/10/23
SDSS-II SN 7939,27.495599999999996,1.20044,0.142024,693.628,Ia,2005/10/30
SDSS-II SN 7954,332.6770041666666,0.347775,0.2553,1331.4,Ia,2005/11/03
SDSS-II SN 7978,50.7108,0.2729419444444444,0.118381,569.528,II,2005/10/25
SDSS-II SN 798,47.655699999999996,0.8050030555555556,,,II,2005/09/03
SDSS-II SN 7983,326.005,-0.487076,,,II,2005/09/10
SDSS-II SN 7985,332.22499999999997,-0.504883,,,II,2005/09/03
SDSS-II SN 7986,332.621,-0.43756,0.406,2279,Ia,2005/10/20
SDSS-II SN 799,340.49899999999997,0.3595630555555555,0.147804,724.461,II,2005/09/03
SDSS-II SN 8004,347.52849999999995,-0.5579777777777778,0.351569,1924.57,Ia,2005/10/27
SDSS-II SN 801,340.5539999999999,0.2552919444444444,,,II,2005/09/03
SDSS-II SN 8018,356.61499999999995,-0.5316110000000001,0.19078,959.637,II,2005/10/25
SDSS-II SN 8024,6.797459999999999,-0.459517,,,II,2005/10/20
SDSS-II SN 8025,10.520799999999998,-0.5225470000000001,,,II,2005/09/24
SDSS-II SN 8032,52.081199999999995,0.9382819444444445,,,II,2005/11/05
SDSS-II SN 8053,35.750499999999995,-0.822815,0.245,1271,Ia,2005/10/22
SDSS-II SN 8058,49.52319999999999,-0.82411,,,II,2005/09/09
SDSS-II SN 8062,347.9769958333333,0.07706944444444444,0.554141,3301.91,Ia,2005/10/21
SDSS-II SN 8086,32.0864,0.02785277777777778,0.051919,238.767,Ib/c,2005/10/12
SDSS-II SN 8087,32.40749999999999,0.09509166666666666,0.317036,1706.79,II,2005/09/09
SDSS-II SN 8089,42.48929999999999,0.07535,0.186136,933.73,II,2005/10/20
SDSS-II SN 8092,50.15119166666666,0.0939611111111111,0.329,1782,Ia,2005/10/14
SDSS-II SN 8100,46.608799999999995,-0.29551499999999997,,,II,2005/11/13
SDSS-II SN 8114,352.2166333333333,0.2284138888888889,0.3718,2054.6,Ia,2005/10/20
SDSS-II SN 8127,1.0057999999999998,0.26963055555555554,,,II,2005/10/20
SDSS-II SN 8128,8.159366666666665,-0.8229638888888888,0.439722,2504.06,Ia,2005/10/21
SDSS-II SN 8138,11.466583333333332,0.37805555555555553,0.397867,2224.84,Ia,2005/10/30
SDSS-II SN 8160,33.76529166666666,-1.1005,0.408152,2292.79,Ia,2005/10/20
SDSS-II SN 8165,50.225291666666664,-1.109388888888889,0.319,1719,Ia,2005/10/26
SDSS-II SN 8190,310.93199999999996,-0.970759,,,II,2005/09/22
SDSS-II SN 8196,333.04299999999995,-0.9115300000000001,0.080016,375.261,Ib/c,2005/10/30
SDSS-II SN 821,57.31419999999999,0.7683390000000001,,,II,2005/09/22
SDSS-II SN 8216,331.2694874999999,-0.05219722222222223,0.291349,1548.37,Ia,2005/10/30
SDSS-II SN 822,40.560775,-0.8621583333333334,0.237556,1227.02,Ia,2005/09/03
SDSS-II SN 8226,334.81725416666666,0.7492,0.429,2432,Ia,2005/10/20
SDSS-II SN 8236,342.182,0.8073611111111112,0.193779,976.43,II,2005/10/27
SDSS-II SN 8252,349.8193208333333,0.7238027777777778,0.536,3172,Ia,2005/10/20
SDSS-II SN 8254,351.16399999999993,0.8199722222222222,0.189,949.7,Ia,2005/11/03
SDSS-II SN 8259,33.6423,1.16071,0.446857,2552.37,II,2005/11/24
SDSS-II SN 8264,357.53899999999993,0.8200969444444445,0.237519,1226.8,Ia,2005/11/03
SDSS-II SN 8269,39.6224,1.2139199999999999,,,Ia,2005/10/01
SDSS-II SN 8276,46.92249999999999,1.25402,0.472,2724,Ia,2005/10/26
SDSS-II SN 8280,8.573158333333332,0.795561111111111,0.184833,926.482,Ia,2005/10/27
SDSS-II SN 8290,55.485099999999996,1.1678000000000002,0.318,1713,Ia,2005/11/09
SDSS-II SN 8297,24.974558333333327,0.6915472222222222,0.255,1330,Ia,2005/10/23
SDSS-II SN 8303,30.85759999999999,0.674225,,,II,2005/09/24
SDSS-II SN 8307,36.604529166666666,0.7906444444444445,0.43608,2479.48,Ia,2005/10/23
SDSS-II SN 831,44.68659999999999,-0.9531689999999999,,,II,2005/09/26
SDSS-II SN 8323,49.48609999999999,0.7054311111111111,,,Ia,2005/09/15
SDSS-II SN 8327,52.242399999999996,0.676611111111111,0.54,3200,Ia,2005/10/23
SDSS-II SN 8351,12.112416666666666,1.2541111111111112,0.381125,2115.2,Ia,2005/10/23
SDSS-II SN 8356,18.034999999999997,1.10671,,,II,2005/09/03
SDSS-II SN 8378,331.653,1.12262,,,II,2005/09/03
SDSS-II SN 840,47.89609999999999,-0.975838,,,II,2005/09/03
SDSS-II SN 841,48.495999999999995,-1.01002,0.2991,1595.8,Ia,2005/09/03
SDSS-II SN 8411,307.0349999999999,1.1640899999999998,,,II,2005/09/10
SDSS-II SN 8420,14.326599999999997,-0.9973489999999999,,,II,2005/09/26
SDSS-II SN 8421,14.517999999999999,-0.9341388888888889,0.479268,2774.29,Ia,2005/11/01
SDSS-II SN 8432,33.853699999999996,-0.944405,,,II,2005/09/13
SDSS-II SN 8454,47.107699999999994,-0.853997,,,II,2005/09/03
SDSS-II SN 8457,49.819399999999995,-0.838535,0.572,3431,II,2005/09/28
SDSS-II SN 8467,350.94999999999993,-0.143568,,,II,2005/11/06
SDSS-II SN 8489,318.45099999999996,-0.734765,,,Ia,2005/10/23
SDSS-II SN 850,53.22239999999999,-0.961283,,,II,2005/09/03
SDSS-II SN 8513,304.54099999999994,-0.583278,,,Ia,2005/10/25
SDSS-II SN 8524,322.347,0.945235,,,II,2005/09/09
SDSS-II SN 8555,2.9155999999999995,-0.41503333333333337,0.1977,998.46,Ia,2005/10/30
SDSS-II SN 8561,2.54478,-0.162013,,,II,2005/09/10
SDSS-II SN 8569,28.111799999999995,-0.17141599999999999,0.08048,377.56,II,2005/10/30
SDSS-II SN 8570,30.717699999999994,-0.034816,,,II,2005/09/13
