event_name,RA_deg,Dec_deg,detection_date_utc,distance_mpc,redshift,Type,fluence_j_m2,notes
AT2020pdm,193.353033,-25.457667,2020/05/22,,,Candidate,,AT2020pdm.json
AT2020pdn,215.117171,-16.674442,2020/05/19,,,Candidate,,AT2020pdn.json
AT2020pdo,221.558117,23.079856,2020/05/23,,,Candidate,,AT2020pdo.json
AT2020pdp,250.851212,26.275961,2020/05/23,,,Candidate,,AT2020pdp.json
AT2020pdq,211.447725,-9.723156,2020/06/10,,,Candidate,,AT2020pdq.json
AT2020pdr,212.571712,-12.496769,2020/06/10,,,Candidate,,AT2020pdr.json
AT2020pds,208.675796,-12.740653,2020/06/10,,,Candidate,,AT2020pds.json
AT2020pdt,212.195421,-15.416069,2020/06/10,,,Candidate,,AT2020pdt.json
AT2020pdu,238.436675,-8.65395,2020/06/11,,,Candidate,,AT2020pdu.json
AT2020pdv,243.509171,0.420817,2020/05/21,,,Candidate,,AT2020pdv.json
AT2020pdw,313.765575,-26.251264,2020/05/31,,,Candidate,,AT2020pdw.json
AT2020pdx,353.035258,2.238333,2020/06/01,,,Candidate,,AT2020pdx.json
AT2020pdy,211.516717,-2.156239,2020/06/09,,,Candidate,,AT2020pdy.json
AT2020pdz,232.796812,26.108044,2020/06/16,,,Candidate,,AT2020pdz.json
AT2020pe,190.393583,8.03115,2020/01/05,,,Candidate,,AT2020pe.json
AT2020pea,327.892233,-22.881267,2020/06/15,,,Candidate,,AT2020pea.json
AT2020peb,223.499296,-17.844592,2020/06/15,,,Candidate,,AT2020peb.json
AT2020pec,234.557058,7.374106,2020/06/15,,,Candidate,,AT2020pec.json
AT2020ped,234.416908,32.1023,2020/06/16,,,Candidate,,AT2020ped.json
AT2020pee,323.696862,-21.102008,2020/06/15,,,Candidate,,AT2020pee.json
AT2020pef,240.349858,9.918631,2020/06/15,,,Candidate,,AT2020pef.json
AT2020peg,324.755925,-17.749644,2020/06/15,,,Candidate,,AT2020peg.json
AT2020peh,238.21315,-25.679917,2020/06/14,,,Candidate,,AT2020peh.json
AT2020pei,326.840408,-21.232308,2020/06/15,,,Candidate,,AT2020pei.json
AT2020pej,325.205029,-19.462436,2020/06/15,,,Candidate,,AT2020pej.json
AT2020pek,291.4803,-26.279553,2020/06/15,,,Candidate,,AT2020pek.json
AT2020pel,228.548862,28.252967,2020/06/16,,,Candidate,,AT2020pel.json
AT2020pem,198.488154,-8.959036,2020/06/17,,,Candidate,,AT2020pem.json
AT2020pen,195.661104,-9.930706,2020/06/17,,,Candidate,,AT2020pen.json
AT2020peo,202.473642,-8.011556,2020/06/17,,,Candidate,,AT2020peo.json
AT2020pep,251.601,-0.893658,2020/06/13,,,Candidate,,AT2020pep.json
AT2020peq,195.074446,-12.090303,2020/06/17,,,Candidate,,AT2020peq.json
AT2020per,332.548271,-22.542361,2020/06/16,,,Candidate,,AT2020per.json
AT2020pes,208.481071,-14.462906,2020/06/17,,,Candidate,,AT2020pes.json
AT2020pet,313.740404,-24.306919,2020/06/15,,,Candidate,,AT2020pet.json
AT2020peu,286.033488,-25.235161,2020/06/15,,,Candidate,,AT2020peu.json
AT2020pev,224.757029,32.140833,2020/05/25,,,Candidate,,AT2020pev.json
AT2020pew,237.269596,14.078875,2020/06/13,,,Candidate,,AT2020pew.json
AT2020pex,340.827608,-19.234111,2020/06/16,,,Candidate,,AT2020pex.json
AT2020pey,208.466029,-13.809314,2020/06/17,,,Candidate,,AT2020pey.json
AT2020pez,315.677196,-17.329219,2020/06/20,,,Candidate,,AT2020pez.json
AT2020pfa,308.897875,-0.458164,2020/06/19,,,Candidate,,AT2020pfa.json
AT2020pfc,311.317979,-16.474383,2020/06/17,,,Candidate,,AT2020pfc.json
AT2020pfd,248.468829,5.823556,2020/06/17,,,Candidate,,AT2020pfd.json
AT2020pfe,305.640079,-21.957292,2020/06/17,,,Candidate,,AT2020pfe.json
AT2020pff,202.321883,10.520603,2020/06/20,,,Candidate,,AT2020pff.json
AT2020pfg,230.364004,23.039408,2020/06/19,,,Candidate,,AT2020pfg.json
AT2020pfh,231.759079,-22.197669,2020/06/22,,,Candidate,,AT2020pfh.json
AT2020pfi,231.504671,19.335569,2020/06/22,,,Candidate,,AT2020pfi.json
AT2020pfj,232.096121,22.531178,2020/06/22,,,Candidate,,AT2020pfj.json
AT2020pfk,336.885483,14.461722,2020/06/22,,,Candidate,,AT2020pfk.json
AT2020pfl,220.856317,-16.857233,2020/06/23,,,Candidate,,AT2020pfl.json
AT2020pfm,345.316458,13.049494,2020/06/22,,,Candidate,,AT2020pfm.json
AT2020pfn,226.743092,7.744192,2020/06/21,,,Candidate,,AT2020pfn.json
AT2020pfo,238.062438,-23.336269,2020/06/21,,,Candidate,,AT2020pfo.json
AT2020pfp,227.272487,16.557853,2020/06/21,,,Candidate,,AT2020pfp.json
AT2020pfq,226.7598,-22.058933,2020/06/22,,,Candidate,,AT2020pfq.json
AT2020pfr,244.2283,25.771742,2020/06/24,,,Candidate,,AT2020pfr.json
AT2020pfs,247.254538,33.002233,2020/06/24,,,Candidate,,AT2020pfs.json
AT2020pft,240.448504,32.303772,2020/06/24,,,Candidate,,AT2020pft.json
AT2020pfu,214.352633,-17.184131,2020/06/23,,,Candidate,,AT2020pfu.json
AT2020pfv,212.432271,-16.292411,2020/06/10,,,Candidate,,AT2020pfv.json
AT2020pfw,339.244458,8.604172,2020/06/22,,,Candidate,,AT2020pfw.json
AT2020pfx,224.919737,28.979039,2020/06/23,,,Candidate,,AT2020pfx.json
AT2020pfy,240.775617,33.626858,2020/06/24,,,Candidate,,AT2020pfy.json
AT2020pfz,341.278662,8.171722,2020/06/22,,,Candidate,,AT2020pfz.json
AT2020pg,192.133942,6.993083,2020/01/05,,,Candidate,,AT2020pg.json
AT2020pga,246.955383,25.247406,2020/06/24,,,Candidate,,AT2020pga.json
AT2020pgb,220.709633,-12.354108,2020/05/13,,,Candidate,,AT2020pgb.json
AT2020pgc,237.717888,33.447111,2020/06/28,,,Candidate,,AT2020pgc.json
AT2020pgd,337.719112,-24.389928,2020/06/28,,,Candidate,,AT2020pgd.json
AT2020pge,325.278342,1.52395,2020/06/27,,,Candidate,,AT2020pge.json
AT2020pgf,339.438754,-26.373797,2020/06/28,,,Candidate,,AT2020pgf.json
AT2020pgg,318.122708,3.150678,2020/06/27,,,Candidate,,AT2020pgg.json
AT2020pgh,263.554108,51.161394,2020/06/07,,,Candidate,,AT2020pgh.json
AT2020pgi,317.438887,-20.767614,2020/06/27,,,Candidate,,AT2020pgi.json
AT2020pgj,270.812092,83.766692,2020/06/10,,,Candidate,,AT2020pgj.json
AT2020pgk,329.243404,-22.4318,2020/06/27,,,Candidate,,AT2020pgk.json
AT2020pgl,343.668779,-26.728314,2020/06/28,,,Candidate,,AT2020pgl.json
AT2020pgm,319.634212,6.044975,2020/06/27,,,Candidate,,AT2020pgm.json
AT2020pgn,337.2795,-24.704853,2020/06/28,,,Candidate,,AT2020pgn.json
AT2020pgo,326.9984,-11.263211,2020/06/29,,,Candidate,,AT2020pgo.json
AT2020pgp,323.190796,-15.636594,2020/06/29,,,Candidate,,AT2020pgp.json
AT2020pgq,329.128242,-9.802186,2020/06/29,,,Candidate,,AT2020pgq.json
AT2020pgr,336.989421,-2.532372,2020/06/23,,,Candidate,,AT2020pgr.json
AT2020pgs,270.567129,66.658869,2020/06/30,,,Candidate,,AT2020pgs.json
AT2020pgt,323.538271,-14.979128,2020/06/29,,,Candidate,,AT2020pgt.json
AT2020pgu,253.850433,42.26,2020/06/30,,,Candidate,,AT2020pgu.json
AT2020pgv,32.482654,18.0918,2020/06/28,,,Candidate,,AT2020pgv.json
AT2020pgw,31.040033,17.488794,2020/06/28,,,Candidate,,AT2020pgw.json
AT2020pgx,29.511717,1.343694,2020/07/02,,,Candidate,,AT2020pgx.json
AT2020pgy,27.082767,8.340958,2020/07/02,,,Candidate,,AT2020pgy.json
AT2020pgz,39.858558,42.747122,2020/07/06,,,Candidate,,AT2020pgz.json
AT2020ph,193.529904,34.413992,2020/01/05,,,Candidate,,AT2020ph.json
AT2020pha,243.117829,74.376136,2020/07/08,,,Candidate,,AT2020pha.json
AT2020phb,38.844604,41.224953,2020/07/06,,,Candidate,,AT2020phb.json
AT2020phc,325.653204,-15.448786,2020/06/29,,,Candidate,,AT2020phc.json
AT2020phd,335.950725,-19.616686,2020/06/30,,,Candidate,,AT2020phd.json
AT2020phe,332.604546,-7.464208,2020/06/30,,,Candidate,,AT2020phe.json
AT2020phf,333.743121,-19.183567,2020/06/30,,,Candidate,,AT2020phf.json
AT2020phg,204.573762,49.164842,2020/07/02,,,Candidate,,AT2020phg.json
AT2020phh,251.370808,15.421292,2020/07/13,,,Candidate,,AT2020phh.json
AT2020phi,240.835204,15.789933,2020/07/13,,,Candidate,,AT2020phi.json
AT2020phj,246.039592,14.842072,2020/07/13,,,Candidate,,AT2020phj.json
AT2020phk,252.312587,-0.550225,2020/07/13,,,Candidate,,AT2020phk.json
AT2020phl,248.341975,15.088078,2020/07/13,,,Candidate,,AT2020phl.json
AT2020phm,243.408683,-7.842975,2020/07/10,,,Candidate,,AT2020phm.json
AT2020phn,241.185183,-6.544706,2020/07/13,,,Candidate,,AT2020phn.json
AT2020pho,240.520592,-18.459917,2020/07/09,,,Candidate,,AT2020pho.json
AT2020php,254.205646,-3.792039,2020/07/10,,,Candidate,,AT2020php.json
AT2020phq,241.892125,9.080164,2020/07/13,,,Candidate,,AT2020phq.json
AT2020phr,319.458829,-9.045164,2020/07/12,,,Candidate,,AT2020phr.json
AT2020phs,247.830412,-0.675539,2020/07/13,,,Candidate,,AT2020phs.json
AT2020pht,240.777829,11.959008,2020/07/13,,,Candidate,,AT2020pht.json
AT2020phu,254.908717,14.753503,2020/07/13,,,Candidate,,AT2020phu.json
AT2020phv,248.770933,-4.22605,2020/07/10,,,Candidate,,AT2020phv.json
AT2020phw,240.4115,9.646397,2020/07/13,,,Candidate,,AT2020phw.json
AT2020phx,240.248229,-3.040117,2020/07/13,,,Candidate,,AT2020phx.json
AT2020phy,248.545438,12.727206,2020/05/03,,,Candidate,,AT2020phy.json
AT2020phz,247.979683,25.562264,2020/05/02,,,Candidate,,AT2020phz.json
AT2020pi,227.191421,33.012447,2020/01/02,,,Candidate,,AT2020pi.json
AT2020pia,223.341754,-0.968311,2020/04/29,,,Candidate,,AT2020pia.json
AT2020pib,216.367633,-16.940033,2020/04/28,,,Candidate,,AT2020pib.json
AT2020pic,220.91495,18.05525,2020/04/21,,,Candidate,,AT2020pic.json
AT2020pid,255.149392,-5.597103,2020/04/20,,,Candidate,,AT2020pid.json
AT2020pie,254.824079,0.600497,2020/04/19,,,Candidate,,AT2020pie.json
AT2020pif,153.882958,-11.466156,2020/04/20,,,Candidate,,AT2020pif.json
AT2020pig,187.151979,-4.513097,2020/04/20,,,Candidate,,AT2020pig.json
AT2020pih,158.0979,-15.779794,2020/04/20,,,Candidate,,AT2020pih.json
AT2020pii,206.306062,-13.717206,2020/04/19,,,Candidate,,AT2020pii.json
AT2020pij,243.804879,29.196281,2020/04/18,,,Candidate,,AT2020pij.json
AT2020pik,134.117608,6.802408,2020/04/18,,,Candidate,,AT2020pik.json
AT2020pil,126.883371,2.489025,2020/04/18,,,Candidate,,AT2020pil.json
AT2020pim,202.757829,7.294781,2020/04/16,,,Candidate,,AT2020pim.json
AT2020pin,196.088171,4.498686,2020/04/16,,,Candidate,,AT2020pin.json
AT2020pio,171.534842,25.458719,2020/04/16,,,Candidate,,AT2020pio.json
AT2020pip,193.289112,3.348239,2020/07/11,,,Candidate,,AT2020pip.json
AT2020piq,294.833342,78.606856,2020/07/14,280.0,0.06,Candidate,1.066021,AT2020piq.json
AT2020pis,196.109196,54.262406,2020/07/14,297.169,0.064067,Candidate,0.9464,AT2020pis.json
AT2020pit,332.879492,83.111347,2020/07/14,,,Candidate,,AT2020pit.json
AT2020piv,322.190467,1.770153,2020/07/14,440.0,0.093,Candidate,0.431694,AT2020piv.json
AT2020piw,317.103242,19.844989,2020/07/14,,,Candidate,,AT2020piw.json
AT2020pix,238.502954,28.172633,2020/07/14,440.0,0.093,Candidate,0.431694,AT2020pix.json
AT2020piy,195.307321,-12.108444,2020/06/26,,,Candidate,,AT2020piy.json
AT2020piz,340.693562,-25.253242,2020/07/13,,,Candidate,,AT2020piz.json
AT2020pja,199.046462,43.712875,2020/07/14,,,Candidate,,AT2020pja.json
AT2020pjc,228.882308,6.368661,2020/07/13,159.34,0.035071,Candidate,3.29179,AT2020pjc.json
AT2020pjd,11.711579,-36.284803,2020/07/13,,,Candidate,,AT2020pjd.json
AT2020pjf,196.195683,-32.010222,2020/07/09,,,Candidate,,AT2020pjf.json
AT2020pjg,192.048817,34.05305,2020/07/09,,,Candidate,,AT2020pjg.json
AT2020pji,218.910242,23.006978,2020/07/12,,,Candidate,,AT2020pji.json
AT2020pjr,247.231312,7.591283,2020/07/13,,,Candidate,,AT2020pjr.json
AT2020pjy,350.688421,-17.648653,2020/07/12,,,Candidate,,AT2020pjy.json
AT2020pjz,339.639292,-16.320731,2020/07/12,,,Candidate,,AT2020pjz.json
AT2020pk,227.406787,52.546197,2020/01/02,,,Candidate,,AT2020pk.json
AT2020pka,339.739592,-5.655778,2020/07/12,,,Candidate,,AT2020pka.json
AT2020pkb,323.006821,14.308614,2020/07/13,,,Candidate,,AT2020pkb.json
AT2020pkc,265.457129,25.633156,2020/07/13,,,Candidate,,AT2020pkc.json
AT2020pkd,255.694596,1.459914,2020/06/13,,,Candidate,,AT2020pkd.json
AT2020pke,323.626329,15.680178,2020/07/12,,,Candidate,,AT2020pke.json
AT2020pkf,246.356488,2.644225,2020/07/13,,,Candidate,,AT2020pkf.json
AT2020pkg,288.425196,44.814769,2020/07/12,,,Candidate,,AT2020pkg.json
AT2020pkh,246.703712,7.302639,2020/07/13,,,Candidate,,AT2020pkh.json
AT2020pkl,358.213942,-17.077347,2020/07/14,,,Candidate,,AT2020pkl.json
AT2020pkm,340.891046,4.152275,2020/07/15,,,Candidate,,AT2020pkm.json
AT2020pkn,282.765625,-77.344778,2020/07/08,,,Candidate,,AT2020pkn.json
AT2020pko,10.718217,3.254589,2020/07/15,1006.0,0.199,Candidate,0.082582,AT2020pko.json
AT2020pkp,18.0797,43.809122,2020/07/15,420.0,0.09,Candidate,0.473787,AT2020pkp.json
AT2020pkq,309.930033,-18.429067,2020/07/15,704.1,0.144,Candidate,0.168583,AT2020pkq.json
AT2020pkr,216.940608,-0.212661,2020/07/15,370.0,0.079,Candidate,0.61049,AT2020pkr.json
AT2020pks,196.122379,38.253225,2020/07/15,232.954,0.050699,Candidate,1.540073,AT2020pks.json
AT2020pkt,218.255821,8.062553,2020/07/15,598.7,0.124,Candidate,0.233165,AT2020pkt.json
AT2020pku,221.691867,-7.186811,2020/07/15,,,Candidate,,AT2020pku.json
AT2020ple,258.508787,8.960644,2020/07/14,,,Candidate,,AT2020ple.json
AT2020plf,239.050883,-24.689594,2020/07/14,,,Candidate,,AT2020plf.json
AT2020plg,225.159588,-21.540406,2020/07/14,,,Candidate,,AT2020plg.json
AT2020plh,258.385146,3.924108,2020/07/14,,,Candidate,,AT2020plh.json
AT2020pli,235.371862,-19.323794,2020/07/14,,,Candidate,,AT2020pli.json
AT2020plj,223.398621,-20.803631,2020/07/14,,,Candidate,,AT2020plj.json
AT2020plk,227.732492,-16.835094,2020/07/14,,,Candidate,,AT2020plk.json
AT2020pll,227.390542,-23.621797,2020/07/14,,,Candidate,,AT2020pll.json
AT2020plm,233.417717,-17.466994,2020/07/14,,,Candidate,,AT2020plm.json
AT2020pln,41.87225,43.594192,2020/07/16,,,Candidate,,AT2020pln.json
AT2020plp,44.361996,38.760328,2020/07/16,,,Candidate,,AT2020plp.json
AT2020plq,62.303746,72.8972,2020/07/16,,,Candidate,,AT2020plq.json
AT2020plr,16.595792,24.953142,2020/07/15,,,Candidate,,AT2020plr.json
AT2020pls,12.278829,18.256531,2020/07/14,,,Candidate,,AT2020pls.json
AT2020plt,21.680242,-3.402081,2020/07/08,,,Candidate,,AT2020plt.json
AT2020plu,25.287017,-2.091192,2020/07/08,,,Candidate,,AT2020plu.json
AT2020plv,21.203592,-4.349958,2020/07/16,,,Candidate,,AT2020plv.json
AT2020plw,262.5088,24.295981,2020/07/14,,,Candidate,,AT2020plw.json
AT2020plx,256.501788,34.488436,2020/07/14,,,Candidate,,AT2020plx.json
AT2020ply,253.63635,31.538094,2020/07/14,,,Candidate,,AT2020ply.json
AT2020plz,267.368392,25.846028,2020/07/14,,,Candidate,,AT2020plz.json
AT2020pma,261.15665,27.323647,2020/07/14,,,Candidate,,AT2020pma.json
AT2020pmb,260.103854,27.598433,2020/05/17,,,Candidate,,AT2020pmb.json
AT2020pmc,258.615217,29.118158,2020/07/14,,,Candidate,,AT2020pmc.json
AT2020pmd,246.955717,19.907817,2020/07/14,,,Candidate,,AT2020pmd.json
AT2020pme,23.689883,-4.503592,2020/07/16,,,Candidate,,AT2020pme.json
AT2020pmg,23.718362,4.967167,2020/07/16,360.0,0.077,Candidate,0.644877,AT2020pmg.json
AT2020pmh,29.590583,20.043992,2020/07/16,415.918,0.088194,Candidate,0.483133,AT2020pmh.json
AT2020pmj,358.780208,26.457436,2020/07/16,674.39,0.1384,Candidate,0.183764,AT2020pmj.json
AT2020pmk,245.204987,33.836664,2020/07/16,691.709,0.141663,Candidate,0.174677,AT2020pmk.json
AT2020pml,355.496329,5.382692,2020/07/16,211.0,0.046,Candidate,1.877227,AT2020pml.json
AT2020pmm,56.255912,67.788294,2020/07/16,,,Candidate,,AT2020pmm.json
AT2020pmn,25.700967,23.644214,2020/07/16,351.0,0.075,Candidate,0.678371,AT2020pmn.json
AT2020pmo,23.369504,17.403564,2020/07/16,164.0,0.036,Candidate,3.107378,AT2020pmo.json
AT2020pmp,17.764483,4.726419,2020/07/16,189.864,0.041592,Candidate,2.318443,AT2020pmp.json
AT2020pmq,5.565233,18.564397,2020/07/16,645.9,0.133,Candidate,0.200332,AT2020pmq.json
AT2020pmr,12.040329,-4.04395,2020/07/16,346.997,0.074281,Candidate,0.694113,AT2020pmr.json
AT2020pms,6.574842,0.099986,2020/07/16,174.785,0.038378,Candidate,2.735731,AT2020pms.json
AT2020pmt,6.715608,-1.165219,2020/07/16,888.6,0.178,Candidate,0.105845,AT2020pmt.json
AT2020pmu,17.446796,-0.996869,2020/07/16,220.109,0.047996,Candidate,1.725068,AT2020pmu.json
AT2020pmv,17.138404,-5.772786,2020/07/16,99.463,0.022102,Candidate,8.448109,AT2020pmv.json
AT2020pmx,14.580233,-2.091789,2020/07/16,817.3,0.165,Candidate,0.125118,AT2020pmx.json
AT2020pmz,2.918604,-12.790067,2020/07/16,,,Candidate,,AT2020pmz.json
AT2020pn,131.671475,-8.739078,2020/01/08,,,Candidate,,AT2020pn.json
AT2020pnb,351.750671,-19.689894,2020/07/16,,,Candidate,,AT2020pnb.json
AT2020pnc,353.763429,-14.601592,2020/07/16,,,Candidate,,AT2020pnc.json
AT2020pnd,5.886771,54.317233,2020/07/16,,,Candidate,,AT2020pnd.json
AT2020pne,320.366683,-12.446589,2020/07/16,371.583,0.079272,Candidate,0.605299,AT2020pne.json
AT2020pnf,323.420575,-8.4963,2020/07/16,304.75,0.06563,Candidate,0.8999,AT2020pnf.json
AT2020png,219.556183,48.626108,2020/07/16,450.0,0.095,Candidate,0.412721,AT2020png.json
AT2020pnh,245.244571,37.225725,2020/07/16,325.911,0.069975,Candidate,0.786835,AT2020pnh.json
AT2020pnj,238.221037,10.182808,2020/07/16,1152.42,0.224706,Candidate,0.06293,AT2020pnj.json
AT2020pnk,269.843208,-62.170733,2020/07/16,,,Candidate,,AT2020pnk.json
AT2020pnl,294.945729,59.369258,2020/07/10,,,Candidate,,AT2020pnl.json
AT2020pnm,24.296058,23.2199,2020/07/15,,,Candidate,,AT2020pnm.json
AT2020pno,251.654371,55.60745,2020/07/08,,,Candidate,,AT2020pno.json
AT2020pnq,8.209887,53.362208,2020/07/14,,,Candidate,,AT2020pnq.json
AT2020pnz,28.800983,43.964342,2020/07/14,,,Candidate,,AT2020pnz.json
AT2020po,185.404238,5.765703,2020/01/08,36.007,0.008086,Candidate,64.462604,AT2020po.json
AT2020poa,292.233654,63.46115,2020/07/12,,,Candidate,,AT2020poa.json
AT2020pob,1.377733,24.714119,2020/07/16,,,Candidate,,AT2020pob.json
AT2020poc,341.523137,7.617247,2020/07/11,,,Candidate,,AT2020poc.json
AT2020pod,226.377871,-28.667558,2020/07/17,,,Candidate,,AT2020pod.json
AT2020poe,238.934037,8.678333,2020/07/13,,,Candidate,,AT2020poe.json
AT2020pof,194.585167,-53.034,2020/07/15,,,Candidate,,AT2020pof.json
AT2020pog,212.511396,-6.139244,2020/07/13,,,Candidate,,AT2020pog.json
AT2020poh,227.486496,-12.080683,2020/07/13,,,Candidate,,AT2020poh.json
AT2020poi,197.2168,-4.028892,2020/07/12,,,Candidate,,AT2020poi.json
AT2020poj,211.191371,-5.465928,2020/07/17,,,Candidate,,AT2020poj.json
AT2020pol,352.584933,-5.107253,2020/07/06,,,Candidate,,AT2020pol.json
AT2020pon,336.029887,8.231706,2020/07/17,,,Candidate,,AT2020pon.json
AT2020poo,339.595562,-23.851883,2020/07/17,,,Candidate,,AT2020poo.json
AT2020pop,38.304425,22.011514,2020/07/17,307.0,0.066,Candidate,0.886758,AT2020pop.json
AT2020poq,28.153262,10.508878,2020/07/17,420.0,0.089,Candidate,0.473787,AT2020poq.json
AT2020por,31.179271,14.391719,2020/07/17,273.0,0.059,Candidate,1.121389,AT2020por.json
AT2020pos,23.153904,6.030147,2020/07/17,201.0,0.044,Candidate,2.068662,AT2020pos.json
AT2020pot,1.274771,-1.764556,2020/07/17,385.0,0.082,Candidate,0.563846,AT2020pot.json
AT2020pou,281.126946,49.802061,2020/07/17,,,Candidate,,AT2020pou.json
AT2020pov,312.880983,-1.949236,2020/07/17,1522.0,0.287,Candidate,0.036079,AT2020pov.json
AT2020pox,294.588425,41.561131,2020/07/16,,,Candidate,,AT2020pox.json
AT2020poy,280.125408,11.092772,2020/07/13,,,Candidate,,AT2020poy.json
AT2020poz,240.997325,-1.781211,2020/07/09,,,Candidate,,AT2020poz.json
AT2020pp,225.659817,16.4726,2020/01/08,205.794,0.044972,II P,1.973405,AT2020pp.json
AT2020ppa,311.258212,-22.085444,2020/07/13,,,Candidate,,AT2020ppa.json
AT2020ppb,278.460817,71.486344,2020/07/14,,,Candidate,,AT2020ppb.json
AT2020ppf,27.0483,35.552339,2020/07/15,,,Candidate,,AT2020ppf.json
AT2020ppj,43.27425,16.859583,2020/07/18,,,Candidate,,AT2020ppj.json
AT2020ppk,14.9874,-14.227558,2020/07/18,,,Candidate,,AT2020ppk.json
AT2020ppl,26.965983,-7.528775,2020/07/18,,,Candidate,,AT2020ppl.json
AT2020ppm,11.041462,-14.025714,2020/07/18,,,Candidate,,AT2020ppm.json
AT2020ppn,31.566696,-0.291478,2020/07/18,193.835,0.042436,Candidate,2.224423,AT2020ppn.json
AT2020ppo,1.161675,25.675197,2020/07/17,,,Candidate,,AT2020ppo.json
AT2020ppp,16.941088,39.559506,2020/07/18,,,Candidate,,AT2020ppp.json
AT2020ppq,227.5578,12.283067,2020/07/12,,,Candidate,,AT2020ppq.json
AT2020ppr,353.117371,-20.293558,2020/07/17,,,Candidate,,AT2020ppr.json
AT2020pps,353.896371,-3.339014,2020/07/17,,,Candidate,,AT2020pps.json
AT2020ppt,348.229954,-3.758189,2020/07/17,,,Candidate,,AT2020ppt.json
AT2020ppu,247.166929,13.969247,2020/07/17,,,Candidate,,AT2020ppu.json
AT2020ppv,345.42075,-8.637194,2020/07/17,,,Candidate,,AT2020ppv.json
AT2020ppw,332.532325,-9.593464,2020/07/17,,,Candidate,,AT2020ppw.json
AT2020ppx,349.416812,-23.097022,2020/07/17,,,Candidate,,AT2020ppx.json
AT2020ppy,357.433396,-5.602372,2020/05/28,,,Candidate,,AT2020ppy.json
AT2020ppz,353.580604,-6.415433,2020/07/17,,,Candidate,,AT2020ppz.json
AT2020pq,225.364367,20.623208,2020/01/08,552.654,0.115117,Ia,0.273637,AT2020pq.json
AT2020pqa,359.067262,-17.251075,2020/07/17,,,Candidate,,AT2020pqa.json
AT2020pqb,0.034596,-18.320772,2020/07/17,,,Candidate,,AT2020pqb.json
AT2020pqd,307.298996,-9.077486,2020/07/17,,,Candidate,,AT2020pqd.json
AT2020pqf,336.468771,-12.461217,2020/07/18,,,Candidate,,AT2020pqf.json
AT2020pqg,52.315321,44.057833,2020/07/18,578.0,0.12,Candidate,0.250165,AT2020pqg.json
AT2020pqh,52.619667,39.619481,2020/07/18,341.0,0.073,Candidate,0.718742,AT2020pqh.json
AT2020pqi,44.823025,35.85355,2020/07/18,370.0,0.079,Candidate,0.61049,AT2020pqi.json
AT2020pqj,46.248512,21.044044,2020/07/18,,,Candidate,,AT2020pqj.json
AT2020pqk,35.711842,3.3984,2020/07/18,1137.0,0.222,Candidate,0.064649,AT2020pqk.json
AT2020pqm,23.8188,-7.374842,2020/07/18,480.4,0.101,Candidate,0.362139,AT2020pqm.json
AT2020pqn,24.182187,-12.463122,2020/07/18,,,Candidate,,AT2020pqn.json
AT2020pqo,21.8669,-10.29625,2020/07/18,249.0,0.054,Candidate,1.347979,AT2020pqo.json
AT2020pqp,18.642138,-7.462281,2020/07/18,297.0,0.064,Candidate,0.947477,AT2020pqp.json
AT2020pqq,14.997733,-18.663689,2020/07/18,,,Candidate,,AT2020pqq.json
AT2020pqs,8.574358,-16.450669,2020/07/18,,,Candidate,,AT2020pqs.json
AT2020pqt,11.773987,-16.251269,2020/07/18,,,Candidate,,AT2020pqt.json
AT2020pqu,341.806171,-16.859475,2020/07/18,,,Candidate,,AT2020pqu.json
AT2020pqw,193.836642,17.786314,2020/07/12,,,Candidate,,AT2020pqw.json
